Tiempo,Control,Plataforma
23.3,-10,-4.447554
23.32,-10,-4.452036
23.34,-10,-4.455215
23.36,-10,-4.458734
23.38,-10,-4.455131
23.4,-10,-4.461486
23.42,-10,-4.468183
23.44,-10,-4.460804
23.46,-10,-4.457261
23.48,-10,-4.457445
23.5,-10,-4.449942
23.52,-10,-4.457242
23.54,-10,-4.461953
23.56,-10,-4.462587
23.58,-10,-4.457583
23.6,-10,-4.457739
23.62,-10,-4.403281
23.64,-10,-4.400057
23.66,-10,-4.439839
23.68,-10,-4.432546
23.7,-10,-4.443513
23.72,-10,-4.44351
23.74,-10,-4.445654
23.76,-10,-4.455266
23.78,-10,-4.449322
23.8,-10,-4.447485
23.82,-10,-4.446547
23.84,-10,-4.449743
23.86,-10,-4.437192
23.88,-10,-4.430607
23.9,-10,-4.430387
23.92,-10,-4.416819
23.94,-10,-4.410894
23.96,-10,-4.405975
23.98,-10,-4.406896
24,-10,-4.408207
24.02,0,-4.412028
24.04,0,-4.420517
24.06,0,-4.387424
24.08,0,-3.406744
24.1,0,-2.538973
24.12,0,-1.835602
24.14,0,-1.333124
24.16,0,-1.174644
24.18,0,-1.384197
24.2,0,-1.617206
24.22,0,-1.697166
24.24,0,-1.648486
24.26,0,-1.618704
24.28,0,-1.611401
24.3,0,-1.579984
24.32,0,-1.529899
24.34,0,-1.45895
24.36,0,-1.38834
24.38,0,-1.300437
24.4,0,-1.20978
24.42,0,-1.117385
24.44,0,-1.032974
24.46,0,-0.9463444
24.48,0,-0.9105095
24.5,0,-0.9154426
24.52,0,-0.9250623
24.54,0,-0.9443514
24.56,0,-0.9511498
24.58,0,-0.9547696
24.6,0,-0.9684133
24.62,0,-0.9800131
24.64,0,-0.9831769
24.66,0,-0.9901992
24.68,0,-0.9897642
24.7,0,-0.9957841
24.72,0,-0.9996006
24.74,0,-1.000209
24.76,0,-1.008052
24.78,0,-1.010082
24.8,0,-1.01522
24.82,0,-1.014179
24.84,0,-1.008199
24.86,0,-1.012003
24.88,0,-1.018503
24.9,0,-1.023983
24.92,0,-1.022064
24.94,0,-1.02844
24.96,0,-1.029383
24.98,0,-1.031133
25,0,-1.037125
25.02,0,-1.030457
25.04,0,-1.022228
25.06,0,-1.012482
25.08,0,-1.004006
25.1,0,-0.9976473
25.12,0,-1.000464
25.14,0,-1.006274
25.16,0,-1.012247
25.18,0,-1.012291
25.2,0,-1.007043
25.22,0,-1.009815
25.24,0,-1.024588
25.26,0,-1.028146
25.28,0,-1.034648
25.3,0,-1.029926
25.32,0,-1.038307
25.34,0,-1.038266
25.36,0,-1.037075
25.38,0,-1.037391
25.4,0,-1.042976
25.42,0,-1.048131
25.44,0,-1.054119
25.46,0,-1.047686
25.48,0,-1.04494
25.5,0,-1.039203
25.52,0,-1.038821
25.54,0,-1.035775
25.56,0,-1.036485
25.58,0,-1.033361
25.6,0,-1.040408
25.62,0,-1.04345
25.64,0,-1.032203
25.66,0,-1.038973
25.68,0,-1.040334
25.7,0,-1.038992
25.72,0,-1.035697
25.74,0,-1.033813
25.76,0,-1.041683
25.78,0,-1.03938
25.8,0,-1.047414
25.82,0,-1.04615
25.84,0,-1.046162
25.86,0,-1.04994
25.88,0,-1.054365
25.9,0,-1.058225
25.92,0,-1.051818
25.94,0,-1.047046
25.96,0,-1.045521
25.98,0,-1.045829
26,0,-1.047589
26.02,0,-1.047589
