Tiempo,Control,Plataforma
23.38,-10,-4.796355
23.4,-10,-4.798026
23.42,-10,-4.805418
23.44,-10,-4.803272
23.46,-10,-4.797777
23.48,-10,-4.797833
23.5,-10,-4.802252
23.52,-10,-4.805206
23.54,-10,-4.808691
23.56,-10,-4.808005
23.58,-10,-4.798513
23.6,-10,-4.795135
23.62,-10,-4.801358
23.64,-10,-4.796629
23.66,-10,-4.798834
23.68,-10,-4.801366
23.7,-10,-4.799296
23.72,-10,-4.790347
23.74,-10,-4.796933
23.76,-10,-4.809933
23.78,-10,-4.805018
23.8,-10,-4.810946
23.82,-10,-4.803136
23.84,-10,-4.805906
23.86,-10,-4.810168
23.88,-10,-4.804051
23.9,-10,-4.809554
23.92,-10,-4.811928
23.94,-10,-4.81204
23.96,-10,-4.810429
23.98,-10,-4.815609
24,-10,-4.81335
24.02,0,-4.818879
24.04,0,-4.826741
24.06,0,-4.774891
24.08,0,-4.348061
24.1,0,-3.468157
24.12,0,-2.152811
24.14,0,-0.719992
24.16,0,-0.9768749
24.18,0,-2.236863
24.2,0,-2.893712
24.22,0,-2.51927
24.24,0,-1.891462
24.26,0,-1.073549
24.28,0,-0.5113744
24.3,0,-0.7028025
24.32,0,-0.8611012
24.34,0,-0.7342991
24.36,0,-0.9581642
24.38,0,-1.210106
24.4,0,-1.170124
24.42,0,-1.208636
24.44,0,-1.366389
24.46,0,-1.350842
24.48,0,-1.394884
24.5,0,-1.461241
24.52,0,-1.431224
24.54,0,-1.455737
24.56,0,-1.432878
24.58,0,-1.428647
24.6,0,-1.437208
24.62,0,-1.407921
24.64,0,-1.425267
24.66,0,-1.411136
24.68,0,-1.415841
24.7,0,-1.410816
24.72,0,-1.399
24.74,0,-1.412708
24.76,0,-1.39346
24.78,0,-1.396851
24.8,0,-1.385392
24.82,0,-1.378987
24.84,0,-1.370961
24.86,0,-1.359071
24.88,0,-1.367701
24.9,0,-1.363187
24.92,0,-1.377126
24.94,0,-1.381859
24.96,0,-1.378129
24.98,0,-1.376831
25,0,-1.380742
