Tiempo,Control,Plataforma
23.32,-10,-4.693484
23.34,-10,-4.704176
23.36,-10,-4.699867
23.38,-10,-4.710507
23.4,-10,-4.712864
23.42,-10,-4.71373
23.44,-10,-4.704982
23.46,-10,-4.70832
23.48,-10,-4.703856
23.5,-10,-4.711607
23.52,-10,-4.698327
23.54,-10,-4.696145
23.56,-10,-4.693302
23.58,-10,-4.693561
23.6,-10,-4.699109
23.62,-10,-4.702229
23.64,-10,-4.69833
23.66,-10,-4.699552
23.68,-10,-4.699769
23.7,-10,-4.697556
23.72,-10,-4.704855
23.74,-10,-4.710919
23.76,-10,-4.708076
23.78,-10,-4.701562
23.8,-10,-4.708524
23.82,-10,-4.720846
23.84,-10,-4.72688
23.86,-10,-4.734292
23.88,-10,-4.740182
23.9,-10,-4.726109
23.92,-10,-4.711219
23.94,-10,-4.70549
23.96,-10,-4.713164
23.98,-10,-4.717022
24,-10,-4.721178
24.02,0,-4.725959
24.04,0,-4.742019
24.06,0,-4.481438
24.08,0,-3.556233
24.1,0,-2.992206
24.12,0,-2.40251
24.14,0,-1.976488
24.16,0,-1.592319
24.18,0,-1.61295
24.2,0,-1.469934
24.22,0,-1.46778
24.24,0,-1.398304
24.26,0,-1.38137
24.28,0,-1.31862
24.3,0,-1.32214
24.32,0,-1.312857
24.34,0,-1.339415
24.36,0,-1.36312
24.38,0,-1.378011
24.4,0,-1.394746
24.42,0,-1.394879
24.44,0,-1.405215
24.46,0,-1.412767
24.48,0,-1.421987
24.5,0,-1.430451
24.52,0,-1.430145
24.54,0,-1.433527
24.56,0,-1.442429
24.58,0,-1.457019
24.6,0,-1.467105
24.62,0,-1.465096
24.64,0,-1.462619
24.66,0,-1.455114
24.68,0,-1.454832
24.7,0,-1.455026
24.72,0,-1.464903
24.74,0,-1.46162
24.76,0,-1.471761
24.78,0,-1.473818
24.8,0,-1.463468
24.82,0,-1.454435
24.84,0,-1.458188
24.86,0,-1.449484
24.88,0,-1.446231
24.9,0,-1.454291
24.92,0,-1.450306
24.94,0,-1.45768
24.96,0,-1.457431
24.98,0,-1.459933
25,0,-1.472587
25.02,0,-1.473248
25.04,0,-1.479203
25.06,0,-1.476088
25.08,0,-1.472239
25.1,0,-1.470711
25.12,0,-1.477404
25.14,0,-1.48196
25.16,0,-1.482158
25.18,0,-1.483427
25.2,0,-1.470075
25.22,0,-1.462605
25.24,0,-1.46947
25.26,0,-1.471271
25.28,0,-1.479705
25.3,0,-1.480416
25.32,0,-1.478599
25.34,0,-1.474939
25.36,0,-1.467165
25.38,0,-1.469613
25.4,0,-1.47381
25.42,0,-1.478196
25.44,0,-1.488254
25.46,0,-1.477712
25.48,0,-1.477195
25.5,0,-1.474241
25.52,0,-1.479572
25.54,0,-1.488546
25.56,0,-1.493012
25.58,0,-1.501464
25.6,0,-1.499617
25.62,0,-1.493553
25.64,0,-1.492248
25.66,0,-1.489553
25.68,0,-1.487482
25.7,0,-1.496248
25.72,0,-1.512944
25.74,0,-1.516521
25.76,0,-1.524221
25.78,0,-1.525209
25.8,0,-1.526739
25.82,0,-1.524305
25.84,0,-1.507846
25.86,0,-1.500025
25.88,0,-1.49921
25.9,0,-1.495581
25.92,0,-1.494812
25.94,0,-1.499564
25.96,0,-1.516492
25.98,0,-1.515493
26,0,-1.50903
26.02,0,-1.50903
