Tiempo,Control,Plataforma
23.38,-10,-4.651408
23.4,-10,-4.650837
23.42,-10,-4.660873
23.44,-10,-4.666115
23.46,-10,-4.666977
23.48,-10,-4.663017
23.5,-10,-4.660057
23.52,-10,-4.66453
23.54,-10,-4.667394
23.56,-10,-4.667561
23.58,-10,-4.664778
23.6,-10,-4.664079
23.62,-10,-4.666139
23.64,-10,-4.671009
23.66,-10,-4.669013
23.68,-10,-4.670205
23.7,-10,-4.679875
23.72,-10,-4.682304
23.74,-10,-4.67909
23.76,-10,-4.676487
23.78,-10,-4.66599
23.8,-10,-4.66127
23.82,-10,-4.669563
23.84,-10,-4.671576
23.86,-10,-4.675557
23.88,-10,-4.670867
23.9,-10,-4.666171
23.92,-10,-4.659005
23.94,-10,-4.654909
23.96,-10,-4.647943
23.98,-10,-4.650982
24,-10,-4.648133
24.02,0,-4.646568
24.04,0,-4.665771
24.06,0,-4.472863
24.08,0,-3.687506
24.1,0,-3.130568
24.12,0,-2.517157
24.14,0,-2.012855
24.16,0,-1.77121
24.18,0,-1.67256
24.2,0,-1.604507
24.22,0,-1.520399
24.24,0,-1.500521
24.26,0,-1.419077
24.28,0,-1.402044
24.3,0,-1.363594
24.32,0,-1.358353
24.34,0,-1.366045
24.36,0,-1.362643
24.38,0,-1.369959
24.4,0,-1.375815
24.42,0,-1.375572
24.44,0,-1.371549
24.46,0,-1.384027
24.48,0,-1.381956
24.5,0,-1.390863
24.52,0,-1.39816
24.54,0,-1.402994
24.56,0,-1.405662
24.58,0,-1.417432
24.6,0,-1.419549
24.62,0,-1.413916
24.64,0,-1.42658
24.66,0,-1.41982
24.68,0,-1.396212
24.7,0,-1.389815
24.72,0,-1.377822
24.74,0,-1.369443
24.76,0,-1.370815
24.78,0,-1.364733
24.8,0,-1.359938
24.82,0,-1.366336
24.84,0,-1.378921
24.86,0,-1.381886
24.88,0,-1.378548
24.9,0,-1.379819
24.92,0,-1.380108
24.94,0,-1.369941
24.96,0,-1.376745
24.98,0,-1.376399
25,0,-1.384218
25.02,0,-1.390891
25.04,0,-1.385831
25.06,0,-1.396011
25.08,0,-1.388446
25.1,0,-1.391096
25.12,0,-1.391216
25.14,0,-1.390109
25.16,0,-1.396919
25.18,0,-1.400127
25.2,0,-1.400716
25.22,0,-1.398708
25.24,0,-1.400727
25.26,0,-1.405399
25.28,0,-1.402552
25.3,0,-1.397487
25.32,0,-1.392437
25.34,0,-1.385402
25.36,0,-1.387059
25.38,0,-1.389212
25.4,0,-1.391233
25.42,0,-1.396257
25.44,0,-1.399351
25.46,0,-1.399807
25.48,0,-1.404891
25.5,0,-1.413198
25.52,0,-1.407408
25.54,0,-1.397585
25.56,0,-1.396434
25.58,0,-1.402203
25.6,0,-1.399754
25.62,0,-1.394077
25.64,0,-1.39811
25.66,0,-1.39892
25.68,0,-1.398785
25.7,0,-1.410312
25.72,0,-1.402387
25.74,0,-1.395843
25.76,0,-1.396833
25.78,0,-1.394964
25.8,0,-1.394818
25.82,0,-1.392323
25.84,0,-1.382722
25.86,0,-1.397
25.88,0,-1.399734
25.9,0,-1.40452
25.92,0,-1.39951
25.94,0,-1.389409
25.96,0,-1.382664
25.98,0,-1.379336
26,0,-1.388561
26.02,0,-1.388561
