Tiempo,ControlPWM,Plataforma,Posicion,Error
4.86,1407,-0.5492732,-2.615089,2.615089
4.88,1400,-1.003669,-2.88501,2.88501
4.9,1384,-1.455058,-3.559811,3.559811
4.92,1345,-1.805297,-5.111851,5.111851
4.94,1358,-2.265596,-4.57201,4.57201
4.96,1321,-2.642031,-6.05657,6.05657
4.98,1304,-2.978034,-6.731369,6.731369
5,1291,-3.478018,-7.27121,7.27121
5.02,1276,-4.316548,-7.878531,7.878531
5.04,1238,-5.449248,-9.363091,9.363091
5.06,1313,-6.295867,-6.39397,6.39397
5.08,1375,-7.05176,-3.897209,3.897209
5.1,1378,-7.467996,-3.762249,3.762249
5.12,1201,-7.959303,-10.84765,10.84765
5.14,1377,-7.949616,-3.829729,3.829729
5.16,1375,-6.92611,-3.897209,3.897209
5.18,1173,-5.859334,-11.99481,11.99481
5.2,1313,-5.627074,-6.39397,6.39397
5.22,1377,-6.906518,-3.829729,3.829729
5.24,1345,-7.306132,-5.111851,5.111851
5.26,1343,-6.872809,-5.179329,5.179329
5.28,1186,-5.950208,-11.45497,11.45497
5.3,1188,-5.128368,-11.38749,11.38749
5.32,1171,-5.359285,-12.06229,12.06229
5.34,1377,-6.511493,-3.829729,3.829729
5.36,1144,-7.950161,-13.14197,13.14197
5.38,1144,-8.897009,-13.14197,13.14197
5.4,1181,-9.338045,-11.65741,11.65741
5.42,1173,-9.004585,-11.99481,11.99481
5.44,1186,-8.953053,-11.45497,11.45497
5.46,1166,-10.2721,-12.26473,12.26473
5.48,1151,-11.11745,-12.87205,12.87205
5.5,1203,-12.04411,-10.78017,10.78017
5.52,1210,-11.35268,-10.51025,10.51025
5.54,1210,-10.58902,-10.51025,10.51025
5.56,1208,-10.29315,-10.57773,10.57773
5.58,1237,-11.35775,-9.430571,9.430571
5.6,1238,-12.03292,-9.363091,9.363091
5.62,1250,-11.71398,-8.89073,8.89073
5.64,1252,-11.17877,-8.82325,8.82325
5.66,1281,-10.50938,-7.67609,7.67609
5.68,1297,-9.702025,-7.001289,7.001289
