Tiempo,ControlPWM,Plataforma,Posicion,Error
7.14,1772,8.318435,-27.98781,0
7.16,1772,8.309282,-27.98781,0
7.18,1772,8.290654,-27.98781,0
7.2,1772,8.28776,-27.98781,0
7.22,1772,8.297026,-27.98781,0
7.24,1772,8.299308,-28.05529,0
7.26,1772,8.302297,-41.41633,0
7.28,1772,8.295872,-27.98781,0
7.3,1772,8.29834,-27.98781,0
7.32,1772,8.295036,-27.98781,0
7.34,1772,8.297847,-27.98781,0
7.36,1772,8.301796,-27.98781,0
7.38,1772,8.299217,-28.05529,0
7.4,1772,8.291995,-27.92033,0
7.42,1772,8.293013,-27.98781,0
7.44,1772,8.285859,-41.41633,0
7.46,1772,8.277995,-27.98781,0
7.48,1772,8.280724,-41.41633,0
7.5,1772,8.27201,-27.98781,0
7.52,1772,8.276142,-27.98781,0
7.54,1772,8.283329,-27.98781,0
7.56,1772,8.28729,-27.98781,0
7.58,1772,8.278978,-27.98781,0
7.6,1772,8.276164,-27.98781,0
7.62,1772,8.287677,-27.98781,0
7.64,1772,8.279635,-27.98781,0
7.66,1772,8.268748,-27.98781,0
7.68,1772,8.269667,-28.05529,0
7.7,1772,8.281222,-27.98781,0
7.72,1772,8.282431,-27.98781,0
7.74,1772,8.284716,-27.98781,0
7.76,1772,8.281221,-28.39269,0
7.78,1772,8.277844,-41.41633,0
7.8,1772,8.280601,-27.98781,0
7.82,1772,8.283759,-27.98781,0
7.84,1772,8.283681,-27.92033,0
7.86,1772,8.286312,-41.48381,0
7.88,1772,8.287164,-27.98781,0
7.9,1772,8.286553,-27.98781,0
7.92,1772,8.295607,-27.98781,0
7.94,1772,8.292951,-27.98781,0
7.96,1772,8.283267,-28.05529,0
7.98,1772,8.290812,-28.05529,0
8,1472,8.283733,-28.05529,0
8.02,1472,8.308486,-27.92033,0
8.04,1472,7.96539,-27.58293,0
8.06,1472,6.929625,-27.17805,0
8.08,1472,5.517962,-27.44797,0
8.1,1472,4.154852,-25.42357,0
8.12,1472,2.627792,-27.92033,0
8.14,1472,1.346869,-42.63097,0
8.16,1472,0.1238446,-43.30577,0
8.18,1472,-0.5745143,-43.37325,0
8.2,1472,-0.7598714,-42.90089,0
8.22,1472,-0.8208374,-43.37325,0
8.24,1472,-0.8245801,-43.37325,0
8.26,1472,-0.8384997,-42.90089,0
8.28,1472,-0.9129788,-42.90089,0
8.3,1472,-0.9320754,-42.96837,0
8.32,1472,-0.9300577,-42.42853,0
8.34,1472,-0.9379368,-42.96837,0
8.36,1472,-0.8683467,-42.96837,0
8.38,1472,-0.8408281,-42.96837,0
8.4,1472,-0.8089521,-42.90089,0
8.42,1472,-0.7888471,-42.42853,0
8.44,1472,-0.7694303,-42.96837,0
8.46,1472,-0.7393848,-42.96837,0
8.48,1472,-0.7376565,-42.49601,0
8.5,1472,-0.7142163,-42.49601,0
8.52,1472,-0.6866501,-42.90089,0
8.54,1472,-0.669571,-42.96837,0
8.56,1472,-0.6468698,-42.96837,0
8.58,1472,-0.6400716,-42.96837,0
8.6,1472,-0.6244253,-42.96837,0
8.62,1472,-0.622815,-42.96837,0
8.64,1472,-0.6184895,-42.96837,0
