Tiempo,ControlPWM,ReferenciaPosicion,ReferenciaTheta,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado,VelocidadObservado,TiempoTranscurrido
13.24,3.848877,-6,0,0.6899519,0.5031573,-1.084725,-6.35575,-5.247049,-5.274765,-1.328397,8256
13.26,5.499939,-6,0,0.7089185,0.5008657,0.9916119,-6.003181,-5.247049,-5.258355,-1.145909,8252
13.28,-0.7208252,-6,0,0.6995782,0.4987506,-0.3977011,-5.579918,-5.314529,-5.308625,-1.362985,8264
13.3,-1.067139,-6,0,0.7075261,0.5047312,0.3961921,-5.948565,-5.314529,-5.320549,-1.322756,8260
13.32,-0.04684448,-6,0,0.6946451,0.4940319,-0.2144953,-6.195228,-5.314529,-5.325243,-1.357021,8256
13.34,13.05469,-6,0,0.697139,0.4940822,0.3198562,-6.246551,-5.179569,-5.214981,-0.8090788,8268
13.36,7.066528,-6,0,0.6996136,0.5012148,0.09084838,-4.967429,-5.247049,-5.238028,-0.9232821,8240
13.38,4.379211,-6,0,0.7160576,0.5289915,1.43436,-4.769706,-5.247049,-5.242977,-0.8758198,8244
13.4,2.88501,-6,0,0.7369177,0.5525583,0.8236728,-4.978944,-5.247049,-5.244282,-0.8672306,8252
13.42,-3.761383,-6,0,0.7253014,0.5477942,-0.1381594,-5.252814,-5.314529,-5.304359,-1.261633,8252
13.44,-3.452454,-6,0,0.7291375,0.5387951,0.2282531,-6.117518,-5.314529,-5.321337,-1.344191,8244
13.46,4.401306,-6,0,0.7198009,0.5195457,-0.5656406,-6.627051,-5.247049,-5.272033,-1.165861,8248
13.48,-0.1575928,-6,0,0.7122968,0.5025326,-0.1992282,-6.149554,-5.314529,-5.312229,-1.364688,8232
13.5,-0.257843,-6,0,0.7137099,0.5010428,-0.04655629,-6.290033,-5.314529,-5.321128,-1.327068,8248
13.52,12.48297,-6,0,0.7129715,0.5037909,0.07558119,-6.378414,-5.179569,-5.213049,-0.805956,8220
13.54,6.395477,-6,0,0.72211,0.5148265,0.2282531,-5.180188,-5.247049,-5.236131,-0.904971,8256
13.56,-2.260376,-6,0,0.731477,0.535901,0.5641309,-5.034389,-5.314529,-5.297305,-1.143955,8236
13.58,-3.151825,-6,0,0.7348486,0.5420539,-0.1534266,-5.830976,-5.314529,-5.31617,-1.237321,8248
13.6,4.085114,-6,0,0.7289907,0.5308555,-0.3519,-6.432122,-5.247049,-5.268496,-1.078245,8248
13.62,5.478149,-6,0,0.7012964,0.5066915,-0.3977011,-6.018786,-5.247049,-5.258611,-1.157218,8244
13.64,-0.7635193,-6,0,0.7129338,0.5083029,0.3656577,-5.631827,-5.314529,-5.306903,-1.293729,8252
13.66,-1.148438,-6,0,0.7076745,0.5077462,-0.01602192,-5.991421,-5.314529,-5.320607,-1.328046,8244
13.68,-0.2208252,-6,0,0.7132503,0.5048301,0.2587874,-6.285149,-5.314529,-5.322865,-1.288358,8264
13.7,0.7533569,-6,0,0.7053207,0.495454,-0.01602192,-6.363478,-5.314529,-5.323591,-1.287627,8252
13.72,1.475891,-6,0,0.7039677,0.4906506,0.1519171,-6.30942,-5.314529,-5.322382,-1.240067,8260
13.74,1.860382,-6,0,0.7032578,0.4899178,-0.09235785,-6.196079,-5.314529,-5.320799,-1.189918,8240
13.76,8.034424,-6,0,0.698217,0.4919536,0.1366499,-6.060744,-5.247049,-5.265518,-0.9262803,8276
13.78,1.694458,-6,0,0.70481,0.5001239,0.1366499,-5.370761,-5.314529,-5.303689,-1.076125,8240
13.8,6.233398,-6,0,0.7156982,0.5186417,0.1061156,-5.57994,-5.247049,-5.258747,-0.8237348,8248
13.82,5.820648,-6,0,0.7208089,0.528605,0.2587874,-5.281339,-5.247049,-5.247451,-0.8189656,8248
13.84,-7.375824,-6,0,0.7122062,0.5260895,0.02977964,-5.116614,-5.38201,-5.357,-1.390141,8256
13.86,10.43829,-6,0,0.711215,0.5263448,0.1977187,-6.320653,-5.179569,-5.224042,-0.7844012,8264
13.88,6.174072,-6,0,0.7085547,0.5157286,-0.07709067,-5.318952,-5.247049,-5.242413,-0.9644077,8252
13.9,4.511322,-6,0,0.6901937,0.5139244,-1.64961,-5.027956,-5.247049,-5.250212,-1.058706,8260
13.92,-2.320435,-6,0,0.7155392,0.5277397,2.533597,-5.078757,-5.314529,-5.303696,-1.212158,8256
13.94,3.270416,-6,0,0.7385169,0.5431392,-0.2908313,-5.867477,-5.247049,-5.261742,-0.9563268,8256
13.96,-1.731995,-6,0,0.7059584,0.5195972,-0.3213652,-5.748509,-5.314529,-5.311242,-1.360256,8268
13.98,4.453003,-6,0,0.7312099,0.5255893,0.6404669,-6.231201,-5.247049,-5.265162,-1.029967,8240
14,5.25946,-6,0,0.7153344,0.5159395,0.06031401,-5.884706,-5.247049,-5.254731,-1.068797,8236
14.02,4.736145,-6,0,0.7218631,0.5217957,0.1366499,-5.586782,-5.247049,-5.250351,-1.018554,8252
14.04,-1.957703,-6,0,0.7126458,0.5203345,-0.09235785,-5.423872,-5.314529,-5.305799,-1.306059,8240
14.06,9.862854,-6,0,0.7199486,0.5274385,0.1213828,-6.000378,-5.179569,-5.21074,-0.8350915,8268
14.08,4.423798,-6,0,0.7207088,0.5270569,0.2282531,-5.199147,-5.247049,-5.239544,-1.023204,8244
14.1,-3.253235,-6,0,0.7246435,0.534795,0.4572606,-5.232954,-5.314529,-5.302409,-1.289315,8244
14.12,2.638275,-6,0,0.7277274,0.5363939,0.2282531,-6.038064,-5.247049,-5.265653,-1.113731,8264
14.14,4.054962,-6,0,0.7116068,0.5195417,-0.7030448,-5.933968,-5.247049,-5.258005,-1.172231,8244
14.16,-1.635315,-6,0,0.6971655,0.5046209,-0.01602192,-5.680696,-5.314529,-5.311448,-1.440589,8248
14.18,4.643494,-6,0,0.6996559,0.5031219,-0.06182348,-6.082785,-5.247049,-5.269402,-1.17587,8264
14.2,-0.3241272,-6,0,0.696816,0.4963613,0.3503905,-5.712532,-5.314529,-5.311695,-1.356255,8248
14.22,-0.5299683,-6,0,0.7108627,0.5039741,0.1519171,-6.004954,-5.314529,-5.320068,-1.278746,8240
14.24,0.1854553,-6,0,0.7100888,0.5019493,0.2129859,-6.221038,-5.314529,-5.322121,-1.263759,8228
14.26,6.949677,-6,0,0.7066968,0.4994258,0.01451245,-6.275942,-5.247049,-5.267612,-1.004348,8248
14.28,1.184143,-6,0,0.7033183,0.4976954,0.06031401,-5.623424,-5.314529,-5.306973,-1.188751,8268
14.3,0.2268066,-6,0,0.7058293,0.5046339,0.1213828,-5.77835,-5.314529,-5.317193,-1.183474,8260
14.32,0.3812561,-6,0,0.7212329,0.5128833,0.2587874,-6.024002,-5.314529,-5.317938,-1.123693,8252
14.34,6.754761,-6,0,0.7133377,0.5109052,0.1061156,-6.146917,-5.247049,-5.26505,-0.9255676,8264
14.36,12.80518,-6,0,0.7175975,0.517993,0.06031401,-5.588734,-5.179569,-5.195076,-0.6294273,8244
14.38,5.144379,-6,0,0.7138931,0.5287458,0.07558119,-4.603053,-5.247049,-5.232289,-0.868187,8232
14.4,-3.472137,-6,0,0.7307364,0.5492393,0.5946653,-4.779308,-5.314529,-5.297194,-1.130829,8244
14.42,-4.046204,-6,0,0.7439815,0.5555131,1.190086,-5.81416,-5.314529,-5.316056,-1.217486,8260
14.44,-2.334534,-6,0,0.7129512,0.5238283,-1.069457,-6.47807,-5.314529,-5.327115,-1.427249,8272
14.46,6.006195,-6,0,0.6771544,0.4851512,-1.054191,-6.629247,-5.247049,-5.278228,-1.303602,8272
14.48,7.351105,-6,0,0.7006077,0.4868197,1.144284,-5.936247,-5.247049,-5.256943,-1.059083,8260
14.5,12.50546,-6,0,0.6875533,0.4951882,-0.1534266,-5.295759,-5.179569,-5.197124,-0.7979896,8240
14.52,-1.197113,-6,0,0.7159362,0.5222484,0.8847416,-4.441797,-5.314529,-5.286395,-1.106603,8240
14.54,2.757568,-6,0,0.6993214,0.5301067,0.2587874,-5.217415,-5.247049,-5.261635,-1.056575,8224
14.56,-2.378235,-6,0,0.7093844,0.5263856,-0.2602969,-5.37154,-5.314529,-5.309291,-1.284287,8264
14.58,-1.941193,-6,0,0.700726,0.513951,0.4419934,-5.968693,-5.314529,-5.323781,-1.372101,8240
14.6,5.622253,-6,0,0.7025908,0.5040011,0.02977964,-6.316697,-5.247049,-5.271417,-1.109599,8260
14.62,0.6256409,-6,0,0.6975744,0.4944157,0.1061156,-5.771241,-5.314529,-5.310808,-1.293096,8268
14.64,6.16983,-6,0,0.702473,0.5014392,-0.1534266,-5.917106,-5.247049,-5.264975,-1.011844,8236
14.66,0.375824,-6,0,0.6984222,0.5007845,0.1366499,-5.450409,-5.314529,-5.307518,-1.220526,8244
14.68,5.658691,-6,0,0.7087368,0.5124452,0.3351234,-5.748127,-5.247049,-5.26294,-0.951719,8240
14.7,11.81924,-6,0,0.7098731,0.5196548,0.2587874,-5.413169,-5.179569,-5.196496,-0.6892782,8248
14.72,-1.511658,-6,0,0.7171952,0.5302538,-0.06182348,-4.602136,-5.314529,-5.287795,-1.128445,8256
14.74,2.594604,-6,0,0.7179894,0.5408398,0.3656577,-5.411392,-5.247049,-5.260287,-1.00792,8248
14.76,-2.608398,-6,0,0.7243513,0.5356641,0.04504682,-5.563372,-5.314529,-5.307989,-1.264696,8232
14.78,-2.352386,-6,0,0.7300113,0.5305705,0.1366499,-6.205446,-5.314529,-5.320539,-1.302816,8252
14.8,-1.063568,-6,0,0.7367442,0.5224011,0.1671843,-6.624378,-5.314529,-5.322449,-1.287182,8240
14.82,12.14447,-6,0,0.7268757,0.5139188,0.1061156,-6.730018,-5.179569,-5.21387,-0.8249951,8252
14.84,6.355377,-6,0,0.7233981,0.5135282,0.02977964,-5.456664,-5.247049,-5.238054,-0.9729745,8240
14.86,-1.975555,-6,0,0.7171394,0.5228385,0.2435202,-5.182593,-5.314529,-5.300807,-1.253013,8256
14.88,3.354156,-6,0,0.724352,0.5317716,0.6099325,-5.860726,-5.247049,-5.263454,-1.048082,8268
14.9,4.346832,-6,0,0.709049,0.5198494,-0.3366328,-5.733904,-5.247049,-5.256133,-1.111867,8256
14.92,-1.66214,-6,0,0.7038174,0.5120065,0.2893218,-5.536067,-5.314529,-5.308954,-1.359119,8252
14.94,4.413513,-6,0,0.7049373,0.5113515,0.04504682,-6.006344,-5.247049,-5.267837,-1.128181,8256
14.96,5.365326,-6,0,0.7063789,0.5089212,0.2587874,-5.708373,-5.247049,-5.255558,-1.071973,8248
14.98,-1.098602,-6,0,0.7080155,0.5113729,0.09084838,-5.423175,-5.314529,-5.306238,-1.279181,8268
15,4.58725,-6,0,0.7032861,0.5125412,-0.01602192,-5.868824,-5.247049,-5.266297,-1.086631,8272
15.02,-417.9136,0,0,0.6913472,0.5005304,0.2740546,-5.563473,-5.314529,-5.311471,-1.339914,8296
15.04,-308.2234,0,0,0.6910957,0.04563081,0.1671843,-48.44785,-5.247049,-5.275759,-2.336108,8252
15.06,-233.7863,0,0,0.6907701,-0.737457,-0.01602192,-65.77263,-5.314529,-5.299351,-3.708275,8244
15.08,-174.2719,0,0,0.5529803,-1.337541,-10.01603,-69.09878,-5.247049,-5.198966,-3.038801,8248
15.1,-146.6343,0,0,0.1247129,-1.819566,-25.13053,-63.86591,-5.314529,-5.211909,-2.988436,8220
15.12,-121.4122,0,0,-0.9525223,-2.499464,-65.37482,-54.37556,-5.314529,-5.299182,-4.928203,8244
15.14,-174.9296,0,0,-2.410903,-3.44224,-77.43589,-41.23422,-6.259249,-6.205225,-10.88271,8236
15.16,-43.88756,0,0,-3.851814,-4.388327,-75.55803,-33.39154,-5.247049,-5.708029,-8.929462,8268
15.18,99.2496,0,0,-5.004736,-5.123043,0.5335966,-11.19309,-4.23485,-4.755137,-3.71694,8212
15.2,72.67235,0,0,-4.679232,-4.777461,7.251156,17.461,-4.639729,-4.620682,2.956294,8160
15.22,-24.62088,0,0,-4.088105,-3.895211,22.09085,32.05767,-5.314529,-4.996228,6.557744,8184
15.24,-9.576157,0,0,-2.597587,-2.522143,78.39622,27.52106,-4.639729,-4.36889,15.53712,8228
15.26,3.740463,0,0,-1.282545,-1.287009,66.77789,21.88377,-4.03241,-3.623118,21.17556,8184
15.28,15.12717,0,0,-0.588872,-0.4767202,34.54887,17.11229,-3.357609,-2.919227,22.57144,8168
15.3,-57.0199,0,0,-0.2283195,-0.05271484,8.945812,13.71434,-3.627529,-3.038827,18.47398,8120
15.32,-131.9393,0,0,-0.2137748,-0.01805935,-6.290833,3.872589,-4.03241,-3.523199,12.05355,8132
15.34,-39.53659,0,0,-0.4272293,-0.2970854,-12.77939,-9.614397,-2.88525,-2.8392,11.02293,8180
15.36,-45.83265,0,0,-0.930603,-0.8531507,-21.31374,-7.781779,-3.08769,-2.921073,6.26369,8096
15.38,-39.4998,0,0,-1.379608,-1.301029,-22.84046,-5.743096,-3.02021,-2.947065,3.740263,8092
15.4,-35.82832,0,0,-1.557581,-1.541826,-7.390069,-3.083298,-3.02021,-2.957476,3.046956,8080
15.42,-35.43436,0,0,-1.503129,-1.561611,-1.313733,-1.000701,-3.02021,-2.932668,3.624024,8076
15.44,-32.97472,0,0,-1.36531,-1.456161,6.747339,0.05698878,-2.95273,-2.845566,4.627139,8116
15.46,-39.22195,0,0,-1.211286,-1.310725,5.678637,0.5408868,-2.95273,-2.807161,5.162249,8092
15.48,-58.31046,0,0,-1.164472,-1.231315,3.129017,0.03105399,-3.08769,-2.916013,4.435423,8100
15.5,-50.79121,0,0,-1.077563,-1.169089,3.22062,-2.504437,-2.95273,-2.83865,4.69275,8116
15.52,-57.83774,0,0,-0.9826267,-1.130859,2.136651,-3.731385,-3.02021,-2.870614,4.384548,8124
15.54,-53.85246,0,0,-0.966848,-1.130137,-1.863351,-5.3182,-2.95273,-2.833525,4.185287,8120
15.56,-59.83847,0,0,-0.9792434,-1.163244,0.8389403,-5.94733,-3.02021,-2.88703,3.545244,8108
15.58,-59.79064,0,0,-0.9838737,-1.194029,-0.5656406,-6.949444,-3.02021,-2.905203,3.264852,8088
15.6,-51.65923,0,0,-1.062028,-1.263037,-4.367168,-7.377733,-2.95273,-2.867253,3.055741,8100
15.62,-55.06793,0,0,-1.123997,-1.328627,-4.214497,-6.647582,-3.02021,-2.915899,2.650152,8076
15.64,-54.24107,0,0,-1.103902,-1.333812,-0.107625,-6.536821,-3.02021,-2.919708,2.873825,8088
15.66,-53.73016,0,0,-1.0581,-1.307532,1.632834,-6.504274,-3.02021,-2.91077,3.183062,8092
15.68,-54.07269,0,0,-1.034476,-1.282899,1.358024,-6.506104,-3.02021,-2.905184,3.318964,8084
15.7,-60.47814,0,0,-1.046818,-1.283234,-0.9473198,-6.52283,-3.08769,-2.961851,3.009433,8080
15.72,-54.16249,0,0,-1.056407,-1.2906,-0.8862511,-7.149231,-3.02021,-2.924339,3.171802,8088
15.74,-52.81988,0,0,-1.047422,-1.293753,-0.5351062,-6.949588,-3.02021,-2.911491,3.263166,8084
15.76,-53.18088,0,0,-1.027391,-1.279674,0.3961921,-6.735246,-3.02021,-2.904319,3.378702,8088
15.78,-54.25728,0,0,-0.9934897,-1.252174,1.617566,-6.728947,-3.02021,-2.898488,3.50132,8080
15.8,-55.25417,0,0,-0.9994237,-1.245528,-0.06182348,-6.827824,-3.02021,-2.900742,3.398599,8076
15.82,-61.62988,0,0,-1.011203,-1.254904,-0.7030448,-6.970928,-3.08769,-2.95975,3.036751,8088
15.84,-55.11615,0,0,-1.025963,-1.270817,-0.6877776,-7.661036,-3.02021,-2.92359,3.14935,8088
15.86,-47.63224,0,0,-1.010287,-1.271617,-0.04655629,-7.493257,-2.95273,-2.855068,3.502608,8100
15.88,-54.02933,0,0,-1.024176,-1.274621,-0.2450293,-6.590996,-3.02021,-2.892666,3.257844,8100
15.9,-55.82682,0,0,-1.002291,-1.254038,0.8084057,-6.697292,-3.02021,-2.900184,3.320108,8084
15.92,-50.29379,0,0,-1.000082,-1.244855,-0.3824344,-6.957991,-2.95273,-2.84921,3.511625,8096
15.94,-56.41042,0,0,-1.016815,-1.253826,-0.8862511,-6.534956,-3.02021,-2.893956,3.180838,8080
15.96,-63.19745,0,0,-1.014911,-1.257061,0.1671843,-6.880609,-3.08769,-2.961099,2.891863,8100
15.98,-56.32909,0,0,-1.01151,-1.263803,0.07558119,-7.800115,-3.02021,-2.924186,3.091756,8104
16,-60.41236,0,0,-1.010435,-1.278252,-0.3060985,-7.724211,-3.08769,-2.967312,2.901718,8104
16.02,-59.63431,0,0,-1.030512,-1.296675,-2.016023,-8.025134,-3.08769,-2.980293,2.84082,8096
16.04,-57.39178,0,0,-1.108649,-1.351317,-3.909153,-7.921185,-3.08769,-2.992481,2.599582,8088
16.06,-42.49574,0,0,-1.191255,-1.409188,-3.267931,-7.360213,-2.95273,-2.891929,2.940421,8088
16.08,-53.10349,0,0,-1.171168,-1.406367,0.5488637,-5.523668,-3.08769,-2.962339,2.893738,8084
16.1,-49.08263,0,0,-1.164044,-1.376369,0.9763447,-5.386687,-3.02021,-2.922855,3.292,8088
16.12,-43.28296,0,0,-1.163514,-1.355926,-0.3213652,-4.894009,-2.95273,-2.857305,3.63451,8092
16.14,-50.64491,0,0,-1.160877,-1.337338,0.2129859,-3.99952,-3.02021,-2.894661,3.465806,8076
16.16,-52.80317,0,0,-1.158556,-1.319988,0.304589,-4.162133,-3.02021,-2.906777,3.415356,8080
16.18,-53.18352,0,0,-1.154079,-1.314909,-0.2908313,-4.508271,-3.02021,-2.911599,3.366319,8088
16.2,-52.95863,0,0,-1.151918,-1.317573,0.3961921,-4.785723,-3.02021,-2.913755,3.324471,8084
16.22,-52.62611,0,0,-1.147244,-1.320326,0.1824515,-4.960167,-3.02021,-2.913949,3.315967,8080
16.24,-52.37523,0,0,-1.145827,-1.32319,0.3503905,-5.045836,-3.02021,-2.913824,3.307289,8092
16.26,-52.31095,0,0,-1.134368,-1.319136,0.1519171,-5.108546,-3.02021,-2.912006,3.348907,8084
16.28,-52.47948,0,0,-1.121726,-1.311484,0.3656577,-5.180754,-3.02021,-2.910074,3.385852,8084
16.3,-52.6767,0,0,-1.123278,-1.310677,-0.1686933,-5.244639,-3.02021,-2.910707,3.350042,8088
16.32,-40.71489,0,0,-1.125996,-1.307282,0.2282531,-5.287727,-2.88525,-2.802418,3.797658,8084
16.34,-47.35433,0,0,-1.123086,-1.299555,-0.07709067,-4.121545,-2.95273,-2.827733,3.611394,8112
16.36,-50.15054,0,0,-1.125537,-1.28454,0.1824515,-4.012961,-2.95273,-2.83733,3.519937,8088
16.38,-57.1919,0,0,-1.134352,-1.287035,-0.0007547362,-4.21142,-3.02021,-2.898758,3.145713,8088
16.4,-57.0611,0,0,-1.128774,-1.293255,0.1824515,-5.07153,-3.02021,-2.915935,3.070081,8088
16.42,-49.34972,0,0,-1.1316,-1.30785,-0.09235785,-5.615273,-2.95273,-2.865988,3.269538,8100
16.44,-47.92664,0,0,-1.149521,-1.326594,-0.4893047,-5.141525,-2.95273,-2.853333,3.255014,8108
16.46,-60.38044,0,0,-1.134438,-1.32284,0.6404669,-4.729017,-3.08769,-2.955242,2.89538,8088
16.48,-54.63759,0,0,-1.139511,-1.323524,-0.107625,-5.695461,-3.02021,-2.92908,3.066883,8104
16.5,-52.65824,0,0,-1.123533,-1.32582,0.3809245,-5.802272,-3.02021,-2.918329,3.187847,8088
16.52,-58.12563,0,0,-1.125696,-1.33096,-0.01602192,-5.672064,-3.08769,-2.969287,2.983802,8084
16.54,-51.88535,0,0,-1.110929,-1.323521,0.2740546,-6.171494,-3.02021,-2.925299,3.295042,8088
16.56,-50.85801,0,0,-1.123916,-1.331097,-0.519839,-5.838914,-3.02021,-2.914657,3.29481,8092
16.58,-57.19019,0,0,-1.120715,-1.329156,0.4419934,-5.525357,-3.08769,-2.965066,3.111025,8092
16.6,-51.41538,0,0,-1.128241,-1.329152,-0.183961,-5.930652,-3.02021,-2.92512,3.306272,8080
16.62,-44.56649,0,0,-1.128479,-1.328534,-0.2755641,-5.609192,-2.95273,-2.858845,3.597556,8084
16.64,-45.30573,0,0,-1.134517,-1.321717,0.3656577,-4.685037,-2.95273,-2.841444,3.629198,8104
16.66,-47.53096,0,0,-1.126766,-1.300833,0.304589,-4.168366,-2.95273,-2.836844,3.64902,8072
16.68,-55.47475,0,0,-1.126886,-1.289303,-0.1534266,-4.063412,-3.02021,-2.893262,3.331639,8080
16.7,-50.28046,0,0,-1.130668,-1.28824,0.304589,-4.785694,-2.95273,-2.857165,3.433847,8100
16.72,-55.37898,0,0,-1.143655,-1.305836,-0.2144953,-4.712059,-3.02021,-2.904856,3.106651,8072
16.74,-55.14804,0,0,-1.144696,-1.315894,-0.0007547362,-5.169766,-3.02021,-2.917403,3.066577,8080
16.76,-53.97321,0,0,-1.13572,-1.321818,-0.1228922,-5.472623,-3.02021,-2.91828,3.116317,8100
16.78,-59.01074,0,0,-1.139074,-1.332734,0.3656577,-5.549893,-3.08769,-2.97248,2.892982,8088
16.8,-52.13048,0,0,-1.131451,-1.334473,-0.04655629,-6.121926,-3.02021,-2.929803,3.183437,8100
16.82,-44.71111,0,0,-1.129036,-1.334774,0.2282531,-5.806193,-2.95273,-2.861418,3.517551,8100
16.84,-57.20996,0,0,-1.13772,-1.335197,-0.4740371,-4.832507,-3.08769,-2.952602,3.08369,8088
16.86,-52.71964,0,0,-1.125448,-1.319138,0.7778715,-5.476513,-3.02021,-2.921253,3.332652,8084
16.88,-51.95661,0,0,-1.116517,-1.314735,0.3961921,-5.482072,-3.02021,-2.912065,3.377068,8092
16.9,-45.92382,0,0,-1.143447,-1.324671,-0.8099151,-5.328878,-2.95273,-2.859332,3.49928,8104
16.92,-58.27423,0,0,-1.137019,-1.324159,0.4114593,-4.642795,-3.08769,-2.952812,3.090769,8108
16.94,-53.25858,0,0,-1.144035,-1.322966,-0.107625,-5.410098,-3.02021,-2.925217,3.234059,8096
16.96,-52.04808,0,0,-1.117623,-1.316233,1.022146,-5.48792,-3.02021,-2.913399,3.366774,8096
16.98,-51.98272,0,0,-1.132964,-1.322499,-0.519839,-5.376947,-3.02021,-2.912773,3.300154,8088
17,-52.21925,0,0,-1.114894,-1.313121,0.6710012,-5.344521,-3.02021,-2.90965,3.382285,8092
17.02,-58.51015,0,0,-1.124495,-1.31739,-0.2755641,-5.329801,-3.08769,-2.965709,3.082032,8080
17.04,-52.39998,0,0,-1.110933,-1.312858,0.4877952,-5.98689,-3.02021,-2.924351,3.339609,8076
17.06,-45.23401,0,0,-1.124366,-1.321604,-0.7793808,-5.764306,-2.95273,-2.860164,3.549173,8088
17.08,-57.69913,0,0,-1.124003,-1.322091,0.9305434,-4.90075,-3.08769,-2.951316,3.12641,8088
17.1,-52.99857,0,0,-1.132555,-1.319445,0.04504682,-5.556731,-3.02021,-2.923338,3.267233,8088
17.12,-57.85544,0,0,-1.131468,-1.327642,-0.550373,-5.528261,-3.08769,-2.970063,3.050912,8092
17.14,-57.49032,0,0,-1.124789,-1.330078,0.6099325,-6.016335,-3.08769,-2.981001,3.071149,8088
17.16,-50.17576,0,0,-1.126939,-1.336588,-0.183961,-6.291274,-3.02021,-2.928526,3.327596,8092
17.18,-55.33384,0,0,-1.133161,-1.344499,0.3656577,-5.720184,-3.08769,-2.968303,3.141569,8076
17.2,-49.92106,0,0,-1.121284,-1.332638,-0.183961,-5.885416,-3.02021,-2.921679,3.450976,8080
17.22,-55.8716,0,0,-1.120564,-1.329152,0.2282531,-5.460106,-3.08769,-2.963741,3.251107,8100
17.24,-56.58585,0,0,-1.124905,-1.327745,-0.2144953,-5.768136,-3.08769,-2.976435,3.201661,8104
17.26,-49.90038,0,0,-1.128369,-1.331524,0.2893218,-6.030332,-3.02021,-2.925667,3.422333,8088
17.28,-49.39393,0,0,-1.128837,-1.332599,0.02977964,-5.525572,-3.02021,-2.911155,3.470667,8088
17.3,-44.39034,0,0,-1.127364,-1.321009,0.2893218,-5.135461,-2.95273,-2.852302,3.73252,8104
17.32,-57.85039,0,0,-1.12331,-1.310451,0.01451245,-4.397261,-3.08769,-2.946428,3.271942,8092
17.34,-53.55161,0,0,-1.125923,-1.303005,0.2435202,-5.258581,-3.02021,-2.920177,3.378063,8096
17.36,-70.66567,0,0,-1.104108,-1.307288,0.5946653,-5.480052,-3.222649,-3.074975,2.711953,8104
17.38,-51.43319,0,0,-1.141212,-1.336582,-0.8862511,-7.236257,-3.02021,-2.958856,3.158158,8104
17.4,-47.50824,0,0,-1.125317,-1.352953,0.6557342,-6.492988,-3.02021,-2.920752,3.385595,8104
17.42,-47.81772,0,0,-1.173637,-1.371609,-2.84045,-5.458786,-3.02021,-2.914889,3.29469,8096
17.44,-48.85318,0,0,-1.1799,-1.366175,1.358024,-4.775896,-3.02021,-2.912077,3.363477,8080
17.46,-49.90208,0,0,-1.18193,-1.354998,-1.115259,-4.421563,-3.02021,-2.911266,3.40011,8088
17.48,-50.76668,0,0,-1.173464,-1.341003,0.7168028,-4.31927,-3.02021,-2.910465,3.441288,8084
17.5,-51.33466,0,0,-1.17624,-1.336092,-0.3519,-4.336169,-3.02021,-2.911965,3.404654,8080
17.52,-51.61431,0,0,-1.171551,-1.332302,0.9000088,-4.420033,-3.02021,-2.912568,3.396798,8092
17.54,-45.66838,0,0,-1.17696,-1.332518,-0.09235785,-4.484555,-2.95273,-2.859551,3.587815,8084
17.56,-51.87606,0,0,-1.182145,-1.335294,0.2435202,-3.917544,-3.02021,-2.900902,3.339839,8092
17.58,-58.9757,0,0,-1.181915,-1.334781,0.6099325,-4.173996,-3.08769,-2.967516,3.051331,8084
17.6,-58.49483,0,0,-1.163523,-1.333435,0.1977187,-5.115148,-3.08769,-2.98331,3.068335,8088
17.62,-50.46201,0,0,-1.177469,-1.352143,-0.1686933,-5.648969,-3.02021,-2.934469,3.243512,8092
17.64,-48.9689,0,0,-1.1682,-1.356871,0.5183294,-5.210253,-3.02021,-2.917343,3.372384,8076
17.66,-49.43862,0,0,-1.173133,-1.353392,0.1213828,-4.750905,-3.02021,-2.912267,3.40612,8088
17.68,-56.33426,0,0,-1.166307,-1.344188,0.1824515,-4.518716,-3.08769,-2.96464,3.212649,8092
17.7,-50.71342,0,0,-1.174912,-1.343686,0.1366499,-5.035142,-3.02021,-2.926368,3.373152,8100
17.72,-55.87038,0,0,-1.169696,-1.347592,0.1061156,-4.831265,-3.08769,-2.969592,3.183317,8080
17.74,-49.82019,0,0,-1.186448,-1.355971,-0.03128911,-5.162874,-3.02021,-2.928851,3.33777,8100
17.76,-55.03638,0,0,-1.175756,-1.357039,0.1977187,-4.804191,-3.08769,-2.96958,3.202167,8100
17.78,-43.36955,0,0,-1.176689,-1.35014,0.07558119,-5.07758,-2.95273,-2.871038,3.675166,8092
17.8,-55.39688,0,0,-1.162446,-1.341299,-0.107625,-4.133538,-3.08769,-2.95144,3.32056,8092
17.82,-45.32225,0,0,-1.160195,-1.324556,0.2435202,-4.719204,-2.95273,-2.865288,3.726307,8108
17.84,-57.4091,0,0,-1.132793,-1.310732,1.525963,-4.185259,-3.08769,-2.948799,3.358298,8104
17.86,-46.90791,0,0,-1.141033,-1.304522,-0.9320526,-5.023178,-2.95273,-2.866134,3.667884,8100
17.88,-52.25478,0,0,-1.134764,-1.30744,1.006879,-4.54521,-3.02021,-2.898641,3.442154,8120
17.9,-53.38394,0,0,-1.145709,-1.311216,-0.3671672,-4.736721,-3.02021,-2.910363,3.32118,8080
17.92,-53.32919,0,0,-1.130413,-1.308146,0.4725278,-5.020285,-3.02021,-2.911843,3.3416,8084
17.94,-59.053,0,0,-1.135214,-1.317055,-0.4740371,-5.197881,-3.08769,-2.968296,3.044657,8096
