Tiempo,ControlPWM,ReferenciaPosicion,ReferenciaTheta,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado,VelocidadObservado,TiempoTranscurrido
10.2,-41.45193,0,0,0.8395722,0.7012633,9.587034,-1.353481,-0.05108929,0.1173709,1.327117,7904
10.22,-46.3852,0,0,0.9164067,0.7227963,4.441995,-7.946232,-0.05108929,0.02215973,0.2699134,7924
10.24,-64.0322,0,0,0.8573004,0.576433,-3.573275,-12.71384,-0.3210096,-0.2480602,-1.873955,7940
10.26,-58.10138,0,0,0.6169004,0.2930563,-15.20687,-16.96088,-0.3884897,-0.4088549,-3.561533,7952
10.28,-45.13343,0,0,0.3120568,-0.05277859,-15.17633,-18.23821,-0.4559698,-0.5267305,-4.678646,7944
10.3,-19.25206,0,0,-0.05025484,-0.3953112,-20.64198,-16.62275,-0.3884897,-0.5154014,-4.83373,7956
10.32,-7.81889,0,0,-0.3792131,-0.66728,-16.22977,-11.87499,-0.4559698,-0.5643151,-4.751384,7960
10.34,10.06439,0,0,-0.6643068,-0.8412446,-15.06946,-6.636387,-0.3884897,-0.5147239,-3.85023,7940
10.36,10.27107,0,0,-0.6271559,-0.790535,5.587033,-1.366387,-0.4559698,-0.5064765,-2.090906,7944
10.38,14.40147,0,0,-0.4950359,-0.6059839,5.296957,1.795994,-0.3884897,-0.4079752,-0.05379331,7940
10.4,2.057011,0,0,-0.2380233,-0.3374599,13.72444,3.535279,-0.4559698,-0.3961952,1.400387,7964
10.42,-7.158283,0,0,-0.0683907,-0.1180597,7.693904,2.872452,-0.4559698,-0.3843821,1.984037,7928
10.44,-8.419323,0,0,0.1282024,0.06269006,10.42673,0.8709611,-0.3884897,-0.3192224,2.538066,7960
10.46,-20.04322,0,0,0.2483829,0.1633756,5.556499,-1.004406,-0.4559698,-0.3619083,2.096318,7940
10.48,-24.31612,0,0,0.3237394,0.2046764,2.41146,-3.68433,-0.4559698,-0.3828338,1.616722,7956
10.5,-18.84394,0,0,0.3209128,0.1747355,0.5183294,-5.909326,-0.3884897,-0.3489196,1.174134,7956
10.52,-17.73435,0,0,0.3185343,0.1287225,-1.328999,-6.824406,-0.3884897,-0.3465785,0.7563217,7956
10.54,-22.96566,0,0,0.2586737,0.05955,-3.43587,-7.146377,-0.4559698,-0.4118667,0.01381177,7964
10.56,-15.12053,0,0,0.1835294,-0.01594009,-2.611443,-7.649777,-0.3884897,-0.3839742,-0.162473,7960
10.58,-18.22556,0,0,0.1599935,-0.06390966,-0.9931214,-7.103273,-0.4559698,-0.4282748,-0.3743182,7952
10.6,-11.08541,0,0,0.1490354,-0.07915657,-0.1534266,-6.997715,-0.3884897,-0.3815061,-0.0447402,7956
10.62,-16.10697,0,0,0.1546501,-0.07768819,-0.107625,-6.219705,-0.4559698,-0.4185283,-0.08271551,7960
10.64,-10.57154,0,0,0.1428604,-0.07169876,-0.06182348,-6.170038,-0.3884897,-0.373924,0.1870165,7948
10.66,-10.36692,0,0,0.1476753,-0.06164101,-0.3213652,-5.591681,-0.3884897,-0.3598767,0.3089572,7968
10.68,-11.41532,0,0,0.1448181,-0.04989975,0.2282531,-5.180983,-0.3884897,-0.3565971,0.3363129,7960
10.7,-18.72574,0,0,0.1794346,-0.02319542,1.373291,-5.120605,-0.4559698,-0.4062963,0.2339668,7944
10.72,-19.37071,0,0,0.1603171,-0.0277059,-0.2297625,-5.777158,-0.4559698,-0.4253916,0.05560893,7936
10.74,-12.22597,0,0,0.1747963,-0.02934873,0.3351234,-6.312746,-0.3884897,-0.3739067,0.3255591,7952
10.76,-11.30161,0,0,0.1650467,-0.03878273,0.2893218,-5.91871,-0.3884897,-0.3608349,0.315029,7952
10.78,-11.97548,0,0,0.1715594,-0.03204393,-0.107625,-5.577254,-0.3884897,-0.3558088,0.3610481,7952
10.8,-19.01851,0,0,0.1841505,-0.02046995,0.5641309,-5.461887,-0.4559698,-0.4081141,0.1551981,7952
10.82,-19.49854,0,0,0.1776395,-0.02284539,-0.1228922,-6.084258,-0.4559698,-0.4249725,0.04923296,7956
10.84,-24.32908,0,0,0.1805201,-0.03524664,0.04504682,-6.561055,-0.5234499,-0.4838606,-0.2048915,7956
10.86,-10.75068,0,0,0.1786647,-0.04616102,0.04504682,-7.3454,-0.3884897,-0.3894084,0.2590686,7964
10.88,-26.93758,0,0,0.1736905,-0.06445284,-0.1992282,-6.493914,-0.590929,-0.5261171,-0.3644353,7956
10.9,-9.204646,0,0,0.1721193,-0.06167461,0.2740546,-7.534605,-0.3884897,-0.3976226,0.3374515,7952
10.92,-13.39265,0,0,0.2011365,-0.05080457,0.5641309,-6.520946,-0.4559698,-0.4109785,0.3669717,7944
10.94,-9.16104,0,0,0.1759072,-0.04465103,-1.344267,-6.196558,-0.3884897,-0.3642717,0.5055701,7944
10.96,-22.45836,0,0,0.2149602,-0.01823913,1.403826,-5.675848,-0.5234499,-0.4559554,0.2078354,7944
10.98,-11.90494,0,0,0.1943172,-0.01496023,-0.3519,-6.614976,-0.3884897,-0.3777706,0.4666219,7956
11,-16.94868,0,0,0.2148421,-0.01257013,0.5335966,-6.237737,-0.4559698,-0.4089082,0.3179976,7952
11.02,-17.79222,0,0,0.1905186,-0.0230209,-0.2144953,-6.430197,-0.4559698,-0.4222243,0.1483192,7944
11.04,-17.2366,0,0,0.180252,-0.03655589,-0.4893047,-6.611445,-0.4559698,-0.4271583,0.08725965,7948
11.06,-22.50562,0,0,0.180785,-0.04690713,0.6251997,-6.678523,-0.5234499,-0.4818683,-0.1308713,7960
11.08,-9.622791,0,0,0.1740312,-0.0535696,-0.2602969,-7.221169,-0.3884897,-0.3869755,0.3289598,7956
11.1,-14.36766,0,0,0.1715275,-0.05968487,0.3656577,-6.275139,-0.4559698,-0.4142212,0.196022,7956
11.12,-15.60375,0,0,0.1598921,-0.05696324,0.2129859,-6.089884,-0.4559698,-0.4226379,0.1718711,7952
11.14,-16.00861,0,0,0.187249,-0.03852397,0.9000088,-6.168746,-0.4559698,-0.4207249,0.30215,7944
11.16,-16.26388,0,0,0.1849735,-0.03406638,0.1061156,-6.262821,-0.4559698,-0.4217824,0.2700202,7920
11.18,-16.30382,0,0,0.1850793,-0.03397359,-0.2602969,-6.353445,-0.4559698,-0.4227743,0.2493473,7960
11.2,-10.21439,0,0,0.1837772,-0.03325207,0.5183294,-6.408215,-0.3884897,-0.3687929,0.4713721,7956
11.22,-22.33854,0,0,0.1713606,-0.04230705,-0.2755641,-5.806428,-0.5234499,-0.4654925,-0.03922963,7952
11.24,-11.07556,0,0,0.1799014,-0.03447379,-0.04655629,-6.64073,-0.3884897,-0.3812291,0.416799,7948
11.26,-9.968725,0,0,0.1861499,-0.03300542,0.3198562,-6.077088,-0.3884897,-0.3572522,0.4908372,7956
11.28,-17.18064,0,0,0.167005,-0.03645644,-0.4435031,-5.542861,-0.4559698,-0.4088863,0.1685787,7956
11.3,-12.14083,0,0,0.1711581,-0.02940274,-0.0007547362,-5.921111,-0.3884897,-0.3682711,0.3781326,7944
11.32,-11.88123,0,0,0.1756102,-0.02657676,0.4877952,-5.678288,-0.3884897,-0.3571351,0.3985284,7972
11.34,-12.62564,0,0,0.1688979,-0.02532617,-0.183961,-5.472744,-0.3884897,-0.3559487,0.348255,7952
11.36,-13.36346,0,0,0.175807,-0.01841813,0.1824515,-5.431149,-0.3884897,-0.3554798,0.3463626,7960
11.38,-13.90449,0,0,0.1770179,-0.01504624,0.1366499,-5.484387,-0.3884897,-0.3564389,0.3073352,7972
11.4,-14.20161,0,0,0.1791558,-0.01390459,0.04504682,-5.58219,-0.3884897,-0.3574442,0.2734087,7968
11.42,-26.3524,0,0,0.1825277,-0.01928668,0.2587874,-5.699931,-0.5234499,-0.4673921,-0.2314056,7972
11.44,-25.73869,0,0,0.1827322,-0.03180853,0.01451245,-7.00693,-0.5234499,-0.4974773,-0.3162867,7952
11.46,-16.53507,0,0,0.181821,-0.05425005,0.06031401,-7.802111,-0.4559698,-0.4489956,-0.05588472,7964
11.48,-13.88793,0,0,0.1616926,-0.07992219,-0.9015187,-7.335213,-0.4559698,-0.4349451,-0.006346524,7960
11.5,-7.302735,0,0,0.1416276,-0.08868247,-1.634343,-6.683477,-0.3884897,-0.3755282,0.2912189,7952
11.52,-13.82375,0,0,0.1410647,-0.08008502,0.6099325,-5.583155,-0.4559698,-0.4116154,0.1944757,7944
11.54,-21.50325,0,0,0.1316797,-0.0719855,-0.3213652,-5.49262,-0.5234499,-0.4775655,-0.06301177,7940
11.56,-15.52083,0,0,0.1550142,-0.05676956,0.7626044,-6.271288,-0.4559698,-0.4376036,0.2552657,7952
11.58,15.98153,0,0,0.1231157,-0.06186531,0.04504682,-6.070197,-0.1185694,-0.1580701,1.3586,7944
11.6,135.1014,0,0,0.09114178,0.002045065,-1.695411,-2.532959,1.23103,1.008308,6.252876,7916
11.62,187.2687,0,0,0.06554338,0.1839818,-0.2297625,11.99474,1.97331,1.916632,9.341276,7840
11.64,287.9086,0,0,0.2778924,0.7052383,4.884743,26.43645,3.592831,3.47452,15.69281,7816
11.66,282.4426,0,0,0.9849421,1.623506,34.85422,44.12319,4.267631,4.472086,19.7434,7708
11.68,271.8036,0,0,2.048612,2.877232,50.80843,52.09913,5.21235,5.523038,23.76302,7680
11.7,261.4483,0,0,3.335446,4.226569,64.31988,52.32161,6.22455,6.616386,26.71158,7576
11.72,255.1579,0,0,4.673046,5.516122,70.62523,47.21925,7.30423,7.742852,28.25695,7520
11.74,236.5181,0,0,6.077274,6.72711,69.67867,38.79161,8.24895,8.75651,28.28625,7468
11.76,243.7263,0,0,7.311649,7.759246,58.54888,27.41778,9.463591,9.919995,27.57983,7412
11.78,295.4991,0,0,8.081198,8.449533,40.53361,18.09426,11.08311,11.3872,26.16977,7328
11.8,156.5056,0,0,8.274124,8.651956,14.22826,16.18238,10.47579,11.07149,15.07521,7240
11.82,247.8379,0,0,8.615344,8.837107,23.83132,-0.09537829,12.36523,12.35954,13.67723,7284
11.84,204.4452,0,0,8.796093,8.787383,4.182453,-2.342057,12.36523,12.56837,7.117152,7172
11.86,156.3443,0,0,8.398706,8.452233,-25.89389,-7.16275,12.36523,12.42872,-1.193201,7192
11.88,161.5512,0,0,8.196588,8.09063,2.793139,-14.57007,12.70263,12.54706,-5.883713,7172
11.9,208.7462,0,0,7.901126,7.681828,-13.48168,-17.99685,13.30995,12.97903,-8.274975,7148
11.92,153.1343,0,0,7.280273,7.118267,-24.93206,-13.69466,12.70263,12.49306,-14.78569,7120
11.94,210.8366,0,0,6.973624,6.777536,-13.1916,-15.33923,13.37743,12.87267,-14.61115,7144
11.96,187.6529,0,0,6.907179,6.605479,-5.252665,-10.31618,13.04003,12.71302,-15.81517,7112
11.98,190.0571,0,0,6.659172,6.464782,-12.3519,-8.552498,13.10751,12.69863,-16.53369,7128
12,179.226,0,0,6.685269,6.448328,3.938178,-7.164776,12.97255,12.60249,-16.54254,7124
12.02,186.3017,0,0,6.563951,6.392332,-2.977855,-6.982893,13.04003,12.61954,-16.598,7140
12.04,189.8213,0,0,6.525562,6.357991,1.11375,-6.014829,13.04003,12.62817,-16.38335,7112
12.06,215.8335,0,0,6.454352,6.335435,-3.054191,-4.774323,13.30995,12.84763,-15.35143,7124
12.08,245.6648,0,0,6.432501,6.368001,0.9610775,-1.212012,13.64735,13.18518,-13.769,7132
12.1,153.8773,0,0,6.421922,6.411669,-0.01602192,4.113343,12.70263,12.50944,-16.85395,7092
12.12,168.0018,0,0,6.51685,6.511695,5.113751,-1.88513,12.97255,12.54988,-16.03046,7152
12.14,205.851,0,0,6.642776,6.551478,11.14429,-4.811564,13.30995,12.84713,-14.46419,7156
12.16,125.6616,0,0,6.509179,6.432429,-6.825184,-2.659972,12.36523,12.13962,-18.3562,7124
12.18,159.7506,0,0,6.165451,6.185784,-11.42061,-8.306832,12.70263,12.17556,-18.8779,7196
12.2,210.692,0,0,6.135396,6.02441,1.373291,-8.407953,13.04003,12.48518,-16.95354,7152
12.22,161.0925,0,0,5.968587,5.87667,-13.64962,-2.847992,12.36523,12.02853,-18.86934,7144
12.24,105.3447,0,0,5.580568,5.62892,-1.741213,-3.078315,11.69043,11.32524,-22.14988,7184
12.26,187.8483,0,0,5.792206,5.643146,4.335124,-9.294588,12.43271,11.80662,-17.62248,7220
12.28,234.0133,0,0,5.553973,5.493857,-18.93206,-4.390809,12.70263,12.15265,-16.11055,7172
12.3,208.2566,0,0,5.243248,5.361755,-3.451137,4.452252,12.36523,11.96006,-17.03925,7156
12.32,152.3104,0,0,5.616815,5.619309,13.08322,6.704113,11.82539,11.55198,-16.30916,7188
12.34,86.63834,0,0,5.883452,5.83828,15.54123,1.645027,11.15059,10.92744,-17.57932,7224
12.36,64.87823,0,0,5.991881,5.845387,3.510697,-8.78674,10.81319,10.48891,-18.80245,7244
12.38,158.75,0,0,5.557589,5.460715,-22.27557,-16.65979,11.55547,10.916,-17.96257,7264
12.4,67.59171,0,0,4.917004,4.838349,-33.28321,-10.59394,10.13839,9.839382,-24.01775,7236
12.42,68.79388,0,0,4.30017,4.276102,-25.26794,-13.83229,9.86847,9.312655,-25.76698,7292
12.44,82.00629,0,0,4.204713,3.948312,-12.1229,-15.39953,9.531071,8.978941,-24.4042,7324
12.46,98.51523,0,0,3.717464,3.533817,-28.64199,-13.62115,9.26115,8.688051,-24.17784,7348
12.48,99.96304,0,0,3.274009,3.159592,-18.91679,-9.379696,8.85627,8.313072,-23.84313,7356
12.5,197.4731,0,0,3.106805,3.0333,-9.863353,-5.701246,9.598551,8.886225,-18.17683,7392
12.52,68.33289,0,0,3.038799,3.013263,-4.748848,6.731034,7.91155,7.743885,-20.6485,7348
12.54,41.50012,0,0,2.9812,3.073432,4.777873,2.10636,7.57415,7.201215,-20.0951,7444
12.56,125.4587,0,0,3.641977,3.412645,27.67864,-5.47663,8.24895,7.743725,-12.99837,7468
12.58,7.21225,0,0,3.57233,3.388033,-13.16107,-2.091154,6.69691,6.641789,-17.1735,7424
12.6,-20.77838,0,0,2.904865,2.960956,-26.51985,-9.96166,6.22455,5.883214,-21.02406,7500
12.62,84.52798,0,0,3.378388,2.953366,16.91528,-19.11804,6.96683,6.417783,-14.52347,7548
12.64,96.16885,0,0,3.02598,2.682008,-23.25267,-13.58084,6.69691,6.346194,-14.56574,7488
12.66,80.20724,0,0,2.004442,2.092147,-61.02368,-5.777698,6.29203,5.905576,-17.95173,7516
12.68,37.91463,0,0,1.56137,1.702784,8.991614,-0.7812181,5.54975,5.206733,-19.46998,7564
12.7,128.5317,0,0,1.705062,1.722304,-0.7946484,-1.894216,6.29203,5.726854,-13.26571,7584
12.72,120.903,0,0,1.675646,1.757058,-0.03128911,6.603763,5.95463,5.650772,-11.54415,7552
12.74,60.68456,0,0,1.721897,1.903883,-4.977856,11.30918,5.27983,5.127433,-11.72711,7580
12.76,114.2672,0,0,2.043037,2.204192,23.49544,7.467174,5.887151,5.542474,-7.202353,7596
12.78,63.96957,0,0,2.424348,2.490017,17.89238,9.105551,5.27983,5.219997,-6.954078,7544
12.8,-2.585678,0,0,2.436718,2.571269,0.7626044,4.905553,4.60503,4.569757,-9.632949,7600
12.82,-54.44675,0,0,2.563984,2.532269,9.220622,-5.076659,3.93023,3.858308,-11.99913,7644
12.84,31.95804,0,0,2.441337,2.285797,-8.229766,-16.55626,4.60503,4.205442,-10.2574,7688
12.86,8.366257,0,0,2.032471,1.816621,-29.34427,-14.28138,3.93023,3.733626,-13.0443,7644
12.88,-19.68301,0,0,1.206016,1.1704,-42.01603,-12.71279,3.32291,3.052706,-16.97393,7696
12.9,63.87566,0,0,0.8660982,0.7645094,-16.27557,-13.24595,3.86275,3.346976,-13.81448,7732
12.92,44.30461,0,0,0.6277559,0.5086427,-12.42824,-4.356903,3.25543,2.99266,-13.41268,7704
12.94,94.17007,0,0,0.5272093,0.5067391,-11.1916,0.02428099,3.660311,3.284456,-9.451603,7728
12.96,134.0428,0,0,0.6532085,0.7050281,11.25116,7.692497,3.99771,3.707852,-5.017608,7720
12.98,29.03787,0,0,0.9132015,1.036773,9.159554,15.95424,2.918031,3.005961,-6.009943,7692
13,12.61995,0,0,1.184626,1.376929,19.09849,9.956924,2.918031,2.841943,-4.927978,7740
13.02,19.51549,0,0,1.867945,1.789433,33.29697,2.271042,2.985511,2.93354,-2.174507,7756
13.04,8.067352,0,0,2.07863,1.946005,3.49543,-2.911139,2.850551,2.846838,-2.629338,7744
13.06,48.67722,0,0,1.701778,1.723122,-24.79466,-6.497864,3.25543,3.071568,-3.653506,7748
13.08,64.83012,0,0,1.529958,1.514023,-3.130527,-4.210917,3.32291,3.172282,-3.985338,7716
13.1,66.26945,0,0,1.442713,1.430928,-7.267933,-0.729257,3.32291,3.204351,-3.916439,7716
13.12,56.59631,0,0,1.510407,1.489597,7.037416,1.574425,3.25543,3.178614,-3.517385,7712
13.14,50.98595,0,0,1.620899,1.603961,2.884742,1.801039,3.25543,3.185639,-3.027103,7720
13.16,52.33687,0,0,1.736094,1.715231,5.525965,1.025145,3.32291,3.249034,-2.528291,7716
13.18,49.36542,0,0,1.687266,1.719502,-4.016023,0.737314,3.32291,3.245745,-3.086322,7720
13.2,41.38083,0,0,1.701708,1.718514,0.1213828,0.1941404,3.25543,3.185312,-3.5571,7724
13.22,41.18833,0,0,1.657845,1.678595,-2.336633,-0.8550808,3.25543,3.157846,-4.006398,7724
13.24,49.0772,0,0,1.676001,1.658829,-1.130526,-1.604449,3.32291,3.208339,-3.784915,7716
13.26,50.18204,0,0,1.703477,1.660003,1.22062,-1.375128,3.32291,3.227412,-3.664085,7716
13.28,49.0451,0,0,1.733538,1.681405,0.5030622,-1.195261,3.32291,3.236274,-3.572296,7716
13.3,47.2291,0,0,1.777764,1.716165,1.663368,-1.322637,3.32291,3.242173,-3.482591,7720
13.32,45.74298,0,0,1.774256,1.724112,-0.04655629,-1.59555,3.32291,3.238374,-3.653768,7720
13.34,45.06619,0,0,1.776294,1.722522,0.09084838,-1.937598,3.32291,3.234334,-3.782678,7736
13.36,44.93404,0,0,1.777908,1.716534,-0.3824344,-2.238845,3.32291,3.231567,-3.879657,7720
13.38,39.10095,0,0,1.77222,1.702978,-0.6572433,-2.441666,3.25543,3.174322,-4.213674,7704
13.4,45.59187,0,0,1.786157,1.700855,-0.3671672,-3.195232,3.32291,3.215661,-3.976118,7728
13.42,40.86411,0,0,1.786218,1.689884,-0.3824344,-3.046068,3.25543,3.172746,-4.198906,7732
13.44,40.84804,0,0,1.804198,1.694582,0.4419934,-3.471286,3.25543,3.16444,-4.138474,7720
13.46,41.71291,0,0,1.800449,1.687707,0.1213828,-3.74747,3.25543,3.161783,-4.157053,7720
13.48,48.41899,0,0,1.819012,1.694612,0.6099325,-3.886923,3.32291,3.219484,-3.814787,7716
13.5,48.37558,0,0,1.823488,1.702428,0.4114593,-3.31609,3.32291,3.235915,-3.755617,7716
13.52,40.89903,0,0,1.82069,1.709873,0.1366499,-2.941525,3.25543,3.184104,-4.023329,7708
13.54,45.94595,0,0,1.81807,1.714692,0.1824515,-3.438235,3.32291,3.222679,-3.869793,7720
13.56,46.4575,0,0,1.813895,1.709929,-0.3366328,-3.248815,3.32291,3.231844,-3.896475,7716
13.58,45.88557,0,0,1.821788,1.715675,0.2129859,-3.091305,3.32291,3.235233,-3.877267,7708
13.6,39.30357,0,0,1.80751,1.709012,-0.107625,-3.012934,3.25543,3.178287,-4.211988,7716
13.62,45.3473,0,0,1.808245,1.706198,0.04504682,-3.620461,3.32291,3.217385,-4.017649,7736
13.64,46.42113,0,0,1.813324,1.702685,-0.04655629,-3.426721,3.32291,3.229424,-3.966406,7716
13.66,40.04647,0,0,1.818191,1.704905,0.3809245,-3.207368,3.25543,3.179025,-4.173316,7720
13.68,45.62326,0,0,1.832388,1.71551,0.3656577,-3.740732,3.32291,3.221684,-3.913064,7728
13.7,40.24141,0,0,1.826491,1.709039,0.1061156,-3.52545,3.25543,3.177155,-4.171958,7716
13.72,40.10353,0,0,1.821781,1.703401,0.3351234,-3.911205,3.25543,3.164377,-4.221184,7720
13.74,47.23311,0,0,1.81048,1.691713,-0.2297625,-4.14226,3.32291,3.214762,-4.016264,7720
13.76,47.9455,0,0,1.819182,1.69352,0.1977187,-3.594282,3.32291,3.231517,-3.900781,7720
13.78,40.98254,0,0,1.81243,1.69673,-0.2297625,-3.144832,3.25543,3.180565,-4.140985,7712
13.8,40.2514,0,0,1.81302,1.700452,-0.0007547362,-3.552887,3.25543,3.166233,-4.171805,7712
13.82,41.1196,0,0,1.807266,1.691827,-0.04655629,-3.884068,3.25543,3.16146,-4.203395,7736
13.84,48.15793,0,0,1.80758,1.687037,0.1671843,-4.008175,3.32291,3.216111,-3.932284,7720
13.86,42.55254,0,0,1.806526,1.684817,0.2740546,-3.379681,3.25543,3.177372,-4.105456,7724
13.88,41.66553,0,0,1.808182,1.690827,0.2282531,-3.531831,3.25543,3.167289,-4.101928,7728
13.9,47.93233,0,0,1.81463,1.696739,0.304589,-3.736958,3.32291,3.220078,-3.834533,7704
13.92,42.08543,0,0,1.80739,1.693356,0.1061156,-3.227498,3.25543,3.178544,-4.073831,7716
13.94,47.18155,0,0,1.820504,1.706066,0.1824515,-3.509019,3.32291,3.223635,-3.806255,7732
13.96,41.1989,0,0,1.815839,1.704693,0.02977964,-3.178838,3.25543,3.179589,-4.065964,7708
13.98,40.55858,0,0,1.816484,1.705358,0.01451245,-3.565825,3.25543,3.166984,-4.113173,7728
14,41.25441,0,0,1.817045,1.69937,0.1061156,-3.890422,3.25543,3.1635,-4.131332,7724
14.02,48.10209,0,0,1.814063,1.693691,0.01451245,-4.019519,3.32291,3.217505,-3.893669,7712
14.04,42.34432,0,0,1.819997,1.694735,0.1519171,-3.432969,3.25543,3.179332,-4.05277,7716
14.06,41.37258,0,0,1.816743,1.698463,0.1061156,-3.616138,3.25543,3.168156,-4.089474,7720
14.08,47.76675,0,0,1.809608,1.695317,0.1213828,-3.811826,3.32291,3.218532,-3.888082,7716
14.1,48.05576,0,0,1.812845,1.697368,0.2282531,-3.302865,3.32291,3.233257,-3.830646,7712
14.12,40.8675,0,0,1.81756,1.706043,0.09084838,-2.954615,3.25543,3.182829,-4.050464,7720
14.14,45.97089,0,0,1.821344,1.714749,0.1977187,-3.457932,3.32291,3.222948,-3.860472,7728
14.16,46.49271,0,0,1.809442,1.707162,0.02977964,-3.247042,3.32291,3.231206,-3.919569,7712
14.18,39.99354,0,0,1.814541,1.707689,0.2282531,-3.071465,3.25543,3.179455,-4.146019,7744
14.2,45.72086,0,0,1.812504,1.707757,0.06031401,-3.600743,3.32291,3.219231,-3.965369,7740
14.22,46.53371,0,0,1.815395,1.705131,0.2282531,-3.381916,3.32291,3.230679,-3.932976,7720
14.24,46.12671,0,0,1.808421,1.704191,0.2129859,-3.133415,3.32291,3.232793,-3.957272,7728
14.26,51.57587,0,0,1.810848,1.711658,0.04504682,-3.009335,3.39039,3.288197,-3.711024,7716
14.28,38.65726,0,0,1.826238,1.72306,0.2282531,-2.433428,3.25543,3.19526,-4.121421,7732
14.3,43.29962,0,0,1.822228,1.727919,0.09084838,-3.344467,3.32291,3.221826,-4.017308,7720
14.32,38.55522,0,0,1.826561,1.718201,0.1061156,-3.502082,3.25543,3.174307,-4.26254,7744
14.34,39.23558,0,0,1.815192,1.702163,0.2129859,-4.052048,3.25543,3.160104,-4.344297,7732
14.36,40.91291,0,0,1.816218,1.688392,-0.1686933,-4.346332,3.25543,3.158306,-4.306516,7716
14.38,42.09965,0,0,1.832141,1.688636,0.304589,-4.411537,3.25543,3.162522,-4.174124,7712
14.4,42.58988,0,0,1.836687,1.691295,-0.0007547362,-4.347212,3.25543,3.1656,-4.102314,7712
14.42,42.69054,0,0,1.838166,1.694676,-0.0007547362,-4.259522,3.25543,3.167254,-4.059532,7728
14.44,42.56358,0,0,1.847565,1.702787,0.09084838,-4.218198,3.25543,3.169315,-3.998699,7732
14.46,36.36734,0,0,1.846136,1.702861,-0.01602192,-4.208652,3.18795,3.114544,-4.245894,7724
14.48,42.56509,0,0,1.849391,1.703397,0.2282531,-4.832342,3.25543,3.154705,-4.02386,7724
14.5,43.7561,0,0,1.847335,1.697135,-0.0007547362,-4.614989,3.25543,3.165995,-3.99229,7728
14.52,43.70765,0,0,1.828667,1.688589,-0.7030448,-4.294987,3.25543,3.167045,-4.038621,7744
14.54,43.31132,0,0,1.844865,1.699317,0.7168028,-4.128512,3.25543,3.170594,-3.938673,7716
14.56,48.90259,0,0,1.831594,1.701414,-0.06182348,-4.018397,3.32291,3.223691,-3.756596,7724
14.58,42.36844,0,0,1.832738,1.705617,0.2435202,-3.389324,3.25543,3.183267,-3.96596,7736
14.6,41.07286,0,0,1.825576,1.708421,0.1213828,-3.613228,3.25543,3.17003,-4.049382,7740
14.62,41.29751,0,0,1.830284,1.707639,0.04504682,-3.907934,3.25543,3.166486,-4.061705,7732
14.64,47.79163,0,0,1.83382,1.707708,0.2129859,-4.085088,3.32291,3.220715,-3.818828,7732
14.66,35.88766,0,0,1.830043,1.701596,-0.1534266,-3.547745,3.18795,3.125595,-4.288522,7732
14.68,29.25109,0,0,1.831675,1.697154,0.3198562,-4.403023,3.12047,3.045047,-4.586298,7740
14.7,49.59983,0,0,1.822723,1.681152,0.02977964,-5.599282,3.32291,3.186913,-3.927088,7748
14.72,52.27866,0,0,1.820992,1.669807,-0.03128911,-4.325531,3.32291,3.228661,-3.759525,7744
14.74,44.50987,0,0,1.793175,1.669,-2.107625,-3.129402,3.25543,3.182743,-4.023944,7740
14.76,48.47598,0,0,1.807309,1.692822,1.587032,-3.151395,3.32291,3.22688,-3.725049,7724
14.78,47.81444,0,0,1.802691,1.702059,-0.07709067,-2.76068,3.32291,3.236475,-3.74869,7728
14.8,46.4901,0,0,1.804452,1.712172,0.02977964,-2.575968,3.32291,3.237584,-3.781984,7728
14.82,45.43873,0,0,1.808776,1.720299,0.02977964,-2.603234,3.32291,3.236547,-3.827034,7736
14.84,44.87222,0,0,1.803468,1.719122,-0.04655629,-2.716549,3.32291,3.233605,-3.918634,7736
14.86,56.62897,0,0,1.815083,1.728563,0.1061156,-2.869499,3.45787,3.342913,-3.440016,7724
14.88,31.88282,0,0,1.80815,1.72246,0.1213828,-1.790837,3.18795,3.151374,-4.427481,7724
14.9,42.09665,0,0,1.813087,1.727765,0.5946653,-3.576378,3.32291,3.207484,-4.106503,7732
14.92,45.35859,0,0,1.779269,1.690181,-2.260297,-3.640163,3.32291,3.217888,-4.238088,7712
14.94,40.60573,0,0,1.76649,1.666795,0.3198562,-3.308713,3.25543,3.167434,-4.451749,7716
14.96,47.22845,0,0,1.768594,1.663799,-0.2755641,-3.559243,3.32291,3.211768,-4.138475,7724
14.98,48.27596,0,0,1.76704,1.662844,0.4725278,-3.049733,3.32291,3.225824,-4.033555,7708
15,41.66203,0,0,1.774698,1.67279,1.006879,-2.630875,3.25543,3.177206,-4.173078,7716
15.02,46.99311,0,0,1.784038,1.686828,0.4725278,-3.044523,3.32291,3.219688,-3.905937,7716
15.04,47.45818,0,0,1.779353,1.687077,-0.2908313,-2.772656,3.32291,3.230023,-3.902684,7724
15.06,40.82243,0,0,1.782205,1.690425,0.2435202,-2.558687,3.25543,3.178282,-4.12838,7708
15.08,40.50105,0,0,1.775594,1.686678,0.01451245,-3.070597,3.25543,3.162552,-4.203641,7720
15.1,47.61509,0,0,1.785565,1.685443,0.2740546,-3.464474,3.32291,3.214975,-3.921929,7736
15.12,48.3668,0,0,1.781925,1.681856,0.2282531,-2.996152,3.32291,3.229508,-3.886327,7704
15.14,35.52884,0,0,1.781261,1.682151,0.06031401,-2.617082,3.18795,3.124207,-4.349651,7724
