Tiempo,ControlPWM,ThetaSimulado,ThetaObservado,OmegaSimulado,OmegaObservado,PosicionSimulado,PosicionObservado,VelocidadSimulado,VelocidadObservado
1.8199,-2.41088366065389,-0.122884747118829,-0.122884747118829,0.666410414594628,0.666410414594628,-0.565518666786413,-0.565518666786413,2.85964467052676,2.85964467052676
1.82,-2.4095692474543,-0.122818124115818,-0.122818124115818,0.666049678815995,0.666049678815995,-0.565232772410594,-0.565232772410594,2.85824295488516,2.85824295488516
1.8201,-2.40825555701313,-0.122751537176431,-0.122751537176431,0.66568914210134,0.66568914210134,-0.564947018173637,-0.564947018173637,2.85684189322501,2.85684189322501
1.8202,-2.40694258892991,-0.122684986280767,-0.122684986280767,0.665328804329174,0.665328804329174,-0.564661404010159,-0.564661404010159,2.8554414852689,2.8554414852689
1.8203,-2.40563034280428,-0.122618471408938,-0.122618471408938,0.664968665378098,0.664968665378098,-0.564375929854802,-0.564375929854802,2.85404173073951,2.85404173073951
1.8204,-2.40431881823621,-0.122551992541068,-0.122551992541068,0.664608725126804,0.664608725126804,-0.564090595642239,-0.564090595642239,2.85264262935962,2.85264262935962
1.8205,-2.40300801482577,-0.122485549657293,-0.122485549657293,0.66424898345407,0.66424898345407,-0.563805401307168,-0.563805401307168,2.85124418085207,2.85124418085207
1.8206,-2.40169793217327,-0.122419142737762,-0.122419142737762,0.663889440238765,0.663889440238765,-0.563520346784315,-0.563520346784315,2.8498463849398,2.8498463849398
1.8207,-2.40038856987928,-0.122352771762634,-0.122352771762634,0.663530095359844,0.663530095359844,-0.563235432008436,-0.563235432008436,2.84844924134586,2.84844924134586
1.8208,-2.39907992754453,-0.122286436712082,-0.122286436712082,0.663170948696353,0.663170948696353,-0.562950656914312,-0.562950656914312,2.84705274979336,2.84705274979336
1.8209,-2.39777200476992,-0.122220137566292,-0.122220137566292,0.662812000127426,0.662812000127426,-0.562666021436752,-0.562666021436752,2.8456569100055,2.8456569100055
1.821,-2.39646480115664,-0.122153874305458,-0.122153874305458,0.662453249532286,0.662453249532286,-0.562381525510594,-0.562381525510594,2.84426172170559,2.84426172170559
1.8211,-2.39515831630604,-0.12208764690979,-0.12208764690979,0.662094696790245,0.662094696790245,-0.562097169070704,-0.562097169070704,2.84286718461701,2.84286718461701
1.8212,-2.39385254981967,-0.122021455359509,-0.122021455359509,0.661736341780701,0.661736341780701,-0.561812952051973,-0.561812952051973,2.84147329846323,2.84147329846323
1.8213,-2.39254750129932,-0.121955299634847,-0.121955299634847,0.661378184383142,0.661378184383142,-0.561528874389322,-0.561528874389322,2.84008006296782,2.84008006296782
1.8214,-2.39124317034695,-0.121889179716049,-0.121889179716049,0.661020224477146,0.661020224477146,-0.5612449360177,-0.5612449360177,2.83868747785443,2.83868747785443
1.8215,-2.38993955656476,-0.121823095583372,-0.121823095583372,0.660662461942377,0.660662461942377,-0.560961136872081,-0.560961136872081,2.83729554284679,2.83729554284679
1.8216,-2.38863665955512,-0.121757047217086,-0.121757047217086,0.660304896658587,0.660304896658587,-0.560677476887469,-0.560677476887469,2.83590425766874,2.83590425766874
1.8217,-2.38733447892064,-0.12169103459747,-0.12169103459747,0.659947528505618,0.659947528505618,-0.560393955998896,-0.560393955998896,2.83451362204419,2.83451362204419
1.8218,-2.38603301426414,-0.121625057704817,-0.121625057704817,0.6595903573634,0.6595903573634,-0.560110574141418,-0.560110574141418,2.83312363569714,2.83312363569714
1.8219,-2.3847322651886,-0.121559116519434,-0.121559116519434,0.659233383111949,0.659233383111949,-0.559827331250123,-0.559827331250123,2.83173429835169,2.83173429835169
1.822,-2.38343223129726,-0.121493211021636,-0.121493211021636,0.658876605631371,0.658876605631371,-0.559544227260124,-0.559544227260124,2.83034560973202,2.83034560973202
1.8221,-2.38213291219353,-0.121427341191753,-0.121427341191753,0.658520024801859,0.658520024801859,-0.559261262106561,-0.559261262106561,2.82895756956239,2.82895756956239
1.8222,-2.38083430748104,-0.121361507010125,-0.121361507010125,0.658163640503694,0.658163640503694,-0.558978435724605,-0.558978435724605,2.82757017756718,2.82757017756718
1.8223,-2.37953641676363,-0.121295708457105,-0.121295708457105,0.657807452617246,0.657807452617246,-0.558695748049451,-0.558695748049451,2.82618343347082,2.82618343347082
1.8224,-2.37823923964533,-0.121229945513058,-0.121229945513058,0.657451461022971,0.657451461022971,-0.558413199016324,-0.558413199016324,2.82479733699785,2.82479733699785
1.8225,-2.37694277573041,-0.121164218158361,-0.121164218158361,0.657095665601413,0.657095665601413,-0.558130788560473,-0.558130788560473,2.82341188787289,2.82341188787289
1.8226,-2.37564702462332,-0.121098526373403,-0.121098526373403,0.656740066233205,0.656740066233205,-0.55784851661718,-0.55784851661718,2.82202708582066,2.82202708582066
1.8227,-2.37435198592869,-0.121032870138583,-0.121032870138583,0.656384662799066,0.656384662799066,-0.557566383121749,-0.557566383121749,2.82064293056595,2.82064293056595
1.8228,-2.37305765925142,-0.120967249434316,-0.120967249434316,0.656029455179803,0.656029455179803,-0.557284388009516,-0.557284388009516,2.81925942183367,2.81925942183367
1.8229,-2.37176404419657,-0.120901664241024,-0.120901664241024,0.655674443256312,0.655674443256312,-0.557002531215841,-0.557002531215841,2.81787655934878,2.81787655934878
1.823,-2.37047114036942,-0.120836114539145,-0.120836114539145,0.655319626909575,0.655319626909575,-0.556720812676114,-0.556720812676114,2.81649434283635,2.81649434283635
1.8231,-2.36917894737546,-0.120770600309127,-0.120770600309127,0.65496500602066,0.65496500602066,-0.556439232325751,-0.556439232325751,2.81511277202154,2.81511277202154
1.8232,-2.36788746482036,-0.12070512153143,-0.12070512153143,0.654610580470726,0.654610580470726,-0.556157790100196,-0.556157790100196,2.8137318466296,2.8137318466296
1.8233,-2.36659669231003,-0.120639678186525,-0.120639678186525,0.654256350141015,0.654256350141015,-0.55587648593492,-0.55587648593492,2.81235156638584,2.81235156638584
1.8234,-2.36530662945056,-0.120574270254898,-0.120574270254898,0.653902314912859,0.653902314912859,-0.555595319765423,-0.555595319765423,2.81097193101571,2.81097193101571
1.8235,-2.36401727584826,-0.120508897717043,-0.120508897717043,0.653548474667676,0.653548474667676,-0.55531429152723,-0.55531429152723,2.8095929402447,2.8095929402447
1.8236,-2.36272863110965,-0.120443560553469,-0.120443560553469,0.653194829286972,0.653194829286972,-0.555033401155896,-0.555033401155896,2.80821459379841,2.80821459379841
1.8237,-2.36144069484143,-0.120378258744695,-0.120378258744695,0.652841378652339,0.652841378652339,-0.554752648587002,-0.554752648587002,2.80683689140254,2.80683689140254
1.8238,-2.36015346665054,-0.120312992271251,-0.120312992271251,0.652488122645457,0.652488122645457,-0.554472033756156,-0.554472033756156,2.80545983278285,2.80545983278285
1.8239,-2.3588669461441,-0.120247761113682,-0.120247761113682,0.652135061148092,0.652135061148092,-0.554191556598995,-0.554191556598995,2.80408341766522,2.80408341766522
1.824,-2.35758113292944,-0.120182565252542,-0.120182565252542,0.651782194042096,0.651782194042096,-0.553911217051182,-0.553911217051182,2.80270764577559,2.80270764577559
1.8241,-2.3562960266141,-0.120117404668398,-0.120117404668398,0.65142952120941,0.65142952120941,-0.553631015048408,-0.553631015048408,2.80133251684,2.80133251684
1.8242,-2.35501162680583,-0.120052279341828,-0.120052279341828,0.651077042532061,0.651077042532061,-0.553350950526392,-0.553350950526392,2.7999580305846,2.7999580305846
1.8243,-2.35372793311257,-0.119987189253423,-0.119987189253423,0.65072475789216,0.65072475789216,-0.553071023420878,-0.553071023420878,2.79858418673559,2.79858418673559
1.8244,-2.35244494514247,-0.119922134383786,-0.119922134383786,0.650372667171909,0.650372667171909,-0.55279123366764,-0.55279123366764,2.79721098501929,2.79721098501929
1.8245,-2.35116266250389,-0.119857114713529,-0.119857114713529,0.650020770253593,0.650020770253593,-0.552511581202479,-0.552511581202479,2.79583842516208,2.79583842516208
1.8246,-2.34988108480539,-0.119792130223279,-0.119792130223279,0.649669067019585,0.649669067019585,-0.552232065961222,-0.552232065961222,2.79446650689046,2.79446650689046
1.8247,-2.34860021165574,-0.119727180893673,-0.119727180893673,0.649317557352345,0.649317557352345,-0.551952687879724,-0.551952687879724,2.79309522993101,2.79309522993101
1.8248,-2.34732004266393,-0.11966226670536,-0.11966226670536,0.648966241134418,0.648966241134418,-0.551673446893867,-0.551673446893867,2.79172459401037,2.79172459401037
1.8249,-2.3460405774391,-0.119597387639001,-0.119597387639001,0.648615118248435,0.648615118248435,-0.551394342939563,-0.551394342939563,2.79035459885531,2.79035459885531
1.825,-2.34476181559067,-0.11953254367527,-0.11953254367527,0.648264188577115,0.648264188577115,-0.551115375952747,-0.551115375952747,2.78898524419267,2.78898524419267
1.8251,-2.34348375672819,-0.119467734794849,-0.119467734794849,0.647913452003263,0.647913452003263,-0.550836545869384,-0.550836545869384,2.78761652974937,2.78761652974937
1.8252,-2.34220640046147,-0.119402960978436,-0.119402960978436,0.647562908409767,0.647562908409767,-0.550557852625465,-0.550557852625465,2.78624845525243,2.78624845525243
1.8253,-2.34092974640051,-0.119338222206739,-0.119338222206739,0.647212557679606,0.647212557679606,-0.550279296157011,-0.550279296157011,2.78488102042895,2.78488102042895
1.8254,-2.3396537941555,-0.119273518460476,-0.119273518460476,0.64686239969584,0.64686239969584,-0.550000876400066,-0.550000876400066,2.78351422500615,2.78351422500615
