Tiempo,ControlPWM,ThetaSimulado,ThetaObservado,OmegaSimulado,OmegaObservado,PosicionSimulado,PosicionObservado,VelocidadSimulado,VelocidadObservado
5.394,1.28044175566621e-05,6.53006909265322e-07,6.53006909265322e-07,-3.55150880949579e-06,-3.55150880949579e-06,3.66219903031988e-06,3.66219903031988e-06,-1.98916671909581e-05,-1.98916671909581e-05
5.3941,1.27974555112385e-05,6.52651854944825e-07,6.52651854944825e-07,-3.54957777546927e-06,-3.54957777546927e-06,3.66021040350093e-06,3.66021040350093e-06,-1.98808701645419e-05,-1.98808701645419e-05
5.3942,1.27904972512331e-05,6.5229699367523e-07,6.5229699367523e-07,-3.54764779138875e-06,-3.54764779138875e-06,3.65822285609173e-06,3.65822285609173e-06,-1.98700789954889e-05,-1.98700789954889e-05
5.3943,1.27835427745879e-05,6.51942325351569e-07,6.51942325351569e-07,-3.54571885668335e-06,-3.54571885668335e-06,3.65623638750669e-06,3.65623638750669e-06,-1.98592936806236e-05,-1.98592936806236e-05
5.3944,1.27765920792456e-05,6.51587849868933e-07,6.51587849868933e-07,-3.54379097078251e-06,-3.54379097078251e-06,3.65425099716057e-06,3.65425099716057e-06,-1.98485142167725e-05,-1.98485142167725e-05
5.3945,1.27696451631505e-05,6.51233567122471e-07,6.51233567122471e-07,-3.54186413311596e-06,-3.54186413311596e-06,3.65226668446841e-06,3.65226668446841e-06,-1.98377406007637e-05,-1.98377406007637e-05
5.3946,1.27627020242476e-05,6.50879477007388e-07,6.50879477007388e-07,-3.53993834311376e-06,-3.53993834311376e-06,3.65028344884559e-06,3.65028344884559e-06,-1.98269728294268e-05,-1.98269728294268e-05
5.3947,1.2755762660483e-05,6.50525579418945e-07,6.50525579418945e-07,-3.53801360020627e-06,-3.53801360020627e-06,3.64830128970781e-06,3.64830128970781e-06,-1.98162108995936e-05,-1.98162108995936e-05
5.3948,1.27488270698044e-05,6.50171874252462e-07,6.50171874252462e-07,-3.53608990382416e-06,-3.53608990382416e-06,3.64632020647106e-06,3.64632020647106e-06,-1.98054548080973e-05,-1.98054548080973e-05
5.3949,1.274189525016e-05,6.49818361403315e-07,6.49818361403315e-07,-3.53416725339841e-06,-3.53416725339841e-06,3.64434019855168e-06,3.64434019855168e-06,-1.97947045517727e-05,-1.97947045517727e-05
5.395,1.27349671994996e-05,6.49465040766936e-07,6.49465040766936e-07,-3.53224564836032e-06,-3.53224564836032e-06,3.64236126536631e-06,3.64236126536631e-06,-1.97839601274567e-05,-1.97839601274567e-05
5.3951,1.27280429157738e-05,6.49111912238816e-07,6.49111912238816e-07,-3.53032508814147e-06,-3.53032508814147e-06,3.6403834063319e-06,3.6403834063319e-06,-1.97732215319875e-05,-1.97732215319875e-05
5.3952,1.27211223969344e-05,6.487589757145e-07,6.487589757145e-07,-3.52840557217378e-06,-3.52840557217378e-06,3.63840662086572e-06,3.63840662086572e-06,-1.97624887622053e-05,-1.97624887622053e-05
5.3953,1.27142056409345e-05,6.48406231089591e-07,6.48406231089591e-07,-3.52648709988947e-06,-3.52648709988947e-06,3.63643090838537e-06,3.63643090838537e-06,-1.97517618149519e-05,-1.97517618149519e-05
5.3954,1.2707292645728e-05,6.48053678259751e-07,6.48053678259751e-07,-3.52456967072107e-06,-3.52456967072107e-06,3.63445626830875e-06,3.63445626830875e-06,-1.97410406870709e-05,-1.97410406870709e-05
5.3955,1.27003834092702e-05,6.47701317120696e-07,6.47701317120696e-07,-3.5226532841014e-06,-3.5226532841014e-06,3.63248270005408e-06,3.63248270005408e-06,-1.97303253754074e-05,-1.97303253754074e-05
5.3956,1.26934779295172e-05,6.47349147568198e-07,6.47349147568198e-07,-3.52073793946361e-06,-3.52073793946361e-06,3.6305102030399e-06,3.6305102030399e-06,-1.97196158768085e-05,-1.97196158768085e-05
5.3957,1.26865762044267e-05,6.46997169498089e-07,6.46997169498089e-07,-3.51882363624116e-06,-3.51882363624116e-06,3.62853877668506e-06,3.62853877668506e-06,-1.97089121881227e-05,-1.97089121881227e-05
5.3958,1.2679678231957e-05,6.46645382806255e-07,6.46645382806255e-07,-3.5169103738678e-06,-3.5169103738678e-06,3.62656842040872e-06,3.62656842040872e-06,-1.96982143062005e-05,-1.96982143062005e-05
5.3959,1.26727840100678e-05,6.46293787388639e-07,6.46293787388639e-07,-3.51499815177759e-06,-3.51499815177759e-06,3.62459913363037e-06,3.62459913363037e-06,-1.96875222278938e-05,-1.96875222278938e-05
5.396,1.26658935367197e-05,6.45942383141242e-07,6.45942383141242e-07,-3.51308696940493e-06,-3.51308696940493e-06,3.62263091576979e-06,3.62263091576979e-06,-1.96768359500565e-05,-1.96768359500565e-05
5.3961,1.26590068098746e-05,6.4559116996012e-07,6.4559116996012e-07,-3.51117682618447e-06,-3.51117682618447e-06,3.62066376624711e-06,3.62066376624711e-06,-1.96661554695441e-05,-1.96661554695441e-05
5.3962,1.26521238274956e-05,6.45240147741386e-07,6.45240147741386e-07,-3.50926772155123e-06,-3.50926772155123e-06,3.61869768448274e-06,3.61869768448274e-06,-1.96554807832137e-05,-1.96554807832137e-05
5.3963,1.26452445875465e-05,6.44889316381209e-07,6.44889316381209e-07,-3.50735965494049e-06,-3.50735965494049e-06,3.61673266989743e-06,3.61673266989743e-06,-1.96448118879242e-05,-1.96448118879242e-05
5.3964,1.26383690879926e-05,6.44538675775816e-07,6.44538675775816e-07,-3.50545262578785e-06,-3.50545262578785e-06,3.61476872191223e-06,3.61476872191223e-06,-1.96341487805361e-05,-1.96341487805361e-05
5.3965,1.26314973268002e-05,6.44188225821488e-07,6.44188225821488e-07,-3.50354663352924e-06,-3.50354663352924e-06,3.6128058399485e-06,3.6128058399485e-06,-1.96234914579118e-05,-1.96234914579118e-05
5.3966,1.26246293019364e-05,6.43837966414565e-07,6.43837966414565e-07,-3.50164167760086e-06,-3.50164167760086e-06,3.61084402342793e-06,3.61084402342793e-06,-1.96128399169153e-05,-1.96128399169153e-05
5.3967,1.26177650113701e-05,6.43487897451442e-07,6.43487897451442e-07,-3.49973775743925e-06,-3.49973775743925e-06,3.6088832717725e-06,3.6088832717725e-06,-1.96021941544122e-05,-1.96021941544122e-05
5.3968,1.26109044530705e-05,6.43138018828571e-07,6.43138018828571e-07,-3.49783487248122e-06,-3.49783487248122e-06,3.60692358440453e-06,3.60692358440453e-06,-1.95915541672699e-05,-1.95915541672699e-05
5.3969,1.26040476250085e-05,6.42788330442458e-07,6.42788330442458e-07,-3.49593302216392e-06,-3.49593302216392e-06,3.60496496074664e-06,3.60496496074664e-06,-1.95809199523575e-05,-1.95809199523575e-05
5.397,1.25971945251558e-05,6.42438832189669e-07,6.42438832189669e-07,-3.4940322059248e-06,-3.4940322059248e-06,3.60300740022176e-06,3.60300740022176e-06,-1.95702915065457e-05,-1.95702915065457e-05
5.3971,1.25903451514853e-05,6.42089523966823e-07,6.42089523966823e-07,-3.49213242320159e-06,-3.49213242320159e-06,3.60105090225313e-06,3.60105090225313e-06,-1.9559668826707e-05,-1.9559668826707e-05
5.3972,1.25834995019711e-05,6.41740405670596e-07,6.41740405670596e-07,-3.49023367343236e-06,-3.49023367343236e-06,3.59909546626432e-06,3.59909546626432e-06,-1.95490519097156e-05,-1.95490519097156e-05
5.3973,1.25766575745881e-05,6.41391477197723e-07,6.41391477197723e-07,-3.48833595605546e-06,-3.48833595605546e-06,3.5971410916792e-06,3.5971410916792e-06,-1.95384407524473e-05,-1.95384407524473e-05
5.3974,1.25698193673128e-05,6.41042738444991e-07,6.41042738444991e-07,-3.48643927050957e-06,-3.48643927050957e-06,3.59518777792194e-06,3.59518777792194e-06,-1.95278353517796e-05,-1.95278353517796e-05
5.3975,1.2562984878122e-05,6.40694189309245e-07,6.40694189309245e-07,-3.48454361623364e-06,-3.48454361623364e-06,3.59323552441706e-06,3.59323552441706e-06,-1.95172357045919e-05,-1.95172357045919e-05
5.3976,1.25561541049946e-05,6.40345829687387e-07,6.40345829687387e-07,-3.48264899266696e-06,-3.48264899266696e-06,3.59128433058935e-06,3.59128433058935e-06,-1.9506641807765e-05,-1.9506641807765e-05
5.3977,1.25493270459098e-05,6.39997659476374e-07,6.39997659476374e-07,-3.48075539924911e-06,-3.48075539924911e-06,3.58933419586393e-06,3.58933419586393e-06,-1.94960536581815e-05,-1.94960536581815e-05
5.3978,1.25425036988483e-05,6.39649678573218e-07,6.39649678573218e-07,-3.47886283541997e-06,-3.47886283541997e-06,3.58738511966624e-06,3.58738511966624e-06,-1.94854712527257e-05,-1.94854712527257e-05
5.3979,1.25356840617918e-05,6.39301886874989e-07,6.39301886874989e-07,-3.47697130061973e-06,-3.47697130061973e-06,3.58543710142202e-06,3.58543710142202e-06,-1.94748945882837e-05,-1.94748945882837e-05
5.398,1.25288681327231e-05,6.38954284278812e-07,6.38954284278812e-07,-3.47508079428888e-06,-3.47508079428888e-06,3.58349014055732e-06,3.58349014055732e-06,-1.94643236617431e-05,-1.94643236617431e-05
5.3981,1.25220559096259e-05,6.38606870681867e-07,6.38606870681867e-07,-3.47319131586823e-06,-3.47319131586823e-06,3.58154423649851e-06,3.58154423649851e-06,-1.94537584699932e-05,-1.94537584699932e-05
5.3982,1.25152473904854e-05,6.38259645981393e-07,6.38259645981393e-07,-3.47130286479888e-06,-3.47130286479888e-06,3.57959938867226e-06,3.57959938867226e-06,-1.94431990099251e-05,-1.94431990099251e-05
5.3983,1.25084425732876e-05,6.37912610074681e-07,6.37912610074681e-07,-3.46941544052223e-06,-3.46941544052223e-06,3.57765559650557e-06,3.57765559650557e-06,-1.94326452784316e-05,-1.94326452784316e-05
5.3984,1.25016414560197e-05,6.37565762859081e-07,6.37565762859081e-07,-3.46752904247999e-06,-3.46752904247999e-06,3.57571285942573e-06,3.57571285942573e-06,-1.94220972724071e-05,-1.94220972724071e-05
5.3985,1.24948440366698e-05,6.37219104231996e-07,6.37219104231996e-07,-3.46564367011418e-06,-3.46564367011418e-06,3.57377117686034e-06,3.57377117686034e-06,-1.94115549887476e-05,-1.94115549887476e-05
5.3986,1.24880503132275e-05,6.36872634090887e-07,6.36872634090887e-07,-3.46375932286711e-06,-3.46375932286711e-06,3.57183054823734e-06,3.57183054823734e-06,-1.94010184243509e-05,-1.94010184243509e-05
5.3987,1.24812602836831e-05,6.3652635233327e-07,6.3652635233327e-07,-3.46187600018141e-06,-3.46187600018141e-06,3.56989097298494e-06,3.56989097298494e-06,-1.93904875761165e-05,-1.93904875761165e-05
5.3988,1.24744739460283e-05,6.36180258856717e-07,6.36180258856717e-07,-3.45999370149999e-06,-3.45999370149999e-06,3.56795245053168e-06,3.56795245053168e-06,-1.93799624409456e-05,-1.93799624409456e-05
5.3989,1.24676912982555e-05,6.35834353558855e-07,6.35834353558855e-07,-3.45811242626609e-06,-3.45811242626609e-06,3.56601498030641e-06,3.56601498030641e-06,-1.93694430157408e-05,-1.93694430157408e-05
5.399,1.24609123383587e-05,6.35488636337368e-07,6.35488636337368e-07,-3.45623217392323e-06,-3.45623217392323e-06,3.5640785617383e-06,3.5640785617383e-06,-1.93589292974068e-05,-1.93589292974068e-05
5.3991,1.24541370643325e-05,6.35143107089993e-07,6.35143107089993e-07,-3.45435294391524e-06,-3.45435294391524e-06,3.56214319425681e-06,3.56214319425681e-06,-1.93484212828497e-05,-1.93484212828497e-05
5.3992,1.24473654741729e-05,6.34797765714525e-07,6.34797765714525e-07,-3.45247473568626e-06,-3.45247473568626e-06,3.56020887729171e-06,3.56020887729171e-06,-1.93379189689774e-05,-1.93379189689774e-05
5.3993,1.24405975658768e-05,6.34452612108815e-07,6.34452612108815e-07,-3.45059754868072e-06,-3.45059754868072e-06,3.55827561027309e-06,3.55827561027309e-06,-1.93274223526993e-05,-1.93274223526993e-05
5.3994,1.24338333374425e-05,6.34107646170767e-07,6.34107646170767e-07,-3.44872138234337e-06,-3.44872138234337e-06,3.55634339263135e-06,3.55634339263135e-06,-1.93169314309267e-05,-1.93169314309267e-05
5.3995,1.2427072786869e-05,6.33762867798342e-07,6.33762867798342e-07,-3.44684623611923e-06,-3.44684623611923e-06,3.55441222379719e-06,3.55441222379719e-06,-1.93064462005723e-05,-1.93064462005723e-05
5.3996,1.24203159121566e-05,6.33418276889558e-07,6.33418276889558e-07,-3.44497210945366e-06,-3.44497210945366e-06,3.55248210320163e-06,3.55248210320163e-06,-1.92959666585509e-05,-1.92959666585509e-05
5.3997,1.24135627113067e-05,6.33073873342485e-07,6.33073873342485e-07,-3.4430990017923e-06,-3.4430990017923e-06,3.55055303027597e-06,3.55055303027597e-06,-1.92854928017785e-05,-1.92854928017785e-05
5.3998,1.24068131823218e-05,6.32729657055251e-07,6.32729657055251e-07,-3.44122691258109e-06,-3.44122691258109e-06,3.54862500445186e-06,3.54862500445186e-06,-1.9275024627173e-05,-1.9275024627173e-05
5.3999,1.24000673232052e-05,6.32385627926039e-07,6.32385627926039e-07,-3.43935584126627e-06,-3.43935584126627e-06,3.54669802516124e-06,3.54669802516124e-06,-1.92645621316541e-05,-1.92645621316541e-05
5.4,1.23933251319618e-05,6.32041785853086e-07,6.32041785853086e-07,-3.4374857872944e-06,-3.4374857872944e-06,3.54477209183633e-06,3.54477209183633e-06,-1.92541053121429e-05,-1.92541053121429e-05
5.4001,1.2386586606597e-05,6.31698130734687e-07,6.31698130734687e-07,-3.43561675011233e-06,-3.43561675011233e-06,3.54284720390971e-06,3.54284720390971e-06,-1.92436541655622e-05,-1.92436541655622e-05
5.4002,1.23798517451179e-05,6.31354662469189e-07,6.31354662469189e-07,-3.43374872916719e-06,-3.43374872916719e-06,3.54092336081423e-06,3.54092336081423e-06,-1.92332086888368e-05,-1.92332086888368e-05
5.4003,1.23731205455321e-05,6.31011380954997e-07,6.31011380954997e-07,-3.43188172390645e-06,-3.43188172390645e-06,3.53900056198305e-06,3.53900056198305e-06,-1.92227688788926e-05,-1.92227688788926e-05
5.4004,1.23663930058486e-05,6.3066828609057e-07,6.3066828609057e-07,-3.43001573377785e-06,-3.43001573377785e-06,3.53707880684966e-06,3.53707880684966e-06,-1.92123347326578e-05,-1.92123347326578e-05
5.4005,1.23596691240776e-05,6.30325377774422e-07,6.30325377774422e-07,-3.42815075822944e-06,-3.42815075822944e-06,3.53515809484783e-06,3.53515809484783e-06,-1.92019062470617e-05,-1.92019062470617e-05
5.4006,1.23529488982299e-05,6.29982655905123e-07,6.29982655905123e-07,-3.42628679670957e-06,-3.42628679670957e-06,3.53323842541166e-06,3.53323842541166e-06,-1.91914834190356e-05,-1.91914834190356e-05
5.4007,1.2346232326318e-05,6.29640120381298e-07,6.29640120381298e-07,-3.42442384866689e-06,-3.42442384866689e-06,3.53131979797554e-06,3.53131979797554e-06,-1.91810662455125e-05,-1.91810662455125e-05
5.4008,1.23395194063551e-05,6.29297771101626e-07,6.29297771101626e-07,-3.42256191355036e-06,-3.42256191355036e-06,3.52940221197418e-06,3.52940221197418e-06,-1.91706547234267e-05,-1.91706547234267e-05
5.4009,1.23328101363553e-05,6.28955607964842e-07,6.28955607964842e-07,-3.42070099080921e-06,-3.42070099080921e-06,3.52748566684258e-06,3.52748566684258e-06,-1.91602488497145e-05,-1.91602488497145e-05
5.401,1.23261045143344e-05,6.28613630869737e-07,6.28613630869737e-07,-3.41884107989301e-06,-3.41884107989301e-06,3.52557016201606e-06,3.52557016201606e-06,-1.91498486213138e-05,-1.91498486213138e-05
5.4011,1.23194025383088e-05,6.28271839715154e-07,6.28271839715154e-07,-3.41698218025159e-06,-3.41698218025159e-06,3.52365569693024e-06,3.52365569693024e-06,-1.9139454035164e-05,-1.9139454035164e-05
5.4012,1.2312704206296e-05,6.27930234399995e-07,6.27930234399995e-07,-3.41512429133511e-06,-3.41512429133511e-06,3.52174227102105e-06,3.52174227102105e-06,-1.91290650882064e-05,-1.91290650882064e-05
5.4013,1.23060095163147e-05,6.27588814823215e-07,6.27588814823215e-07,-3.41326741259402e-06,-3.41326741259402e-06,3.51982988372473e-06,3.51982988372473e-06,-1.91186817773837e-05,-1.91186817773837e-05
5.4014,1.22993184663846e-05,6.27247580883822e-07,6.27247580883822e-07,-3.41141154347905e-06,-3.41141154347905e-06,3.5179185344778e-06,3.5179185344778e-06,-1.91083040996405e-05,-1.91083040996405e-05
5.4015,1.22926310545267e-05,6.26906532480883e-07,6.26906532480883e-07,-3.40955668344125e-06,-3.40955668344125e-06,3.51600822271713e-06,3.51600822271713e-06,-1.90979320519228e-05,-1.90979320519228e-05
5.4016,1.22859472787627e-05,6.26565669513517e-07,6.26565669513517e-07,-3.40770283193197e-06,-3.40770283193197e-06,3.51409894787985e-06,3.51409894787985e-06,-1.90875656311785e-05,-1.90875656311785e-05
5.4017,1.22792671371157e-05,6.26224991880897e-07,6.26224991880897e-07,-3.40584998840284e-06,-3.40584998840284e-06,3.51219070940343e-06,3.51219070940343e-06,-1.9077204834357e-05,-1.9077204834357e-05
5.4018,1.22725906276097e-05,6.25884499482255e-07,6.25884499482255e-07,-3.40399815230581e-06,-3.40399815230581e-06,3.51028350672562e-06,3.51028350672562e-06,-1.90668496584094e-05,-1.90668496584094e-05
5.4019,1.22659177482698e-05,6.25544192216873e-07,6.25544192216873e-07,-3.4021473230931e-06,-3.4021473230931e-06,3.50837733928449e-06,3.50837733928449e-06,-1.90565001002885e-05,-1.90565001002885e-05
5.402,1.22592484971222e-05,6.25204069984092e-07,6.25204069984092e-07,-3.40029750021726e-06,-3.40029750021726e-06,3.5064722065184e-06,3.5064722065184e-06,-1.90461561569486e-05,-1.90461561569486e-05
5.4021,1.22525828721943e-05,6.24864132683304e-07,6.24864132683304e-07,-3.39844868313112e-06,-3.39844868313112e-06,3.50456810786604e-06,3.50456810786604e-06,-1.90358178253458e-05,-1.90358178253458e-05
5.4022,1.22459208715144e-05,6.24524380213957e-07,6.24524380213957e-07,-3.3966008712878e-06,-3.3966008712878e-06,3.50266504276638e-06,3.50266504276638e-06,-1.90254851024378e-05,-1.90254851024378e-05
5.4023,1.22392624931117e-05,6.24184812475556e-07,6.24184812475556e-07,-3.39475406414074e-06,-3.39475406414074e-06,3.5007630106587e-06,3.5007630106587e-06,-1.90151579851839e-05,-1.90151579851839e-05
5.4024,1.22326077350169e-05,6.23845429367658e-07,6.23845429367658e-07,-3.39290826114366e-06,-3.39290826114366e-06,3.49886201098259e-06,3.49886201098259e-06,-1.90048364705451e-05,-1.90048364705451e-05
5.4025,1.22259565952615e-05,6.23506230789874e-07,6.23506230789874e-07,-3.39106346175058e-06,-3.39106346175058e-06,3.49696204317794e-06,3.49696204317794e-06,-1.89945205554841e-05,-1.89945205554841e-05
5.4026,1.22193090718782e-05,6.23167216641872e-07,6.23167216641872e-07,-3.38921966541582e-06,-3.38921966541582e-06,3.49506310668494e-06,3.49506310668494e-06,-1.89842102369651e-05,-1.89842102369651e-05
5.4027,1.22126651629006e-05,6.22828386823374e-07,6.22828386823374e-07,-3.38737687159399e-06,-3.38737687159399e-06,3.49316520094409e-06,3.49316520094409e-06,-1.89739055119541e-05,-1.89739055119541e-05
5.4028,1.22060248663635e-05,6.22489741234155e-07,6.22489741234155e-07,-3.38553507974e-06,-3.38553507974e-06,3.4912683253962e-06,3.4912683253962e-06,-1.89636063774186e-05,-1.89636063774186e-05
5.4029,1.21993881803028e-05,6.22151279774045e-07,6.22151279774045e-07,-3.38369428930907e-06,-3.38369428930907e-06,3.48937247948236e-06,3.48937247948236e-06,-1.89533128303279e-05,-1.89533128303279e-05
5.403,1.21927551027552e-05,6.2181300234293e-07,6.2181300234293e-07,-3.38185449975669e-06,-3.38185449975669e-06,3.48747766264398e-06,3.48747766264398e-06,-1.89430248676528e-05,-1.89430248676528e-05
5.4031,1.2186125631759e-05,6.21474908840749e-07,6.21474908840749e-07,-3.38001571053867e-06,-3.38001571053867e-06,3.48558387432278e-06,3.48558387432278e-06,-1.89327424863657e-05,-1.89327424863657e-05
5.4032,1.21794997653529e-05,6.21136999167496e-07,6.21136999167496e-07,-3.3781779211111e-06,-3.3781779211111e-06,3.48369111396077e-06,3.48369111396077e-06,-1.89224656834409e-05,-1.89224656834409e-05
5.4033,1.21728775015772e-05,6.20799273223219e-07,6.20799273223219e-07,-3.37634113093038e-06,-3.37634113093038e-06,3.48179938100025e-06,3.48179938100025e-06,-1.89121944558541e-05,-1.89121944558541e-05
5.4034,1.2166258838473e-05,6.2046173090802e-07,6.2046173090802e-07,-3.37450533945319e-06,-3.37450533945319e-06,3.47990867488385e-06,3.47990867488385e-06,-1.89019288005826e-05,-1.89019288005826e-05
5.4035,1.21596437740827e-05,6.20124372122056e-07,6.20124372122056e-07,-3.37267054613652e-06,-3.37267054613652e-06,3.47801899505449e-06,3.47801899505449e-06,-1.88916687146057e-05,-1.88916687146057e-05
5.4036,1.21530323064494e-05,6.19787196765539e-07,6.19787196765539e-07,-3.37083675043763e-06,-3.37083675043763e-06,3.47613034095539e-06,3.47613034095539e-06,-1.88814141949038e-05,-1.88814141949038e-05
5.4037,1.21464244336174e-05,6.19450204738733e-07,6.19450204738733e-07,-3.36900395181412e-06,-3.36900395181412e-06,3.47424271203007e-06,3.47424271203007e-06,-1.88711652384595e-05,-1.88711652384595e-05
5.4038,1.21398201536324e-05,6.19113395941958e-07,6.19113395941958e-07,-3.36717214972383e-06,-3.36717214972383e-06,3.47235610772235e-06,3.47235610772235e-06,-1.88609218422565e-05,-1.88609218422565e-05
5.4039,1.21332194645407e-05,6.18776770275588e-07,6.18776770275588e-07,-3.36534134362495e-06,-3.36534134362495e-06,3.47047052747638e-06,3.47047052747638e-06,-1.88506840032805e-05,-1.88506840032805e-05
5.404,1.21266223643899e-05,6.18440327640051e-07,6.18440327640051e-07,-3.36351153297592e-06,-3.36351153297592e-06,3.46858597073656e-06,3.46858597073656e-06,-1.88404517185188e-05,-1.88404517185188e-05
5.4041,1.21200288512285e-05,6.18104067935829e-07,6.18104067935829e-07,-3.36168271723549e-06,-3.36168271723549e-06,3.46670243694763e-06,3.46670243694763e-06,-1.88302249849601e-05,-1.88302249849601e-05
5.4042,1.21134389231064e-05,6.17767991063459e-07,6.17767991063459e-07,-3.35985489586271e-06,-3.35985489586271e-06,3.46481992555463e-06,3.46481992555463e-06,-1.88200037995949e-05,-1.88200037995949e-05
5.4043,1.21068525780742e-05,6.17432096923529e-07,6.17432096923529e-07,-3.35802806831693e-06,-3.35802806831693e-06,3.46293843600287e-06,3.46293843600287e-06,-1.88097881594154e-05,-1.88097881594154e-05
5.4044,1.21002698141838e-05,6.17096385416686e-07,6.17096385416686e-07,-3.35620223405777e-06,-3.35620223405777e-06,3.461057967738e-06,3.461057967738e-06,-1.87995780614154e-05,-1.87995780614154e-05
5.4045,1.20936906294878e-05,6.16760856443626e-07,6.16760856443626e-07,-3.35437739254517e-06,-3.35437739254517e-06,3.45917852020595e-06,3.45917852020595e-06,-1.87893735025901e-05,-1.87893735025901e-05
5.4046,1.20871150220403e-05,6.16425509905103e-07,6.16425509905103e-07,-3.35255354323935e-06,-3.35255354323935e-06,3.45730009285295e-06,3.45730009285295e-06,-1.87791744799365e-05,-1.87791744799365e-05
5.4047,1.20805429898962e-05,6.16090345701923e-07,6.16090345701923e-07,-3.35073068560081e-06,-3.35073068560081e-06,3.45542268512552e-06,3.45542268512552e-06,-1.87689809904534e-05,-1.87689809904534e-05
5.4048,1.20739745311117e-05,6.15755363734945e-07,6.15755363734945e-07,-3.34890881909038e-06,-3.34890881909038e-06,3.45354629647052e-06,3.45354629647052e-06,-1.87587930311409e-05,-1.87587930311409e-05
5.4049,1.20674096437438e-05,6.15420563905085e-07,6.15420563905085e-07,-3.34708794316914e-06,-3.34708794316914e-06,3.45167092633506e-06,3.45167092633506e-06,-1.87486105990009e-05,-1.87486105990009e-05
5.405,1.20608483258505e-05,6.1508594611331e-07,6.1508594611331e-07,-3.3452680572985e-06,-3.3452680572985e-06,3.44979657416658e-06,3.44979657416658e-06,-1.8738433691037e-05,-1.8738433691037e-05
5.4051,1.20542905754911e-05,6.14751510260641e-07,6.14751510260641e-07,-3.34344916094015e-06,-3.34344916094015e-06,3.44792323941281e-06,3.44792323941281e-06,-1.87282623042542e-05,-1.87282623042542e-05
5.4052,1.20477363907259e-05,6.14417256248156e-07,6.14417256248156e-07,-3.34163125355606e-06,-3.34163125355606e-06,3.44605092152179e-06,3.44605092152179e-06,-1.87180964356592e-05,-1.87180964356592e-05
5.4053,1.20411857696161e-05,6.14083183976982e-07,6.14083183976982e-07,-3.33981433460851e-06,-3.33981433460851e-06,3.44417961994184e-06,3.44417961994184e-06,-1.87079360822606e-05,-1.87079360822606e-05
5.4054,1.20346387102242e-05,6.13749293348304e-07,6.13749293348304e-07,-3.33799840356005e-06,-3.33799840356005e-06,3.44230933412159e-06,3.44230933412159e-06,-1.86977812410681e-05,-1.86977812410681e-05
5.4055,1.20280952106135e-05,6.13415584263358e-07,6.13415584263358e-07,-3.33618345987356e-06,-3.33618345987356e-06,3.44044006350998e-06,3.44044006350998e-06,-1.86876319090935e-05,-1.86876319090935e-05
5.4056,1.20215552688484e-05,6.13082056623435e-07,6.13082056623435e-07,-3.33436950301218e-06,-3.33436950301218e-06,3.43857180755623e-06,3.43857180755623e-06,-1.867748808335e-05,-1.867748808335e-05
5.4057,1.20150188829947e-05,6.1274871032988e-07,6.1274871032988e-07,-3.33255653243934e-06,-3.33255653243934e-06,3.43670456570987e-06,3.43670456570987e-06,-1.86673497608523e-05,-1.86673497608523e-05
5.4058,1.20084860511187e-05,6.12415545284089e-07,6.12415545284089e-07,-3.33074454761879e-06,-3.33074454761879e-06,3.43483833742072e-06,3.43483833742072e-06,-1.8657216938617e-05,-1.8657216938617e-05
5.4059,1.20019567712882e-05,6.12082561387515e-07,6.12082561387515e-07,-3.32893354801455e-06,-3.32893354801455e-06,3.43297312213891e-06,3.43297312213891e-06,-1.86470896136622e-05,-1.86470896136622e-05
5.406,1.19954310415718e-05,6.11749758541663e-07,6.11749758541663e-07,-3.32712353309093e-06,-3.32712353309093e-06,3.43110891931485e-06,3.43110891931485e-06,-1.86369677830074e-05,-1.86369677830074e-05
5.4061,1.19889088600391e-05,6.11417136648092e-07,6.11417136648092e-07,-3.32531450231254e-06,-3.32531450231254e-06,3.42924572839926e-06,3.42924572839926e-06,-1.86268514436741e-05,-1.86268514436741e-05
5.4062,1.1982390224761e-05,6.11084695608414e-07,6.11084695608414e-07,-3.32350645514428e-06,-3.32350645514428e-06,3.42738354884317e-06,3.42738354884317e-06,-1.86167405926852e-05,-1.86167405926852e-05
5.4063,1.19758751338095e-05,6.10752435324294e-07,6.10752435324294e-07,-3.32169939105133e-06,-3.32169939105133e-06,3.42552238009788e-06,3.42552238009788e-06,-1.86066352270651e-05,-1.86066352270651e-05
5.4064,1.19693635852572e-05,6.10420355697452e-07,6.10420355697452e-07,-3.31989330949919e-06,-3.31989330949919e-06,3.42366222161501e-06,3.42366222161501e-06,-1.859653534384e-05,-1.859653534384e-05
5.4065,1.19628555771781e-05,6.10088456629661e-07,6.10088456629661e-07,-3.31808820995362e-06,-3.31808820995362e-06,3.42180307284646e-06,3.42180307284646e-06,-1.85864409400377e-05,-1.85864409400377e-05
5.4066,1.19563511076471e-05,6.09756738022746e-07,6.09756738022746e-07,-3.31628409188067e-06,-3.31628409188067e-06,3.41994493324445e-06,3.41994493324445e-06,-1.85763520126875e-05,-1.85763520126875e-05
5.4067,1.19498501747403e-05,6.09425199778587e-07,6.09425199778587e-07,-3.31448095474671e-06,-3.31448095474671e-06,3.41808780226148e-06,3.41808780226148e-06,-1.85662685588204e-05,-1.85662685588204e-05
5.4068,1.19433527765348e-05,6.09093841799116e-07,6.09093841799116e-07,-3.31267879801837e-06,-3.31267879801837e-06,3.41623167935034e-06,3.41623167935034e-06,-1.8556190575469e-05,-1.8556190575469e-05
