Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
3.5,-205.3559,4.627187,9.80099,-9.80099,6348
3.52,-207.9041,4.963223,9.80099,-9.80099,6312
3.54,-224.0361,5.180659,10.47579,-10.47579,6300
3.56,-200.9507,5.428131,9.19367,-9.19367,6296
3.58,-210.133,5.646062,9.531071,-9.531071,6356
3.6,-231.6283,5.940626,10.47579,-10.47579,6344
3.62,-215.3347,6.090865,9.531071,-9.531071,6288
3.64,-224.6047,6.25605,9.86847,-9.86847,6340
3.66,-205.4365,6.35244,8.78879,-8.78879,6324
3.68,-215.8719,6.395036,9.19367,-9.19367,6376
3.7,-204.6785,6.410631,8.51887,-8.51887,6348
3.72,-215.0436,6.3707,8.92375,-8.92375,6388
3.74,-230.9475,6.345106,9.598551,-9.598551,6364
3.76,-218.501,6.339806,8.85627,-8.85627,6320
3.78,-208.5783,6.38797,8.24895,-8.24895,6368
3.8,-197.1393,6.568695,7.57415,-7.57415,6404
3.82,-195.0335,6.508977,7.37171,-7.37171,6456
3.84,-207.8171,6.606622,7.91155,-7.91155,6472
3.86,-204.4406,6.608439,7.64163,-7.64163,6428
3.88,-200.994,6.556982,7.37171,-7.37171,6440
3.9,-193.402,6.539274,6.89935,-6.89935,6460
3.92,-188.404,6.56014,6.561951,-6.561951,6500
3.94,-184.6766,6.54513,6.29203,-6.29203,6508
3.96,-157.7867,6.368438,4.87495,-4.87495,6540
3.98,-159.0542,6.250879,4.87495,-4.87495,6596
4,-154.8882,6.101603,4.60503,-4.60503,6588
4.02,-156.0855,5.901081,4.60503,-4.60503,6632
4.04,-130.1154,5.730616,3.25543,-3.25543,6616
4.06,-130.9618,5.456429,3.25543,-3.25543,6704
4.08,-110.0742,5.374227,2.175751,-2.175751,6688
4.1,-111.9983,5.135444,2.243231,-2.243231,6776
4.12,-92.20595,4.991134,1.23103,-1.23103,6760
4.14,-73.5088,4.641804,0.2863102,-0.2863102,6816
4.16,-72.22487,4.487502,0.2188301,-0.2188301,6872
4.18,-80.43201,4.146448,0.6237106,-0.6237106,6888
4.2,-57.50183,3.577375,-0.5234499,0.5234499,6856
4.22,-58.72411,3.324692,-0.4559698,0.4559698,6936
4.24,-45.02184,3.031489,-1.13077,1.13077,6916
4.26,-44.72784,2.710453,-1.13077,1.13077,6960
4.28,-25.41663,2.426948,-2.075489,2.075489,6944
4.3,-24.87701,2.077415,-2.075489,2.075489,7016
4.32,-24.33739,1.791236,-2.075489,2.075489,7004
4.34,2.011314,1.54722,-3.357609,3.357609,7036
4.36,21.90154,1.256768,-4.30233,4.30233,7100
4.38,25.73689,1.091922,-4.43729,4.43729,7176
4.4,24.17383,0.8954411,-4.30233,4.30233,7168
4.42,51.10151,0.5553645,-5.58445,5.58445,7156
4.44,59.34534,0.2977671,-5.92185,5.92185,7240
4.46,60.88502,0.04773831,-5.92185,5.92185,7256
4.48,70.57491,-0.1748369,-6.326729,6.326729,7264
4.5,76.29497,-0.4422572,-6.529169,6.529169,7260
4.52,84.78443,-0.6928495,-6.86657,6.86657,7312
4.54,94.71999,-1.058089,-7.27145,7.27145,7300
4.56,108.8359,-1.509368,-7.878769,7.878769,7324
4.58,97.30067,-2.007219,-7.20397,7.20397,7356
4.6,111.399,-2.411109,-7.811289,7.811289,7312
4.62,125.6553,-2.806212,-8.41861,8.41861,7348
4.64,103.3935,-3.092873,-7.20397,7.20397,7392
4.66,124.2837,-3.229017,-8.148689,8.148689,7320
4.68,108.7435,-3.373757,-7.27145,7.27145,7380
4.7,110.6341,-3.443713,-7.27145,7.27145,7324
4.72,111.1663,-3.527722,-7.20397,7.20397,7312
4.74,138.8484,-3.58953,-8.48609,8.48609,7328
4.76,122.0376,-3.544635,-7.541368,7.541368,7400
4.78,148.4491,-3.494466,-8.75601,8.75601,7348
4.8,131.7084,-3.627364,-7.811289,7.811289,7432
4.82,116.0805,-3.690054,-6.93405,6.93405,7356
4.84,123.3168,-3.851493,-7.20397,7.20397,7316
4.86,125.1899,-3.994954,-7.20397,7.20397,7320
4.88,132.4964,-3.963971,-7.473888,7.473888,7308
4.9,154.8152,-3.869799,-8.48609,8.48609,7336
4.92,124.4206,-3.931864,-6.86657,6.86657,7388
4.94,128.9227,-3.912035,-7.00153,7.00153,7300
4.96,134.8182,-3.966875,-7.20397,7.20397,7296
4.98,143.4831,-4.078964,-7.541368,7.541368,7324
5,126.4266,-4.026605,-6.596649,6.596649,7348
5.02,134.9336,-4.046302,-6.93405,6.93405,7284
5.04,116.3609,-4.099208,-5.92185,5.92185,7324
5.06,143.7097,-4.060921,-7.20397,7.20397,7256
5.08,151.0161,-3.982526,-7.473888,7.473888,7324
5.1,135.3005,-3.943177,-6.596649,6.596649,7344
5.12,116.6401,-3.950484,-5.58445,5.58445,7264
5.14,126.2422,-4.017758,-5.989328,5.989328,7228
5.16,134.5913,-4.106073,-6.326729,6.326729,7260
5.18,143.0282,-4.041511,-6.664129,6.664129,7264
5.2,124.3853,-4.025208,-5.65193,5.65193,7272
5.22,131.2883,-4.091192,-5.92185,5.92185,7232
5.24,139.6198,-4.089368,-6.259249,6.259249,7248
5.26,123.5884,-4.058641,-5.38201,5.38201,7260
5.28,131.7796,-4.102155,-5.71941,5.71941,7208
5.3,131.9082,-4.094487,-5.65193,5.65193,7220
5.32,138.8112,-4.104312,-5.92185,5.92185,7232
5.34,126.7672,-4.08857,-5.247049,5.247049,7248
5.36,109.1142,-4.073571,-4.30233,4.30233,7208
5.38,117.0246,-4.097096,-4.639729,4.639729,7120
5.4,125.0228,-4.09499,-4.977129,4.977129,7160
5.42,114.0916,-4.02956,-4.36981,4.36981,7180
5.44,115.2277,-4.06965,-4.36981,4.36981,7160
5.46,127.2308,-4.036169,-4.909649,4.909649,7140
5.48,117.6404,-3.972512,-4.36981,4.36981,7188
5.5,99.75928,-3.875412,-3.425089,3.425089,7152
5.52,112.8752,-3.881521,-4.03241,4.03241,7108
5.54,94.9064,-3.925859,-3.08769,3.08769,7136
5.56,101.1427,-3.747294,-3.357609,3.357609,7080
5.58,114.241,-3.631783,-3.96493,3.96493,7088
5.6,94.89631,-3.388247,-2.95273,2.95273,7136
5.62,110.6061,-3.200783,-3.695009,3.695009,7064
5.64,92.5496,-3.157034,-2.75029,2.75029,7112
5.66,79.68093,-2.999594,-2.075489,2.075489,7052
5.68,112.8215,-2.898823,-3.695009,3.695009,7032
5.7,75.74776,-2.874503,-1.805569,1.805569,7108
5.72,81.65071,-2.85568,-2.075489,2.075489,6996
5.74,90.34058,-2.946209,-2.48037,2.48037,7012
5.76,77.40173,-2.814267,-1.805569,1.805569,7032
5.78,83.30467,-2.793648,-2.075489,2.075489,7008
5.8,90.63617,-2.686503,-2.412889,2.412889,7008
5.82,79.03816,-2.64044,-1.805569,1.805569,7036
5.84,59.13203,-2.644256,-0.7933693,0.7933693,6996
5.86,66.13017,-2.651392,-1.13077,1.13077,6936
5.88,73.21605,-2.610091,-1.46817,1.46817,6980
5.9,58.65566,-2.42448,-0.7258892,0.7258892,6984
5.92,65.63626,-2.344521,-1.06329,1.06329,6952
5.94,74.06296,-2.279681,-1.46817,1.46817,6952
5.96,74.44469,-2.161196,-1.46817,1.46817,6976
5.98,62.60104,-2.143383,-0.8608494,0.8608494,6984
6,61.46649,-2.164901,-0.7933693,0.7933693,6936
6.02,68.46463,-2.161615,-1.13077,1.13077,6944
6.04,67.40026,-2.124331,-1.06329,1.06329,6952
6.06,56.80974,-2.09949,-0.5234499,0.5234499,6964
6.08,55.58747,-2.148904,-0.4559698,0.4559698,6936
6.1,81.51507,-2.126659,-1.738089,1.738089,6928
6.12,62.94977,-2.07477,-0.7933693,0.7933693,7008
6.14,63.15605,-2.044562,-0.7933693,0.7933693,6952
6.16,63.36233,-2.070791,-0.7933693,0.7933693,6928
6.18,63.5686,-2.049525,-0.7933693,0.7933693,6940
6.2,69.20837,-2.038799,-1.06329,1.06329,6948
6.22,70.84321,-2.047193,-1.13077,1.13077,6956
6.24,71.13721,-2.06393,-1.13077,1.13077,6964
6.26,70.07283,-2.072258,-1.06329,1.06329,6952
6.28,71.70766,-2.068208,-1.13077,1.13077,6968
6.3,72.00166,-2.067372,-1.13077,1.13077,6972
6.32,70.93729,-2.057549,-1.06329,1.06329,6960
6.34,72.57213,-2.053639,-1.13077,1.13077,6964
6.36,71.50775,-2.053756,-1.06329,1.06329,6964
6.38,73.14258,-2.046394,-1.13077,1.13077,6964
6.4,73.43658,-2.042922,-1.13077,1.13077,6968
6.42,72.37221,-2.051375,-1.06329,1.06329,6960
6.44,74.00704,-2.044753,-1.13077,1.13077,6964
6.46,75.65942,-2.04492,-1.19825,1.19825,6968
6.48,75.97096,-2.045316,-1.19825,1.19825,6976
6.5,73.56576,-2.050282,-1.06329,1.06329,6964
6.52,75.20059,-2.048771,-1.13077,1.13077,6960
6.54,74.13622,-2.0488,-1.06329,1.06329,6964
6.56,75.77104,-2.055041,-1.13077,1.13077,6956
6.58,74.70667,-2.047588,-1.06329,1.06329,6968
6.6,74.98313,-2.040346,-1.06329,1.06329,6964
6.62,75.25959,-2.041839,-1.06329,1.06329,6952
6.64,76.89442,-2.037925,-1.13077,1.13077,6952
6.66,75.83005,-2.03869,-1.06329,1.06329,6968
6.68,76.10651,-2.037411,-1.06329,1.06329,6976
6.7,77.74133,-2.044172,-1.13077,1.13077,6956
6.72,78.03534,-2.043179,-1.13077,1.13077,6968
6.74,76.97096,-2.033446,-1.06329,1.06329,6952
6.76,78.6058,-2.035796,-1.13077,1.13077,6972
6.78,80.25817,-2.031363,-1.19825,1.19825,6972
6.8,79.21133,-2.034969,-1.13077,1.13077,6964
6.82,79.50534,-2.041498,-1.13077,1.13077,6968
6.84,79.79934,-2.048514,-1.13077,1.13077,6952
6.86,81.45171,-2.042638,-1.19825,1.19825,6964
6.88,80.40488,-2.052027,-1.13077,1.13077,6976
6.9,80.69888,-2.048727,-1.13077,1.13077,6968
6.92,79.63451,-2.074661,-1.06329,1.06329,6952
6.94,79.91097,-2.107422,-1.06329,1.06329,6972
6.96,81.54581,-2.158768,-1.13077,1.13077,6964
6.98,81.8398,-2.19495,-1.13077,1.13077,6960
7,82.1338,-2.201918,-1.13077,1.13077,6948
7.02,83.78618,-2.201392,-1.19825,1.19825,6956
7.04,81.38097,-2.183714,-1.06329,1.06329,6968
7.06,84.37418,-2.207528,-1.19825,1.19825,6964
7.08,81.96898,-2.192502,-1.06329,1.06329,6964
7.1,84.96218,-2.194083,-1.19825,1.19825,6952
7.12,83.91534,-2.183883,-1.13077,1.13077,6960
7.14,84.20935,-2.180545,-1.13077,1.13077,6952
7.16,83.14497,-2.18431,-1.06329,1.06329,6952
7.18,86.13818,-2.181258,-1.19825,1.19825,6960
7.2,85.09135,-2.174116,-1.13077,1.13077,6964
7.22,84.02698,-2.180288,-1.06329,1.06329,6960
7.24,84.30344,-2.199041,-1.06329,1.06329,6968
7.26,84.5799,-2.210258,-1.06329,1.06329,6956
7.28,86.21472,-2.27395,-1.13077,1.13077,6960
7.3,85.15035,-2.303678,-1.06329,1.06329,6960
7.32,85.42681,-2.366363,-1.06329,1.06329,6956
7.34,87.06165,-2.381301,-1.13077,1.13077,6948
7.36,85.99727,-2.382471,-1.06329,1.06329,6968
7.38,86.27373,-2.381795,-1.06329,1.06329,6960
7.4,86.55019,-2.382534,-1.06329,1.06329,6948
7.42,88.18501,-2.375491,-1.13077,1.13077,6944
7.44,89.83739,-2.374774,-1.19825,1.19825,6956
7.46,88.79056,-2.378422,-1.13077,1.13077,6964
7.48,87.72619,-2.371954,-1.06329,1.06329,6968
7.5,88.00265,-2.370014,-1.06329,1.06329,6956
7.52,88.27911,-2.374345,-1.06329,1.06329,6948
7.54,89.91393,-2.375246,-1.13077,1.13077,6944
7.56,88.84956,-2.365953,-1.06329,1.06329,6972
7.58,90.48439,-2.375549,-1.13077,1.13077,6964
7.6,90.7784,-2.368155,-1.13077,1.13077,6964
7.62,89.71402,-2.391511,-1.06329,1.06329,6952
7.64,91.34885,-2.424626,-1.13077,1.13077,6964
7.66,90.28448,-2.427481,-1.06329,1.06329,6972
7.68,90.56094,-2.446526,-1.06329,1.06329,6972
7.7,90.83739,-2.44121,-1.06329,1.06329,6956
7.72,91.11385,-2.444108,-1.06329,1.06329,6940
7.74,92.74868,-2.453005,-1.13077,1.13077,6944
7.76,93.04269,-2.454341,-1.13077,1.13077,6952
7.78,93.33669,-2.446211,-1.13077,1.13077,6956
7.8,92.27231,-2.446473,-1.06329,1.06329,6948
7.82,93.90714,-2.438934,-1.13077,1.13077,6952
7.84,92.84277,-2.446093,-1.06329,1.06329,6956
7.86,94.4776,-2.444982,-1.13077,1.13077,6968
7.88,92.05486,-2.445103,-0.9958096,0.9958096,6972
7.9,96.38889,-2.457853,-1.19825,1.19825,6968
7.92,93.98369,-2.504546,-1.06329,1.06329,6964
7.94,95.61852,-2.516728,-1.13077,1.13077,6956
7.96,95.91252,-2.558368,-1.13077,1.13077,6972
7.98,94.84814,-2.543657,-1.06329,1.06329,6948
8,95.1246,-2.547529,-1.06329,1.06329,6956
8.02,98.11781,-2.540963,-1.19825,1.19825,6956
8.04,98.42935,-2.544257,-1.19825,1.19825,6964
8.06,96.02415,-2.535874,-1.06329,1.06329,6952
8.08,97.65898,-2.54695,-1.13077,1.13077,6968
8.1,96.5946,-2.557798,-1.06329,1.06329,6968
8.12,98.22944,-2.569778,-1.13077,1.13077,6952
8.14,98.52344,-2.617662,-1.13077,1.13077,6960
8.16,97.45907,-2.645102,-1.06329,1.06329,6944
8.18,99.09389,-2.621004,-1.13077,1.13077,6960
8.2,99.3879,-2.617793,-1.13077,1.13077,6960
8.22,98.32352,-2.619086,-1.06329,1.06329,6952
8.24,98.59998,-2.609386,-1.06329,1.06329,6960
8.26,100.2348,-2.605375,-1.13077,1.13077,6948
8.28,100.5288,-2.599273,-1.13077,1.13077,6968
8.3,100.8228,-2.60674,-1.13077,1.13077,6968
8.32,99.75845,-2.612233,-1.06329,1.06329,6956
8.34,102.7516,-2.6154,-1.19825,1.19825,6952
8.36,101.7048,-2.612604,-1.13077,1.13077,6964
8.38,81.62323,-2.610351,-0.1185694,0.1185694,6956
8.4,93.8794,-2.650517,-0.7258892,0.7258892,6908
8.42,73.69257,-2.620345,0.2863102,-0.2863102,6940
8.44,61.39278,-2.556047,0.89363,-0.89363,6884
8.46,67.95229,-2.562043,0.5562305,-0.5562305,6844
8.48,27.05649,-2.466351,2.58063,-2.58063,6848
8.5,12.80181,-2.517189,3.25543,-3.25543,6740
8.52,20.10563,-2.46211,2.850551,-2.850551,6700
8.54,-2.369461,-2.2159,3.93023,-3.93023,6724
8.56,-15.61668,-1.666725,4.53755,-4.53755,6656
8.58,-37.17204,-1.245309,5.54975,-5.54975,6648
8.6,-38.61497,-0.5781852,5.54975,-5.54975,6572
8.62,-61.79184,-0.2454588,6.62943,-6.62943,6548
8.64,-58.08202,0.2279593,6.35951,-6.35951,6508
8.66,-85.54457,0.6963192,7.64163,-7.64163,6540
8.68,-87.53139,1.156845,7.64163,-7.64163,6456
8.7,-89.51822,1.469713,7.64163,-7.64163,6452
8.72,-117.3141,1.751707,8.92375,-8.92375,6444
8.74,-126.4261,2.161177,9.26115,-9.26115,6380
8.76,-132.9092,2.547876,9.463591,-9.463591,6348
8.78,-142.1616,3.003309,9.80099,-9.80099,6336
8.8,-151.5017,3.311565,10.13839,-10.13839,6320
8.82,-167.7214,3.653904,10.81319,-10.81319,6280
8.84,-156.9491,4.055845,10.13839,-10.13839,6248
8.86,-152.7932,4.280998,9.80099,-9.80099,6284
8.88,-177.0754,4.589509,10.88067,-10.88067,6296
8.9,-192.1298,4.784441,11.48799,-11.48799,6268
8.92,-193.7582,4.942502,11.42051,-11.42051,6216
8.94,-196.7276,5.1155,11.42051,-11.42051,6220
8.96,-199.6969,5.361761,11.42051,-11.42051,6208
8.98,-185.0074,5.51407,10.54327,-10.54327,6200
9,-186.3903,5.690357,10.47579,-10.47579,6260
9.02,-195.9059,5.7693,10.81319,-10.81319,6296
9.04,-204.1508,5.910384,11.08311,-11.08311,6256
9.06,-188.0152,5.960595,10.13839,-10.13839,6240
9.08,-197.443,6.081113,10.47579,-10.47579,6292
9.1,-187.9414,6.049374,9.86847,-9.86847,6272
9.12,-195.9406,6.062189,10.13839,-10.13839,6300
9.14,-184.9929,6.06203,9.463591,-9.463591,6300
9.16,-176.5865,6.046101,8.92375,-8.92375,6340
9.18,-189.7736,5.970109,9.463591,-9.463591,6368
