Tiempo,ControlPWM,ReferenciaPosicion,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado,VelocidadObservado,TiempoTranscurrido
116.9,160.3944,-5,-1.183563,-1.320764,20.73208,2.298223,-4.977129,-5.484763,-0.4444997,8384
116.92,7.175781,-5,-0.692405,-0.8718468,26.70154,19.96572,-5.314529,-5.308806,2.108549,8324
116.94,-233.7788,-5,-0.2958245,-0.4974076,22.91528,14.36865,-6.596649,-5.979404,0.6914603,8352
116.96,-0.404541,-5,0.4677243,-0.2019054,44.18247,-15.86971,-5.71941,-5.712779,1.70755,8420
116.98,-53.53735,-5,1.194333,-0.07722694,32.57941,-14.75935,-5.71941,-5.557353,1.220528,8340
117,-63.62476,-5,1.483693,0.04658416,8.655736,-20.39529,-5.58445,-5.425164,-0.3018329,8360
117.02,-77.25562,-5,1.103019,-0.09193444,-23.55801,-23.915,-5.58445,-5.477026,-3.793612,8388
117.04,-12.44788,-5,0.3075294,-0.4411365,-40.90153,-24.87266,-5.314529,-5.464305,-6.493814,8368
117.06,54.48499,-5,-0.5106885,-0.8143043,-42.64199,-16.09308,-4.977129,-5.332243,-7.030428,8360
117.08,-124.1658,-5,-1.276451,-1.19864,-39.0084,-1.322708,-5.989328,-5.916783,-8.371563,8336
117.1,137.147,-5,-1.656963,-1.330661,-1.603809,-7.88942,-4.977129,-5.545769,-5.114202,8376
117.12,-161.0845,-5,-0.913883,-1.245543,42.99163,11.17922,-6.326729,-6.026525,-2.901986,8356
117.14,80.26648,-5,-0.2856783,-0.8391902,26.57941,-8.029746,-5.247049,-5.501211,0.6857641,8416
117.16,-14.68262,-5,0.01870941,-0.6080219,13.03742,2.581665,-5.38201,-5.342928,0.8243328,8368
117.18,-33.74072,-5,0.06780714,-0.3803521,-3.252664,-0.1779866,-5.38201,-5.297296,0.424588,8380
117.2,-192.5353,-5,-0.13986,-0.4625273,-10.04656,-3.571549,-6.326729,-5.907076,-2.795837,8376
117.22,-110.5016,-5,0.3243706,-0.5417386,20.25879,-23.38485,-6.259249,-6.092331,-3.031471,8400
117.24,-96.0144,-5,0.542819,-0.7544014,10.50307,-28.95112,-6.259249,-6.163255,-4.254734,8408
117.26,129.5295,-5,0.2991006,-0.8858941,-22.61145,-29.91582,-4.977129,-5.460739,-3.483678,8412
117.28,-100.4391,-5,-1.130657,-1.33289,-80.85574,-3.345582,-5.92185,-5.885577,-7.542512,8328
117.3,-183.828,-5,-2.603501,-1.924485,-71.97025,-4.385028,-6.93405,-6.808157,-10.57398,8376
117.32,269.9978,-5,-2.393133,-2.045965,42.59468,-13.38111,-4.977129,-5.908345,-3.262945,8432
117.34,143.0315,-5,-1.698193,-1.693059,23.90765,24.20247,-4.909649,-5.281905,3.078341,8332
117.36,73.81244,-5,-1.856341,-1.080289,-16.19923,36.76368,-4.909649,-5.000501,5.583645,8344
117.38,-175.7085,-5,-1.840295,-0.7102131,-11.61908,37.5945,-6.259249,-5.707714,4.460747,8332
117.4,31.40765,-5,-1.440142,-0.4473945,73.41911,11.92391,-5.65193,-5.631511,6.164479,8392
117.42,-72.08484,-5,0.2815788,-0.04289149,84.56416,9.965104,-5.989328,-5.5947,9.111687,8360
117.44,-71.38757,-5,0.6720889,0.2027565,7.831309,-3.110244,-5.92185,-5.559539,7.201583,8392
117.46,185.2962,-5,-0.5866381,-0.0333795,-64.50459,-6.946662,-4.572248,-4.968906,4.226005,8372
117.48,-104.9543,-5,-1.767503,-0.5329075,-64.38245,19.89876,-5.92185,-5.643718,0.6446998,8300
117.5,-5.994995,-5,-2.677103,-0.9271382,0.9000088,11.41325,-5.989328,-6.027911,0.6104202,8380
117.52,186.8568,-5,-1.38739,-0.7158174,50.36568,11.87594,-4.977129,-5.336626,8.208261,8388
117.54,-135.5103,-5,-0.864289,-0.4407381,16.73207,29.40139,-6.259249,-5.714227,8.249365,8328
117.56,138.6124,-5,-1.144122,-0.199625,-20.1687,9.844588,-5.044609,-5.226016,8.780152,8400
117.58,95.49072,-5,-1.429866,-0.1864822,-12.48931,25.61698,-4.977129,-5.021756,8.795391,8328
117.6,14.71008,-5,-1.074412,0.07892728,14.83894,30.37788,-5.247049,-5.030035,10.47696,8324
117.62,11.59308,-5,-0.6030724,0.3839186,40.2588,23.79098,-5.247049,-4.993522,11.25496,8364
117.64,-28.81409,-5,0.5792719,0.7941243,49.57178,15.09705,-5.314529,-4.909045,12.40943,8376
117.66,-98.57715,-5,1.180259,1.013,24.3046,3.099123,-5.58445,-5.040728,9.943429,8356
117.68,-42.69702,-5,1.37894,0.9913177,6.335125,-12.50346,-5.314529,-5.000957,6.871557,8364
117.7,-53.64795,-5,1.197232,0.7238307,-16.36717,-16.63374,-5.314529,-5.068717,3.21004,8364
117.72,28.18304,-5,0.5134754,0.326426,-40.68779,-18.08317,-4.909649,-4.967996,0.3837206,8356
117.74,-160.4128,-5,-0.4366313,-0.2829157,-50.70306,-8.023104,-5.989328,-5.676497,-3.991156,8332
117.76,-52.30719,-5,-1.367762,-0.9150438,-51.06947,-17.27402,-5.989328,-6.057698,-5.654351,8392
117.78,4.828491,-5,-1.991017,-1.514608,-13.05419,-10.33554,-5.989328,-6.22018,-5.049616,8380
117.8,234.8212,-5,-1.398339,-1.41247,23.17483,-1.475139,-4.639729,-5.298253,2.088043,8408
117.82,95.89734,-5,-1.222163,-1.012576,3.022147,26.96912,-4.707209,-4.861633,5.229412,8328
117.84,53.10431,-5,-1.412386,-0.5183403,-12.80992,32.39464,-4.707209,-4.70011,6.364517,8356
117.86,-163.3278,-5,-1.772572,-0.400999,4.884743,32.46892,-5.989328,-5.471605,3.88342,8336
117.88,85.89313,-5,-0.1887036,0.08959787,69.96873,5.757082,-4.977129,-5.006274,9.219355,8404
117.9,-48.3252,-5,1.081143,0.5188317,58.41148,8.872417,-5.247049,-4.853488,9.817657,8332
117.92,-79.36859,-5,2.019977,0.9688897,44.53362,-5.845374,-5.179569,-4.719526,8.454139,8352
117.94,-135.0636,-5,2.54171,1.113977,23.4649,-20.60231,-5.314529,-4.799924,4.2999,8336
117.96,-84.34021,-5,2.427902,0.919102,-6.68778,-35.59101,-5.044609,-4.796972,-0.5896888,8344
117.98,-22.81812,-5,1.615315,0.4074402,-46.9626,-37.60041,-4.707209,-4.75673,-5.303469,8328
118,-105.8463,-5,0.2582708,-0.3532836,-75.28322,-28.41022,-5.247049,-5.229031,-10.28696,8312
118.02,-138.7496,-5,-1.140723,-1.225121,-76.13818,-26.26417,-5.92185,-5.954821,-13.66786,8352
118.04,-23.20807,-5,-2.330543,-2.069759,-7.619077,-24.10484,-5.92185,-6.313807,-13.66415,8384
118.06,24.11371,-5,-2.207975,-2.409555,13.5107,-11.35402,-5.85437,-6.265394,-8.720462,8380
118.08,-10.79199,-5,-2.025492,-2.353502,-3.527473,1.217478,-5.989328,-6.196807,-4.820764,8396
118.1,5.452881,-5,-2.28674,-2.215793,-13.29847,6.959921,-5.92185,-6.112844,-2.808656,8412
118.12,-5.722595,-5,-2.363864,-2.046399,-2.474038,12.69674,-5.989328,-6.092282,-0.6975416,8396
118.14,157.4516,-5,-1.6467,-1.532992,30.62521,13.37064,-4.977129,-5.354578,4.971206,8392
118.16,-160.8234,-5,-1.189643,-1.100997,28.06032,28.29625,-6.259249,-5.751243,4.898529,8328
118.18,63.13092,-5,-0.5262107,-0.5530831,32.38094,4.188836,-5.247049,-5.281612,7.220033,8400
118.2,-75.30188,-5,0.5106091,-0.140702,43.75499,7.246764,-5.58445,-5.20796,7.439798,8356
118.22,-91.93945,-5,0.9171533,0.1477252,19.96872,-6.131738,-5.58445,-5.206127,5.412461,8356
118.24,-107.0676,-5,1.021259,0.1278387,-0.3824344,-17.07365,-5.65193,-5.318459,2.073212,8360
118.26,-30.89453,-5,0.5909086,-0.1488859,-30.77939,-24.30543,-5.314529,-5.274597,-1.04225,8384
118.28,33.55121,-5,-0.384725,-0.6103396,-51.43589,-18.01744,-4.977129,-5.181662,-3.443563,8368
118.3,-139.897,-5,-1.340011,-1.147177,-53.9855,-4.531059,-5.989328,-5.820911,-6.089224,8328
118.32,-23.86694,-5,-2.291948,-1.661665,-47.32901,-9.857555,-5.92185,-6.113182,-6.339888,8388
118.34,168.8211,-5,-2.109168,-1.784592,31.60231,-1.874148,-4.977129,-5.551522,-0.9303564,8400
118.36,-142.2103,-5,-1.473685,-1.570436,23.08322,20.23944,-6.259249,-5.91554,1.44656,8348
118.38,72.99695,-5,-1.246566,-1.177573,3.739704,3.061754,-5.314529,-5.483565,3.906248,8424
118.4,-26.52759,-5,-1.100163,-0.998668,3.052681,12.88096,-5.58445,-5.460497,3.959045,8380
118.42,-34.12244,-5,-0.718263,-0.7182668,13.15955,8.031587,-5.58445,-5.415554,4.868099,8404
118.44,122.3719,-5,-0.5188993,-0.4523083,10.64047,3.749192,-4.639729,-4.835944,6.336284,8380
118.46,39.7027,-5,-0.2444869,-0.1618371,15.44963,15.77429,-4.639729,-4.568917,7.023013,8304
118.48,-215.1241,-5,-0.1037512,0.005231228,4.533598,14.39666,-5.92185,-5.240702,4.202381,8300
118.5,20.81427,-5,0.288059,0.1103128,31.2817,-13.22882,-5.044609,-5.014233,4.211927,8400
118.52,-11.21838,-5,1.132731,0.2021558,39.37331,-10.49638,-4.909649,-4.76283,4.544366,8348
118.54,-235.3149,-5,1.537604,0.2385114,15.63284,-13.76135,-5.92185,-5.259682,0.9954545,8352
118.56,48.1532,-5,1.433045,0.1462757,-13.69542,-37.77593,-4.639729,-4.798314,-0.9004829,8392
118.58,-175.165,-5,0.8990043,-0.3191765,-31.29848,-23.6426,-5.58445,-5.266967,-5.84529,8308
118.6,-60.65454,-5,0.1501592,-0.7683825,-31.71069,-34.28343,-5.314529,-5.401914,-8.212374,8364
118.62,-45.62811,-5,0.2610006,-1.07729,2.167185,-30.13203,-5.247049,-5.3723,-7.71203,8340
118.64,-53.88574,-5,0.05277195,-1.266566,-9.054193,-25.21002,-5.247049,-5.356894,-7.96029,8356
118.66,-60.79205,-5,-0.4295268,-1.466858,-26.97786,-21.20598,-5.314529,-5.433425,-8.804708,8348
118.68,-25.62634,-5,-1.077356,-1.707188,-36.19924,-17.0335,-5.247049,-5.479548,-9.108274,8364
118.7,-4.665771,-5,-1.717842,-1.936178,-33.49694,-8.528379,-5.247049,-5.528631,-8.412971,8352
118.72,-43.27808,-5,-2.158673,-2.085549,-2.825183,0.6230791,-5.58445,-5.739724,-7.086833,8348
118.74,138.4646,-5,-1.605211,-1.791689,33.60231,1.313133,-4.639729,-5.127024,-1.172603,8380
118.76,-3.06665,-5,-1.188993,-1.376665,22.01452,18.62456,-4.977129,-4.981131,1.397766,8300
118.78,-19.12329,-5,-0.8174933,-0.8714224,20.10612,14.5487,-4.977129,-4.886246,2.936168,8340
118.8,-100.3492,-5,0.1345883,-0.3966082,45.99926,6.925026,-5.314529,-4.971028,3.766511,8348
118.82,-94.68701,-5,0.7197555,-0.11232,25.89238,-8.286959,-5.314529,-5.007498,2.59505,8344
118.84,-90.573,-5,0.8033737,-0.1343918,-0.2450293,-18.07119,-5.314529,-5.085667,-0.1069411,8348
118.86,-79.14233,-5,0.5281695,-0.3736961,-17.69542,-23.23255,-5.314529,-5.197035,-2.898132,8340
118.88,-46.49969,-5,-0.0909915,-0.7611911,-36.39771,-23.40949,-5.247049,-5.291352,-5.221055,8352
118.9,27.65881,-5,-1.095058,-1.229185,-50.39772,-16.75378,-4.977129,-5.267232,-6.421428,8340
118.92,42.56006,-5,-2.127449,-1.647851,-53.8481,-1.366437,-4.977129,-5.313328,-6.073671,8332
118.94,67.44183,-5,-2.934079,-1.881892,-28.42825,13.08368,-4.977129,-5.336402,-3.820392,8324
118.96,3.811707,-5,-1.897812,-1.522433,55.49545,21.60619,-5.247049,-5.275569,2.345811,8328
118.98,-73.5368,-5,-0.8834614,-0.9703179,51.55651,17.31169,-5.58445,-5.31106,5.115617,8356
119,82.06061,-5,0.103982,-0.3575366,52.35041,3.709309,-4.639729,-4.688449,7.797182,8348
119.02,-71.43579,-5,0.8797832,0.1101758,30.31987,7.660675,-4.977129,-4.595752,7.037163,8324
119.04,-98.0213,-5,1.154504,0.3890777,6.884743,-6.227556,-5.044609,-4.655475,4.338445,8344
119.06,-60.67645,-5,0.8983386,0.2756884,-11.98549,-17.20532,-4.909649,-4.720197,0.6147485,8344
119.08,-61.09949,-5,0.4782524,-0.05970974,-23.2374,-19.33649,-4.977129,-4.876497,-2.360208,8340
119.1,24.23431,-5,-0.2031544,-0.4564157,-36.90153,-18.39384,-4.639729,-4.821096,-3.819407,8332
119.12,38.17157,-5,-0.9822645,-0.8346857,-42.13817,-6.5124,-4.572248,-4.810937,-4.232909,8312
119.14,37.15973,-5,-1.663449,-1.080147,-30.55038,5.034643,-4.639729,-4.866213,-3.408187,8316
119.16,-38.1734,-5,-1.087827,-0.9431888,34.74735,10.49824,-5.044609,-4.990132,-0.1236654,8308
119.18,-79.8407,-5,-0.3087707,-0.6434566,36.93055,3.80007,-5.314529,-5.095865,1.619781,8364
119.2,84.10468,-5,0.4519252,-0.2603893,35.75498,-7.038903,-4.36981,-4.514224,3.854205,8376
119.22,9.532288,-5,0.857976,0.05429655,18.31986,0.972733,-4.30233,-4.217403,3.628502,8304
119.24,-27.91675,-5,0.8232067,0.2795999,-1.680145,-1.190515,-4.30233,-4.150742,1.899978,8276
119.26,-200.1757,-5,0.4814346,0.1385258,-20.71832,-5.64001,-5.314529,-4.827916,-2.585323,8288
119.28,-95.41583,-5,-0.1486356,-0.3133818,-32.99313,-23.83189,-5.314529,-5.230917,-5.812712,8336
119.3,15.9364,-5,-0.9480908,-0.9540174,-39.1,-22.45518,-5.044609,-5.314405,-6.994913,8364
119.32,45.86493,-5,-1.711647,-1.445148,-39.87863,-7.69457,-4.977129,-5.318338,-6.048378,8324
119.34,54.32269,-5,-2.243318,-1.653078,-14.97786,6.901071,-4.977129,-5.287429,-3.631906,8324
119.36,-16.20697,-5,-1.777118,-1.461414,36.28934,15.74275,-5.314529,-5.334266,0.2712461,8336
119.38,152.66,-5,-0.9291995,-0.9019233,46.68629,12.02345,-4.30233,-4.615548,5.58379,8360
119.4,-15.06744,-5,0.05403122,-0.2472262,45.58705,23.17927,-4.639729,-4.404024,7.628592,8280
119.42,-44.7359,-5,0.6104296,0.3363379,24.85422,11.72772,-4.639729,-4.319921,7.064657,8304
119.44,-62.51959,-5,1.237707,0.6802307,30.07559,-0.9600935,-4.639729,-4.300092,5.51241,8304
119.46,-70.7326,-5,1.513808,0.7619039,9.800775,-12.10829,-4.639729,-4.343528,2.779537,8300
119.48,-20.04816,-5,1.357199,0.6185671,-13.58854,-19.72627,-4.36981,-4.285131,-0.05991387,8300
119.5,-24.83167,-5,0.8420907,0.3001063,-30.00076,-17.95709,-4.36981,-4.353007,-2.933907,8292
119.52,-157.3776,-5,0.08537439,-0.1988024,-43.26794,-15.07954,-5.247049,-4.998706,-6.793911,8296
119.54,-9.460205,-5,-0.8448015,-0.787968,-46.35192,-23.30918,-4.977129,-5.203473,-8.287113,8352
119.56,-40.03644,-5,-0.7638651,-1.157136,9.999249,-14.17359,-5.247049,-5.364122,-6.598825,8340
119.58,-35.01813,-5,-0.7778858,-1.287464,0.5030622,-11.20243,-5.314529,-5.414342,-5.210162,8332
119.6,-23.12518,-5,-1.007132,-1.379873,-14.61145,-7.94185,-5.314529,-5.432791,-4.6564,8344
119.62,-17.25153,-5,-1.110744,-1.403062,-8.168697,-4.215016,-5.314529,-5.42352,-3.600779,8364
119.64,-32.00787,-5,-0.9336621,-1.311436,7.342759,-1.761241,-5.38201,-5.411908,-2.130476,8348
119.66,140.5038,-5,-0.7908272,-1.066508,6.075583,-1.713526,-4.36981,-4.772235,0.8193692,8364
119.68,54.40198,-5,-0.6122007,-0.7346416,9.66337,15.1369,-4.36981,-4.464712,2.566472,8304
119.7,18.58539,-5,-0.4972363,-0.3236057,3.449628,17.19666,-4.36981,-4.331173,3.486778,8312
119.72,-38.58179,-5,-0.3406067,-0.04824271,31.31223,14.34503,-4.639729,-4.449594,3.145611,8300
119.74,-42.93262,-5,0.7820486,0.354399,53.67866,2.911355,-4.639729,-4.391827,4.783378,8316
119.76,-63.72089,-5,1.497654,0.6281037,30.65574,-7.519515,-4.639729,-4.345191,3.706999,8316
119.78,-75.5636,-5,1.677037,0.6656852,5.022148,-17.16595,-4.639729,-4.382277,0.7903171,8312
119.8,-7.418152,-5,1.204123,0.4333266,-28.70305,-23.06514,-4.30233,-4.316442,-2.474855,8324
119.82,-179.1782,-5,0.3593556,-0.109506,-46.04657,-17.65107,-5.314529,-5.014923,-7.377027,8316
119.84,-13.59875,-5,-0.6035029,-0.7244982,-49.1916,-28.04173,-4.977129,-5.211268,-9.12677,8356
119.86,84.75055,-5,-1.607559,-1.354912,-44.7794,-14.64669,-4.639729,-5.142493,-8.64718,8348
119.88,-1.523132,-5,-1.18511,-1.394436,34.82368,2.586177,-4.977129,-5.140712,-4.236377,8308
119.9,-13.68787,-5,-0.5505598,-1.056233,34.83895,3.135677,-4.977129,-5.010551,-0.9490379,8316
119.92,-33.95459,-5,0.377324,-0.5793169,43.1443,-0.8234243,-4.909649,-4.813101,1.12118,8324
119.94,-89.29022,-5,0.913888,-0.2288272,25.90765,-7.357578,-5.044609,-4.801932,0.2699826,8336
119.96,-77.63849,-5,0.9914959,-0.126775,1.587032,-17.51983,-4.977129,-4.819986,-1.98698,8344
119.98,-70.81433,-5,0.7218717,-0.2837094,-19.26794,-22.17349,-4.977129,-4.911475,-4.635056,8324
120,-0.1878052,-5,-0.02213587,-0.6234587,-42.59619,-21.96707,-4.707209,-4.89507,-6.651571,8332
120.02,-195.1378,5,-0.9405924,-1.143127,-50.44352,-11.9537,-5.65193,-5.536786,-9.5201,8320
120.04,-34.7262,5,-1.931323,-1.705321,-46.35192,-21.55681,-5.314529,-5.677065,-9.555542,8384
120.06,-99.85431,5,-1.278331,-1.923837,22.83895,-14.04946,-5.65193,-5.754823,-5.683106,8344
120.08,87.82764,5,-1.192853,-1.861986,4.182453,-15.5917,-4.572248,-5.074529,-2.034615,8376
120.1,-17.56848,5,-1.24565,-1.742904,-10.29083,2.440943,-4.639729,-4.794188,-0.497993,8300
120.12,-48.41089,5,-1.500478,-1.578734,-13.49694,4.532243,-4.639729,-4.69227,0.1961953,8320
120.14,-124.8011,5,-1.182897,-1.428573,20.27406,1.583942,-4.977129,-4.80767,0.9954858,8316
120.16,-162.4166,5,-0.3864867,-1.248703,37.29697,-10.87741,-5.179569,-4.892592,1.786031,8324
120.18,-12.14667,5,-0.02565616,-1.159764,12.56413,-23.86139,-4.30233,-4.399609,2.178023,8344
120.2,-98.33478,5,-0.06343195,-1.226291,-4.367168,-17.26622,-4.36981,-4.261081,0.6157413,8268
120.22,-101.4381,5,-0.6297068,-1.420211,-42.21451,-19.77238,-4.30233,-4.253366,-1.648797,8296
120.24,-76.80011,5,-1.589518,-1.855345,-47.8481,-18.53318,-4.23485,-4.327946,-3.878425,8292
120.26,-287.7117,5,-2.451916,-2.495563,-23.13053,-12.85427,-5.58445,-5.228186,-6.946585,8264
120.28,-28.384,5,-2.359566,-2.839988,16.82368,-30.39421,-4.707209,-5.008523,-3.792551,8364
120.3,102.1523,5,-2.243113,-2.962227,3.403826,-15.85019,-3.695009,-4.218767,0.3178558,8332
120.32,-11.59836,5,-2.266425,-2.762858,-5.558008,6.938929,-3.695009,-3.817822,2.964892,8244
120.34,-115.307,5,-2.485822,-2.517425,-14.50458,11.08643,-4.03241,-3.862702,3.294163,8252
120.36,-88.2836,5,-2.604305,-2.410702,9.06795,3.787181,-3.96493,-3.866652,3.638597,8256
120.38,-183.2602,5,-1.474706,-2.166227,51.66339,-2.292148,-4.36981,-3.964046,5.734424,8268
120.4,-228.0256,5,-0.999706,-2.091277,22.38093,-17.65775,-4.639729,-4.15213,4.165247,8300
120.42,-201.0728,5,-0.8609654,-2.274914,-6.641978,-32.84984,-4.572248,-4.230666,1.681407,8316
120.44,-195.4684,5,-1.687527,-2.849897,-46.99313,-37.49072,-4.639729,-4.440484,-2.585288,8324
120.46,-102.3178,5,-2.743986,-3.544066,-59.02367,-36.38,-4.30233,-4.433115,-4.490906,8312
120.48,-76.92323,5,-4.080665,-4.264159,-70.07711,-21.75583,-4.23485,-4.475037,-5.150786,8308
120.5,-50.13741,5,-5.454072,-4.863963,-70.07711,-4.901565,-4.23485,-4.543544,-3.93206,8280
120.52,60.67984,5,-6.018994,-5.053876,12.3504,11.08291,-3.695009,-4.173673,1.588998,8280
120.54,-46.27626,5,-4.966339,-4.578675,44.22827,29.23233,-3.897449,-3.87071,9.367509,8240
120.56,-67.42932,5,-3.774296,-3.750146,50.28934,26.49009,-3.695009,-3.442977,14.59691,8264
120.58,-26.78885,5,-2.425147,-2.846156,66.18247,18.22868,-3.02021,-2.741921,18.15817,8256
120.6,-18.97806,5,-1.449949,-2.048777,43.44964,13.77053,-2.345409,-2.012841,19.18117,8196
120.62,-193.7066,5,-0.9584948,-1.560662,18.79314,9.705455,-2.75029,-1.997686,16.16978,8188
120.64,-83.84506,5,-0.8113646,-1.362234,12.54887,-10.96129,-2.075489,-1.688244,13.43113,8212
120.66,-195.9054,5,-0.6560514,-1.481615,6.136652,-14.28232,-2.412889,-1.818467,9.682553,8132
120.68,-244.793,5,-0.8733495,-1.825231,-12.04656,-27.30528,-2.75029,-2.162518,5.166817,8164
120.7,-202.9739,5,-1.391655,-2.433982,-29.20687,-39.19833,-2.75029,-2.410499,1.026496,8176
120.72,-217.5452,5,-2.211832,-3.23467,-47.52749,-40.264,-3.02021,-2.76952,-2.713794,8188
120.74,-162.0527,5,-3.409496,-4.108641,-65.81757,-38.47261,-3.02021,-3.019741,-5.144467,8200
120.76,49.11633,5,-4.842606,-4.875902,-76.24506,-26.53109,-2.075489,-2.63917,-4.009686,8200
120.78,31.91516,5,-6.319044,-5.420699,-69.00842,7.68769,-2.008009,-2.466444,-1.415158,8140
120.8,123.1299,5,-6.343051,-5.196664,19.3275,28.92763,-1.33321,-1.821672,6.967301,8152
120.82,-92.29053,5,-5.725361,-4.583832,36.93055,49.87148,-2.075489,-1.809596,12.6152,8112
120.84,16.52661,5,-4.608348,-3.662418,55.84659,38.50783,-1.40069,-1.249156,18.66514,8180
120.86,-23.12976,5,-3.339967,-2.781025,61.52598,37.84187,-1.13077,-0.735013,22.12129,8108
120.88,-42.04761,5,-2.438486,-1.998568,46.1214,30.45621,-0.7933693,-0.2845326,23.08596,8112
120.9,-215.1735,5,-1.725535,-1.528815,40.90002,20.98005,-1.40069,-0.4741349,20.49618,8072
120.92,-100.3293,5,-1.054032,-1.271361,35.03743,-4.873922,-0.7933693,-0.223492,18.64052,8092
120.94,-199.4024,5,-0.6160074,-1.338199,16.15192,-12.05072,-1.06329,-0.3184063,14.73422,8080
120.96,-302.2175,5,-0.7658258,-1.712668,-11.72595,-26.65507,-1.670609,-0.8238039,8.743343,8120
120.98,-87.24445,5,-1.42377,-2.343796,-37.26794,-44.25228,-0.7933693,-0.6537938,4.817014,8160
121,-158.8466,5,-2.370387,-3.149978,-49.48169,-31.19783,-1.06329,-0.8443099,1.050583,8092
121.02,-33.16809,5,-3.150858,-3.6897,-32.33664,-27.04206,-0.4559698,-0.5987128,1.139422,8096
121.04,-143.2866,5,-3.01217,-3.888448,0.5793981,-12.27443,-0.7933693,-0.6032162,2.661734,8040
121.06,39.32349,5,-3.155031,-3.812578,-0.1534266,-12.80102,0.2863102,0.05608261,5.110302,8060
121.08,-117.2539,5,-2.857735,-3.605848,13.5565,4.114659,-0.05108929,0.1969374,6.426363,8028
121.1,-29.50641,5,-2.857354,-3.297449,2.136651,-0.3264034,0.5562305,0.607605,7.594323,8020
121.12,-220.5503,5,-1.910111,-2.930239,36.2588,2.116172,-0.1185694,0.4769554,8.217426,7988
121.14,-247.6301,5,-1.819896,-2.834919,0.8542075,-16.00315,-0.3884897,0.199158,5.242641,8040
121.16,-96.26428,5,-1.880125,-3.003393,-3.939687,-30.28963,0.2863102,0.4177514,3.669062,8060
121.18,21.77515,5,-2.231996,-3.21128,-24.94733,-22.99862,1.16355,0.987501,3.683381,8000
121.2,-91.95764,5,-3.057964,-3.430869,-51.02367,-3.647212,0.89363,0.9940087,2.333675,7940
121.22,-132.7991,5,-3.942308,-3.668385,-27.1458,0.4996376,0.5562305,0.7176732,1.297911,7976
121.24,-9.681152,5,-2.773066,-3.376448,48.41148,-4.57351,1.23103,1.204087,7.050448,8008
121.26,-137.2238,5,-2.473952,-3.139377,9.17482,3.349707,0.89363,1.244826,7.149762,7956
121.28,-6.977661,5,-2.696347,-2.960908,-7.161062,-3.286682,1.63591,1.646766,7.322215,7976
121.3,48.84485,5,-2.437367,-2.702614,19.25116,4.835358,2.31071,2.24854,9.486731,7940
121.32,-100.5656,5,-2.408105,-2.438599,0.1519171,15.55104,1.90583,2.258532,9.239365,7896
121.34,7.216431,5,-1.943262,-2.035032,38.71682,6.209434,2.58063,2.695824,11.02105,7932
121.36,-187.1387,5,-0.9767961,-1.659259,41.03743,7.370646,1.90583,2.557471,10.72873,7896
121.38,3.161743,5,-0.7962344,-1.406413,2.838941,-11.76517,2.918031,3.043957,9.830931,7932
121.4,-124.4261,5,-0.7782413,-1.433603,1.22062,-5.44214,2.58063,2.993433,7.059276,7868
121.42,60.09094,5,-1.220186,-1.482433,-24.82519,-12.34174,3.592831,3.484636,6.223309,7880
121.44,-65.26404,5,-1.45497,-1.591688,1.43436,2.346139,3.25543,3.462545,5.040596,7808
121.46,-125.0172,5,-1.425938,-1.589258,-3.695412,-0.8715693,2.918031,3.256508,4.37516,7840
121.48,-151.3649,5,-1.151538,-1.638336,25.73971,-10.07321,2.64811,3.023053,3.410474,7864
121.5,22.07251,5,-0.9730767,-1.674131,-4.214497,-19.11469,3.525351,3.450485,3.991282,7860
121.52,-67.3623,5,-1.374376,-1.844178,-30.0313,-6.345402,3.32291,3.45787,2.302417,7816
121.54,111.5132,5,-1.860593,-1.862446,-21.54275,-4.95342,4.335111,4.018042,3.501923,7848
121.56,-44.94165,5,-1.482229,-1.667236,27.78551,12.57515,3.93023,4.095351,5.215744,7776
121.58,-96.20789,5,-1.512605,-1.460648,4.90001,8.353384,3.660311,3.950588,4.659683,7796
121.6,89.81079,5,-0.5568737,-1.037582,49.06797,-2.43172,4.73999,4.630744,8.117802,7800
121.62,-90.76282,5,-0.122665,-0.7376472,11.57177,7.544099,4.267631,4.651937,7.035877,7752
121.64,-81.29053,5,-0.5216402,-0.6726615,-23.40534,-2.784634,4.267631,4.544179,4.002754,7788
121.66,-125.3749,5,-0.07209067,-0.6846278,33.08323,-10.29146,3.99771,4.35463,2.922468,7784
121.68,-114.433,5,-0.1258886,-0.8657972,-7.848085,-19.58079,3.93023,4.189154,0.5378399,7784
121.7,-82.03674,5,-0.8621137,-1.315668,-41.16107,-22.15853,3.93023,4.005959,-2.614156,7812
121.72,-54.10767,5,-1.449782,-1.774212,-24.79466,-18.63078,3.93023,3.883646,-3.610707,7800
121.74,-36.07007,5,-1.885476,-2.107876,-23.92443,-12.01946,3.93023,3.832283,-3.177641,7800
121.76,-24.78271,5,-2.255438,-2.30499,-11.03893,-4.573208,3.93023,3.822104,-2.103601,7788
121.78,-85.19702,5,-2.118871,-2.306804,6.838942,0.9166819,3.592831,3.685782,-0.4208234,7812
121.8,106.6818,5,-1.975123,-2.108273,10.80841,-1.636968,4.60503,4.276836,2.895979,7828
121.82,20.96936,5,-1.565657,-1.76168,15.48017,14.67268,4.60503,4.602891,5.385462,7740
121.84,-7.038818,5,-1.872072,-1.466582,2.014513,17.83877,4.60503,4.689988,5.305574,7764
