Tiempo,ControlPWM,ReferenciaPosicion,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado,VelocidadObservado,TiempoTranscurrido
73.94,18.99414,5,-2.105347,-2.32477,-24.99313,1.285723,4.335111,4.218937,1.803899,7780
73.96,-75.5061,5,-2.481574,-2.282006,11.08322,10.50283,3.93023,4.07043,2.046576,7776
73.98,-136.6351,5,-1.333304,-1.910034,40.47254,3.063008,3.592831,3.965792,4.882651,7816
74,-133.3395,5,-1.060436,-1.763202,14.02979,-8.960185,3.525351,3.86602,3.55235,7816
74.02,59.35449,5,-1.277358,-1.785981,-10.51984,-15.4682,4.53755,4.360266,3.342857,7808
74.04,4.222168,5,-1.93417,-1.938059,-33.37481,1.880723,4.53755,4.495177,2.358975,7756
74.06,-53.04895,5,-2.315041,-1.96753,6.915278,8.95288,4.267631,4.374676,2.569603,7748
74.08,-48.95251,5,-1.241084,-1.616691,38.22827,4.251853,4.335111,4.522937,6.117989,7788
74.1,81.08533,5,-0.9817458,-1.290419,14.13665,1.012409,5.21235,5.11271,7.355635,7776
74.12,-216.4069,5,-0.9370822,-1.184582,0.07558119,11.34846,3.93023,4.569653,4.513402,7708
74.14,31.14856,5,-0.8494712,-1.05661,17.02215,-11.7819,4.94243,4.907895,4.820588,7812
74.16,-29.41272,5,-0.3110195,-0.974591,15.12902,-3.906304,4.94243,5.100456,5.15353,7732
74.18,-49.43506,5,-0.6721402,-0.9745871,-32.26031,-3.645205,4.94243,5.109679,3.202973,7748
74.2,-82.54114,5,-1.328702,-1.2047,13.40383,-3.388003,4.67251,4.849259,0.5857759,7740
74.22,-62.42871,5,-0.8756738,-1.241148,9.892378,-8.095521,4.67251,4.811362,1.827024,7756
74.24,-77.23218,5,-1.086848,-1.391857,-16.41297,-8.518574,4.53755,4.685394,0.5598807,7768
74.26,-42.84241,5,-1.009735,-1.46757,-0.7335792,-10.51569,4.67251,4.728951,0.8671606,7768
74.28,105.7317,5,-1.295124,-1.495831,-13.93969,-7.08106,5.54975,5.245267,1.971926,7780
74.3,50.13904,5,-1.483065,-1.401019,-3.909153,10.83492,5.61723,5.511746,3.197938,7696
74.32,-219.6251,5,-1.232596,-1.220113,13.4191,15.70734,4.267631,4.862072,2.380271,7692
74.34,10.41931,5,-0.1258971,-0.8168813,45.90766,-11.67218,5.21235,5.254416,5.214076,7780
74.36,-107.395,5,0.281771,-0.7156037,15.58704,-8.05243,4.87495,5.214772,3.290069,7720
74.38,-74.25281,5,-0.0315021,-0.7788717,-25.63435,-16.49672,5.009911,5.185249,0.5843384,7740
74.4,-104.5685,5,0.1895649,-0.8785678,8.121386,-19.56603,4.87495,5.092677,-0.6722305,7744
74.42,-91.84485,5,-0.08682511,-1.096346,-20.44351,-23.76321,4.87495,4.994605,-2.906313,7736
74.44,-66.55884,5,-0.8876028,-1.510771,-31.46641,-22.57157,4.87495,4.847015,-5.452113,7740
74.46,-38.03198,5,-1.127405,-1.790942,-15.43587,-18.41013,4.94243,4.833534,-4.978706,7736
74.48,-40.56616,5,-1.618791,-2.025877,-19.84809,-11.14399,4.87495,4.768551,-4.935745,7752
74.5,149.957,5,-1.563102,-1.920949,3.632834,-6.369543,5.95463,5.445776,-0.875464,7732
74.52,47.24329,5,-1.449739,-1.618276,6.075583,15.62282,5.887151,5.752852,1.680328,7680
74.54,-46.68274,5,-1.26425,-1.180557,20.09085,19.05116,5.54975,5.710202,2.883431,7684
74.56,-55.63428,5,-0.1306298,-0.6071829,57.29697,8.041743,5.54975,5.803157,5.167572,7696
74.58,-118.2012,5,0.4610815,-0.2830005,24.96108,-2.223173,5.27983,5.681374,3.68487,7700
74.6,-102.5181,5,0.1668098,-0.3710202,-9.634345,-14.3613,5.21235,5.472446,0.01244819,7724
74.62,-60.35315,5,-0.1241374,-0.663461,-14.47404,-19.8054,5.27983,5.355597,-2.131524,7716
74.64,10.01111,5,-0.8036301,-1.051077,-35.13054,-16.76719,5.54975,5.392007,-3.424239,7712
74.66,-32.63245,5,-1.477104,-1.413097,-25.34427,-5.487824,5.27983,5.208797,-4.014174,7696
74.68,-11.26819,5,-1.492962,-1.505953,1.800773,-2.273231,5.27983,5.188346,-2.05613,7716
74.7,-84.68628,5,-1.157856,-1.447133,20.19773,0.7484488,4.87495,5.01679,-0.7091753,7728
74.72,-48.46423,5,-1.058792,-1.380907,8.228255,-4.953711,4.94243,4.998354,-0.2475501,7748
74.74,119.8507,5,-0.6607839,-1.159975,12.83895,-6.018102,5.95463,5.647613,2.648242,7752
74.76,38.89246,5,-0.8503182,-0.9697099,-12.93206,10.9013,5.95463,5.901297,2.863287,7696
74.78,4.754761,5,-0.6598226,-0.6229994,9.403829,13.25814,5.95463,6.02835,3.962621,7708
74.8,-25.75549,5,0.2175516,-0.155524,41.70918,8.414968,5.95463,6.164323,5.498804,7688
74.82,-118.238,5,0.7195977,0.1286418,25.58704,0.2817175,5.54975,5.976901,3.757484,7696
74.84,-91.28333,5,0.7624714,0.1237088,0.7931387,-14.58953,5.54975,5.824902,0.8736184,7716
74.86,-1.674194,5,0.5886074,-0.07919483,-7.802285,-20.98114,5.95463,5.935224,-1.007867,7740
74.88,-14.70642,5,0.1432993,-0.3632055,-37.78703,-14.69344,5.95463,5.922729,-2.745197,7708
74.9,0.6130371,5,-0.7146948,-0.7033411,-37.97023,-8.977239,5.95463,5.827962,-4.329995,7664
74.92,6.30542,5,-0.1745054,-0.6604203,16.24353,-5.457741,6.02211,5.944658,-1.522523,7684
74.94,-102.3291,5,-0.1188521,-0.6280885,1.235887,-2.947959,5.48227,5.684964,-2.295569,7672
74.96,-37.3092,5,0.1444588,-0.5557991,16.65574,-13.06639,5.684711,5.712829,-2.028343,7720
74.98,-57.05103,5,0.3219255,-0.5654325,8.609936,-13.81477,5.61723,5.688738,-2.632417,7708
75,-61.99841,5,0.09748808,-0.672578,-15.66488,-15.58555,5.54975,5.593598,-4.099777,7704
75.02,-33.13477,5,-0.2076982,-0.8460169,-4.489305,-16.2048,5.61723,5.552364,-4.988972,7708
75.04,-86.43604,5,-0.3115388,-1.008297,-10.10763,-13.47787,5.27983,5.335986,-5.511874,7676
75.06,-51.07788,5,-0.6432959,-1.198889,-10.22977,-15.92846,5.27983,5.215403,-6.048133,7720
75.08,-37.24219,5,-0.6381126,-1.317486,-0.01602192,-13.98188,5.27983,5.191444,-5.281747,7700
75.1,-27.50647,5,-0.9425335,-1.432849,-16.42824,-10.25792,5.27983,5.16712,-5.153708,7740
75.12,-19.28723,5,-1.134769,-1.490181,-4.51984,-6.144372,5.27983,5.16181,-4.349561,7728
75.14,-18.74561,5,-1.045179,-1.427548,3.281689,-2.874048,5.27983,5.200254,-2.820903,7728
75.16,-20.10327,5,-1.030662,-1.329868,4.182453,-0.6802698,5.27983,5.233499,-1.863979,7748
75.18,138.6201,5,-0.8936202,-1.082547,6.609934,0.5485693,6.22455,5.84122,1.082265,7740
75.2,83.06104,5,-0.8053465,-0.7495486,6.716805,17.15157,6.35951,6.205915,3.001755,7680
75.22,16.96521,5,-0.6813011,-0.3287076,6.36566,22.05957,6.22455,6.290799,4.067916,7696
75.24,13.88708,5,-0.05942138,0.140582,47.02216,16.58932,6.29203,6.41629,5.556418,7668
75.26,-18.74548,5,0.9842173,0.6426451,44.47255,9.152065,6.29203,6.551455,6.632264,7688
75.28,-36.57593,5,1.243949,0.8867766,13.00688,0.05233884,6.29203,6.55966,4.442602,7676
75.3,-234.8707,5,1.287984,0.761695,0.6557342,-8.365398,5.144871,5.807387,-0.4569631,7696
75.32,-63.27783,5,1.050978,0.3908153,-7.069459,-33.01675,5.54975,5.63835,-3.572959,7744
75.34,-29.20764,5,0.529069,-0.2034334,-36.04657,-30.22314,5.61723,5.536091,-6.146927,7724
75.36,52.82056,5,-0.5322614,-0.7706263,-51.63436,-21.26842,5.95463,5.605004,-7.366523,7700
75.38,36.02441,5,-0.6848567,-0.9756078,1.556498,-6.572529,5.95463,5.696876,-5.230792,7656
75.4,15.90442,5,-0.4431421,-0.8366886,15.00688,0.6262606,5.95463,5.82239,-2.705953,7672
75.42,-67.73267,5,0.1226929,-0.5424045,30.93055,1.326763,5.61723,5.754181,-1.410918,7676
75.44,-61.54419,5,0.5314044,-0.2979825,16.85421,-8.022528,5.61723,5.741093,-1.534092,7704
75.46,-51.0199,5,0.332908,-0.3298591,-10.91679,-12.89603,5.61723,5.665198,-3.487244,7692
75.48,-15.69653,5,-0.269977,-0.5695946,-25.17634,-12.98681,5.684711,5.583117,-5.221459,7712
75.5,-14.49268,5,-0.4920449,-0.7578311,-13.83282,-8.747477,5.61723,5.507698,-4.945624,7696
75.52,-62.48877,5,-0.5454793,-0.8620356,-1.64961,-5.757582,5.27983,5.300161,-4.617199,7700
75.54,22.25769,5,-0.4723719,-0.8527291,1.877109,-8.727962,5.61723,5.443551,-3.180387,7720
75.56,5.809937,5,-0.5378059,-0.8381242,-3.954955,-1.896255,5.61723,5.513507,-2.535778,7704
75.58,-62.76318,5,-0.4006295,-0.7429168,8.075583,0.377265,5.27983,5.372078,-2.074754,7696
75.6,-36.53979,5,-0.05613314,-0.5949464,12.33513,-6.165793,5.34731,5.388364,-1.313975,7712
75.62,-56.18652,5,-0.1641055,-0.619816,-3.832817,-7.514192,5.21235,5.281071,-2.434165,7732
75.64,-27.47534,5,-0.2816054,-0.6924165,-5.664879,-9.961906,5.27983,5.255207,-2.80349,7724
75.66,-32.8999,5,-0.4404603,-0.8004721,-8.428238,-8.163919,5.21235,5.191045,-3.106857,7716
75.68,-21.97949,5,-0.5840735,-0.883186,-5.115261,-7.032508,5.21235,5.160543,-2.956387,7736
75.7,-5.953369,5,-0.613142,-0.9062663,-2.153427,-5.048742,5.27983,5.202188,-2.245323,7720
75.72,-21.36743,5,-0.6517727,-0.8953215,-0.5351062,-2.003649,5.21235,5.18954,-1.791561,7720
75.74,-18.47852,5,-0.6205158,-0.8439499,1.892376,-1.639597,5.21235,5.197214,-1.198449,7724
75.76,-18.81238,5,-0.546394,-0.7797832,3.464895,-1.342589,5.21235,5.213485,-0.6947463,7728
75.78,-7.789795,5,-0.516183,-0.7164735,1.235887,-1.244658,5.27983,5.264435,-0.3053883,7724
75.8,-13.29919,5,-0.4879458,-0.6572584,0.8236728,-0.1529092,5.27983,5.289243,-0.04049537,7732
75.82,-15.97913,5,-0.4347096,-0.5924615,1.648101,-0.1597618,5.27983,5.304749,0.2062698,7724
75.84,-17.38782,5,-0.3845944,-0.5387043,0.9763447,-0.5966295,5.27983,5.313332,0.3162425,7732
75.86,-18.45728,5,-0.3294626,-0.4961564,2.503063,-1.20856,5.27983,5.318857,0.3621458,7724
75.88,-18.70984,5,-0.3099373,-0.4733006,0.6862684,-1.783777,5.27983,5.318168,0.2684748,7732
75.9,-30.01172,5,-0.2980148,-0.4718761,0.2740546,-2.253405,5.21235,5.274547,0.0318788,7732
75.92,-13.02209,5,-0.2765572,-0.4720339,0.02977964,-3.751245,5.27983,5.295426,0.03105974,7716
75.94,-28.16467,5,-0.2604529,-0.4844848,-0.09235785,-3.106785,5.21235,5.264334,-0.1642416,7732
75.96,-12.91516,5,-0.2575619,-0.4865109,0.07558119,-4.19717,5.27983,5.289761,-0.1764884,7728
75.98,-16.51514,5,-0.2681298,-0.4952933,-0.519839,-3.344304,5.27983,5.298157,-0.2747135,7720
76,-18.06946,5,-0.2664771,-0.4916812,0.2435202,-3.152649,5.27983,5.301712,-0.2994702,7732
76.02,-30.10278,5,-0.2671718,-0.4962364,-0.3213652,-3.206379,5.21235,5.261074,-0.4973412,7724
76.04,-24.51196,5,-0.271598,-0.5098103,-0.01602192,-4.440904,5.21235,5.240706,-0.6388813,7716
76.06,-21.85718,5,-0.2815725,-0.5339448,-0.4587703,-4.657695,5.21235,5.230054,-0.7474092,7732
76.08,-9.408691,5,-0.2835705,-0.5427275,-0.1992282,-4.502117,5.27983,5.267233,-0.6299782,7732
76.1,-14.63599,5,-0.2905222,-0.5389611,-0.09235785,-3.120756,5.27983,5.284398,-0.5726045,7732
76.12,-17.12024,5,-0.2785472,-0.517864,0.5183294,-2.776932,5.27983,5.293809,-0.4934558,7732
76.14,-18.17932,5,-0.2640137,-0.4973761,-0.01602192,-2.847891,5.27983,5.297816,-0.4817796,7736
76.16,-18.0282,5,-0.2698089,-0.4875723,0.2129859,-2.97977,5.27983,5.296334,-0.5410345,7732
76.18,-5.917114,5,-0.2695742,-0.474629,-0.1534266,-3.024914,5.34731,5.335038,-0.4218673,7712
76.2,-22.58362,5,-0.2625071,-0.4637864,0.1824515,-1.879796,5.27983,5.312286,-0.4714436,7720
76.22,-18.79553,5,-0.2691631,-0.4545628,0.304589,-2.780821,5.27983,5.300006,-0.5174219,7720
76.24,-17.1875,5,-0.2494996,-0.4521685,0.3198562,-3.056294,5.27983,5.295958,-0.5062928,7716
76.26,-16.32141,5,-0.2561337,-0.4546709,0.06031401,-3.051674,5.27983,5.29284,-0.5429527,7720
76.28,-15.67981,5,-0.2622446,-0.4566922,-0.3060985,-2.93897,5.27983,5.290908,-0.5479693,7732
76.3,-15.38904,5,-0.258961,-0.4543978,0.1519171,-2.809153,5.27983,5.290999,-0.5172212,7720
76.32,-26.86987,5,-0.2545627,-0.4570816,-0.03128911,-2.732323,5.21235,5.251103,-0.6288462,7724
76.34,-9.662476,5,-0.2560751,-0.4579444,0.02977964,-3.807676,5.27983,5.273234,-0.5634999,7732
76.36,-12.88599,5,-0.2482465,-0.4581148,0.1061156,-2.805957,5.27983,5.284656,-0.5088665,7712
76.38,-14.24854,5,-0.2530163,-0.4477729,0.07558119,-2.453458,5.27983,5.28968,-0.4745061,7736
76.4,-15.12903,5,-0.2294044,-0.4303681,0.8389403,-2.436214,5.27983,5.294303,-0.4082081,7748
76.42,-15.95874,5,-0.2023019,-0.4121045,1.480162,-2.603693,5.27983,5.297892,-0.3870108,7712
76.44,-15.93115,5,-0.2066341,-0.4047432,0.06031401,-2.782077,5.27983,5.296152,-0.4723586,7724
76.46,-15.53674,5,-0.2049279,-0.4019013,0.1366499,-2.901681,5.27983,5.293946,-0.5157807,7732
76.48,-15.11511,5,-0.2054759,-0.4013782,0.2282531,-2.937943,5.27983,5.291996,-0.5493327,7736
76.5,-3.234253,5,-0.2047405,-0.3927908,-0.03128911,-2.895562,5.34731,5.331397,-0.4286093,7712
76.52,-20.33496,5,-0.1908292,-0.3819717,0.1977187,-1.740091,5.27983,5.310029,-0.4718524,7736
76.54,-16.99438,5,-0.1907272,-0.371377,0.4877952,-2.701969,5.27983,5.298784,-0.5297812,7736
76.56,-27.5094,5,-0.1575462,-0.3738858,1.556498,-3.134929,5.21235,5.255465,-0.6671502,7736
76.58,-20.54138,5,-0.2011833,-0.401105,-0.1992282,-4.333301,5.21235,5.228576,-0.9178616,7720
76.6,-17.78967,5,-0.1873035,-0.4252928,-0.2908313,-4.467605,5.21235,5.219996,-0.9137617,7728
76.62,-17.48621,5,-0.1772458,-0.4375173,0.3198562,-4.313971,5.21235,5.219464,-0.9002123,7728
76.64,-6.119629,5,-0.1817132,-0.4363304,-0.07709067,-4.142962,5.27983,5.25986,-0.7976006,7720
76.66,-11.81091,5,-0.1788044,-0.4242569,-0.07709067,-2.893721,5.27983,5.278512,-0.7363917,7752
76.68,9.180908,5,-0.182731,-0.3887585,0.2893218,-2.57943,5.41479,5.366621,-0.4468883,7720
76.7,-36.96716,5,-0.1733877,-0.3677271,0.2587874,-0.358784,5.21235,5.283776,-0.6954529,7720
76.72,-12.98547,5,-0.1781154,-0.3501523,0.3656577,-3.50487,5.27983,5.283202,-0.7205726,7724
76.74,-14.20264,5,-0.1055319,-0.3441243,3.861842,-3.402527,5.27983,5.289951,-0.6339986,7724
76.76,-13.63,5,-0.1665908,-0.3570927,-2.580908,-3.251873,5.27983,5.283249,-0.8525008,7732
76.78,-14.79285,5,-0.0914062,-0.341573,0.8389403,-3.349019,5.27983,5.290771,-0.6655155,7712
76.8,-14.35327,5,-0.1425411,-0.3485895,0.2282531,-3.357632,5.27983,5.284811,-0.8891471,7752
76.82,-13.06677,5,-0.1647655,-0.3585003,-1.252663,-3.242692,5.27983,5.279243,-0.9356466,7744
76.84,-12.94946,5,-0.1407799,-0.3548346,0.09084838,-3.116618,5.27983,5.281335,-0.8377179,7752
76.86,10.29895,5,-0.1500412,-0.3369849,-0.0007547362,-2.938293,5.41479,5.362247,-0.5838933,7760
76.88,-34.70288,5,-0.162964,-0.3332306,-0.5351062,-0.5046517,5.21235,5.275287,-0.8518769,7752
76.9,-22.39612,5,-0.1532512,-0.3263408,0.1824515,-3.468743,5.21235,5.23662,-0.9167384,7756
76.92,-41.41113,5,-0.09167005,-0.3518068,4.90001,-4.437518,5.077391,5.144314,-1.182529,7744
76.94,-4.563354,5,-0.1609202,-0.3984462,-3.313734,-6.711463,5.21235,5.174353,-1.317129,7740
76.96,0.1495361,5,-0.1030668,-0.4081287,0.9610775,-4.666793,5.27983,5.24058,-0.9480076,7752
76.98,-7.196289,5,-0.1931407,-0.4082482,-2.870985,-2.540889,5.27983,5.260746,-1.029903,7732
77,-22.69788,5,-0.1340384,-0.3751795,0.6557342,-2.103023,5.21235,5.238523,-0.8743004,7752
77.02,-6.619995,5,-0.1532968,-0.3566017,0.9000088,-3.28418,5.27983,5.263261,-0.8804524,7752
77.04,-9.569946,5,-0.1483428,-0.3473839,-0.3213652,-2.454484,5.27983,5.273572,-0.8353423,7728
77.06,-10.47485,5,-0.151886,-0.3326283,-0.6267089,-2.190316,5.27983,5.277735,-0.785073,7752
77.08,-10.86707,5,-0.1350643,-0.3148919,-0.107625,-2.160871,5.27983,5.281175,-0.7125778,7760
77.1,-10.47888,5,-0.144836,-0.3056251,-0.01602192,-2.144621,5.27983,5.2802,-0.7298833,7748
77.12,-21.25146,5,-0.1523964,-0.3084072,-0.2755641,-2.090901,5.21235,5.237864,-0.8520156,7744
77.14,-4.276733,5,-0.1260206,-0.3010252,-0.06182348,-3.203268,5.27983,5.263212,-0.6855106,7744
77.16,-7.596313,5,-0.1241342,-0.2983575,-0.07709067,-2.228867,5.27983,5.274713,-0.6551419,7740
77.18,-21.51733,5,-0.0864506,-0.2829263,1.388559,-2.073113,5.21235,5.244262,-0.6686404,7736
77.2,-28.61279,5,-0.08165661,-0.2878444,0.09084838,-3.41529,5.144871,5.187615,-0.9351151,7748
77.22,2.311401,5,-0.08809143,-0.3004636,-0.6725109,-4.943993,5.27983,5.240399,-0.8667282,7732
77.24,6.212158,5,-0.09324569,-0.300596,-0.7183124,-2.791118,5.34731,5.305233,-0.6790882,7728
77.26,-15.11084,5,-0.0617744,-0.2676719,1.43436,-1.110716,5.27983,5.29914,-0.5935345,7724
77.28,-15.71289,5,0.02895509,-0.2146263,4.487797,-2.460179,5.27983,5.303938,-0.4963068,7732
77.3,-15.17969,5,0.01745482,-0.2046373,-2.107625,-3.372216,5.27983,5.295793,-0.8096769,7724
77.32,-14.85645,5,0.04717612,-0.2031689,-0.01602192,-4.022613,5.27983,5.291296,-0.9299089,7716
77.34,-13.396,5,0.0003453922,-0.224887,-0.7488468,-4.263204,5.27983,5.279871,-1.210485,7740
77.36,-12.6228,5,0.006281558,-0.2393635,-0.962587,-4.296628,5.27983,5.275727,-1.250499,7716
77.38,-13.05566,5,0.02711005,-0.2429122,-0.09235785,-4.313094,5.27983,5.276756,-1.259019,7720
77.4,-12.93274,5,0.005383901,-0.2521862,-0.3824344,-4.295797,5.27983,5.273183,-1.391657,7736
77.42,10.37524,5,0.006178679,-0.2416776,-0.4587703,-4.225048,5.41479,5.352692,-1.151885,7724
77.44,-35.3418,5,0.01487461,-0.238642,-0.183961,-1.932059,5.21235,5.267593,-1.426136,7736
77.46,-12.63635,5,0.04885951,-0.2209958,1.525963,-5.121205,5.27983,5.271987,-1.393065,7740
77.48,-13.0415,5,0.0489713,-0.2374551,-2.229764,-4.93356,5.27983,5.270075,-1.560562,7716
77.5,-12.48938,5,0.01497215,-0.2552716,-0.107625,-4.737652,5.27983,5.264821,-1.681314,7732
77.52,-11.56921,5,-0.008824592,-0.2696621,-1.069457,-4.472318,5.27983,5.260761,-1.718071,7736
77.54,-11.72559,5,0.01164091,-0.2681446,-0.0007547362,-4.272897,5.27983,5.263471,-1.624873,7708
77.56,-11.95312,5,0.009767519,-0.2647873,0.06031401,-4.149822,5.27983,5.264489,-1.629843,7744
77.58,-11.77478,5,0.003719909,-0.2624437,-0.519839,-4.069736,5.27983,5.263798,-1.643297,7736
77.6,-11.82581,5,0.01679724,-0.2556347,0.1213828,-4.041552,5.27983,5.265086,-1.604529,7728
77.62,-11.50549,5,0.006791152,-0.2533981,-0.1228922,-3.992623,5.27983,5.263702,-1.636795,7736
77.64,-11.33154,5,0.01506647,-0.2482593,-0.1686933,-3.95424,5.27983,5.26407,-1.605995,7728
77.66,-11.54749,5,0.03088011,-0.2395856,0.04504682,-3.963326,5.27983,5.265889,-1.572767,7728
77.68,-23.21851,5,0.0354512,-0.2408621,-0.01602192,-4.030572,5.21235,5.225544,-1.726896,7732
77.7,-6.290405,5,0.04491708,-0.2402873,-0.1228922,-5.258362,5.27983,5.248064,-1.673764,7736
77.72,-9.541992,5,0.04751342,-0.2437733,-0.04655629,-4.369011,5.27983,5.25803,-1.678948,7732
77.74,-10.90845,5,0.04327257,-0.237307,0.06031401,-4.096603,5.27983,5.262076,-1.67445,7724
77.76,-11.18738,5,0.0404607,-0.2310417,0.1366499,-4.044207,5.27983,5.262703,-1.68978,7732
77.78,-11.37805,5,0.0540905,-0.2224767,0.1213828,-4.082512,5.27983,5.263979,-1.669014,7736
77.8,-11.16724,5,0.04870376,-0.2190122,-0.07709067,-4.107487,5.27983,5.262699,-1.708831,7728
77.82,-10.89062,5,0.05136754,-0.215917,-0.06182348,-4.110324,5.27983,5.261912,-1.711595,7732
77.84,-10.82727,5,0.05948826,-0.2112023,0.06031401,-4.110467,5.27983,5.262214,-1.700882,7736
77.86,-10.33142,5,0.04513237,-0.2118373,-0.06182348,-4.054213,5.27983,5.259872,-1.746193,7732
77.88,-21.65942,5,0.0535331,-0.216165,-0.0007547362,-4.019082,5.21235,5.21949,-1.8475,7736
77.9,-4.472046,5,0.05266361,-0.2184586,0.04504682,-5.109147,5.27983,5.241608,-1.784756,7744
77.92,-19.15881,5,0.05379424,-0.229656,-0.183961,-4.122159,5.21235,5.211572,-1.886397,7732
77.94,-15.07959,5,0.05020472,-0.2344718,0.3961921,-4.940406,5.21235,5.198348,-1.919473,7728
77.96,-2.30188,5,0.07196473,-0.2314902,-0.3824344,-5.116099,5.27983,5.235938,-1.769282,7736
77.98,-19.27698,5,0.08024764,-0.2285246,0.2740546,-3.996565,5.21235,5.213197,-1.852659,7716
78,-15.57471,5,0.06156383,-0.2288131,0.1366499,-4.907409,5.21235,5.199301,-1.961604,7728
78.02,-2.413208,5,0.07591159,-0.226593,-0.1381594,-5.156824,5.27983,5.234833,-1.840227,7732
78.04,-7.174927,5,0.07030418,-0.2205854,0.2587874,-3.974435,5.27983,5.250198,-1.806748,7716
78.06,2.907715,5,0.05415507,-0.2002843,-0.183961,-3.594084,5.34731,5.295515,-1.657574,7724
78.08,-26.09253,5,0.06586995,-0.1869358,-0.107625,-2.41308,5.21235,5.235651,-1.79573,7728
78.1,-5.891357,5,0.07584734,-0.1719448,0.2435202,-4.56513,5.27983,5.248783,-1.733877,7740
78.12,-7.785034,5,0.09584622,-0.171345,-0.4740371,-4.011355,5.27983,5.255702,-1.717382,7720
78.14,-7.47583,5,0.04750164,-0.1778586,-0.1686933,-3.67269,5.27983,5.25251,-1.810914,7728
78.16,-7.445557,5,0.0684614,-0.1702998,0.1671843,-3.486512,5.27983,5.255366,-1.684216,7716
78.18,-7.842529,5,0.08320338,-0.1582406,0.2282531,-3.408133,5.27983,5.258689,-1.624571,7716
78.2,-19.2583,5,0.0756337,-0.1594201,-0.01602192,-3.393829,5.21235,5.217637,-1.780207,7732
78.22,-1.729492,5,0.07029813,-0.1611184,-0.1228922,-4.490519,5.27983,5.238689,-1.713796,7736
78.24,6.98938,5,0.06986712,-0.1560701,0.07558119,-3.416806,5.34731,5.289634,-1.519801,7744
78.26,-22.59448,5,0.05778204,-0.1504496,0.1213828,-1.836845,5.21235,5.231157,-1.664272,7720
78.28,-2.543823,5,0.06204659,-0.1365563,0.304589,-3.76496,5.27983,5.245637,-1.559018,7728
78.3,-16.56042,5,0.1001296,-0.1363084,0.2587874,-3.164317,5.21235,5.215769,-1.596799,7732
78.32,-11.07874,5,0.04945909,-0.1517906,0.1213828,-4.009548,5.21235,5.195179,-1.773423,7716
78.34,2.933594,5,0.05898844,-0.1576025,-0.7030448,-4.018722,5.27983,5.229584,-1.582768,7740
78.36,-2.68457,5,0.09263732,-0.1413632,0.3351234,-2.723989,5.27983,5.251613,-1.390491,7732
78.38,-4.783936,5,0.07361738,-0.12255,0.2893218,-2.3712,5.27983,5.258184,-1.399963,7748
78.4,-16.47693,5,0.0690129,-0.1159212,0.04504682,-2.356678,5.21235,5.218528,-1.523156,7716
78.42,0.8676758,5,0.07388943,-0.1098758,0.07558119,-3.514646,5.27983,5.241148,-1.423464,7728
78.44,-1.967651,5,0.07305115,-0.1089135,-0.01602192,-2.523067,5.27983,5.251462,-1.373803,7728
78.46,-3.244019,5,0.07589687,-0.09531663,0.06031401,-2.162892,5.27983,5.257443,-1.290216,7736
78.48,-3.81665,5,0.08732816,-0.07888479,-0.1534266,-2.089859,5.27983,5.26112,-1.231667,7744
78.5,-15.64014,5,0.100136,-0.07177552,0.1213828,-2.16523,5.21235,5.222581,-1.337463,7736
78.52,-9.641846,5,0.08603159,-0.08029769,-0.1228922,-3.357648,5.21235,5.201943,-1.457145,7728
78.54,4.435303,5,0.09564197,-0.08645804,-0.1381594,-3.544573,5.27983,5.234993,-1.326298,7720
78.56,-0.1552734,5,0.09145533,-0.08354154,0.02977964,-2.233116,5.27983,5.250784,-1.25412,7732
78.58,-13.47534,5,0.08306646,-0.07685296,-0.07709067,-1.826835,5.21235,5.216797,-1.338096,7728
78.6,-8.79895,5,0.09973093,-0.0714131,0.4877952,-2.956339,5.21235,5.20292,-1.342566,7736
78.62,-6.466797,5,0.09147275,-0.08192303,-0.01602192,-3.199465,5.21235,5.194687,-1.415365,7736
78.64,6.28125,5,0.08289509,-0.08414256,-0.4129688,-3.069363,5.27983,5.231539,-1.284136,7744
78.66,0.7835693,5,0.1008891,-0.06905545,0.09084838,-1.75733,5.27983,5.251979,-1.132253,7736
78.68,33.08093,5,0.1032836,-0.02075921,0.2282531,-1.377432,5.48227,5.382788,-0.6652478,7736
78.7,-18.8584,5,0.1213477,0.01989451,0.1213828,1.998251,5.27983,5.320205,-0.8082219,7732
78.72,-19.83716,5,0.1006059,0.0412772,0.1671843,-0.9651822,5.21235,5.244303,-1.096947,7748
78.74,11.13086,5,0.2390954,0.06859607,9.266423,-3.431424,5.34731,5.305476,-0.7190599,7732
78.76,-20.49658,5,0.2472618,0.05947426,-2.611443,-2.014182,5.21235,5.248154,-1.118426,7748
78.78,-3.091431,5,0.3081485,0.07360473,1.602299,-4.456152,5.27983,5.26723,-1.103046,7764
78.8,7.150024,5,0.2418223,0.04935051,-0.3213652,-4.065441,5.34731,5.30198,-1.38383,7752
78.82,-9.880615,5,0.2327088,0.03565546,-2.458771,-2.773161,5.27983,5.276231,-1.521841,7744
78.84,-7.349976,5,0.2570525,0.03876992,0.8694746,-3.723621,5.27983,5.267524,-1.550367,7748
78.86,-5.652344,5,0.2314568,0.02192763,-0.1534266,-4.009663,5.27983,5.257829,-1.75046,7744
78.88,-16.23596,5,0.2255614,-0.001048174,-0.8251827,-4.033672,5.21235,5.212224,-1.948649,7752
