Tiempo,ControlPWM,Plataforma,Posicion,Error
3.12,-97.90881,-1.889128,2.175751,-2.175751
3.14,-85.76233,-1.64986,1.90583,-1.90583
3.16,-146.4944,-1.070101,3.25543,-3.25543
3.18,-192.0433,-0.4247661,4.267631,-4.267631
3.2,-192.0433,0.1628584,4.267631,-4.267631
3.22,-192.0433,1.158148,4.267631,-4.267631
3.24,-204.1897,2.197006,4.53755,-4.53755
3.26,-219.3728,3.009795,4.87495,-4.87495
3.28,-249.7388,3.684947,5.54975,-5.54975
3.3,-267.9584,4.262029,5.95463,-5.95463
3.32,-249.7388,4.773773,5.54975,-5.54975
3.34,-249.7388,5.376618,5.54975,-5.54975
3.36,-237.5923,5.765516,5.27983,-5.27983
3.38,-240.6289,6.258652,5.34731,-5.34731
3.4,-252.7754,6.549164,5.61723,-5.61723
3.42,-264.9218,6.66338,5.887151,-5.887151
3.44,-237.5923,6.68079,5.27983,-5.27983
3.46,-252.7754,6.741769,5.61723,-5.61723
3.48,-225.446,6.615908,5.009911,-5.009911
3.5,-255.812,6.605631,5.684711,-5.684711
3.52,-222.4094,6.508887,4.94243,-4.94243
3.54,-204.1897,6.612802,4.53755,-4.53755
3.56,-192.0433,6.523784,4.267631,-4.267631
3.58,-173.8237,6.471686,3.86275,-3.86275
3.6,-161.6774,6.371054,3.592831,-3.592831
3.62,-146.4944,6.096425,3.25543,-3.25543
3.64,-131.3114,5.712649,2.918031,-2.918031
3.66,-128.2748,5.350417,2.850551,-2.850551
3.68,-67.54272,4.867162,1.500951,-1.500951
3.7,-67.54272,4.356336,1.500951,-1.500951
3.72,-9.847412,3.751719,0.2188301,-0.2188301
3.74,-9.847412,3.216824,0.2188301,-0.2188301
3.76,-6.810791,2.52775,0.15135,-0.15135
3.78,53.92126,1.699672,-1.19825,1.19825
3.8,32.66504,1.011037,-0.7258892,0.7258892
3.82,50.88464,0.3113079,-1.13077,1.13077
3.84,47.84802,-0.4177834,-1.06329,1.06329
3.86,59.99451,-1.023387,-1.33321,1.33321
3.88,123.7631,-1.656974,-2.75029,2.75029
3.9,81.25061,-1.904429,-1.805569,1.805569
3.92,154.129,-2.308529,-3.425089,3.425089
3.94,166.2754,-2.810012,-3.695009,3.695009
3.96,132.8728,-3.220674,-2.95273,2.95273
3.98,163.2388,-3.665756,-3.627529,3.627529
4,132.8728,-4.396123,-2.95273,2.95273
4.02,175.3853,-5.06528,-3.897449,3.897449
4.04,178.4219,-5.168587,-3.96493,3.96493
4.06,223.9708,-5.127328,-4.977129,4.977129
4.08,220.9342,-5.282321,-4.909649,4.909649
4.1,178.4219,-5.531069,-3.96493,3.96493
4.12,181.4585,-5.920119,-4.03241,4.03241
4.14,181.4585,-6.487228,-4.03241,4.03241
4.16,138.946,-7.191796,-3.08769,3.08769
4.18,154.129,-7.708004,-3.425089,3.425089
4.2,163.2388,-7.462601,-3.627529,3.627529
4.22,138.946,-7.381183,-3.08769,3.08769
4.24,151.0924,-6.799806,-3.357609,3.357609
4.26,166.2754,-6.481315,-3.695009,3.695009
4.28,138.946,-6.419453,-3.08769,3.08769
4.3,90.36035,-6.358183,-2.008009,2.008009
4.32,123.7631,-6.143606,-2.75029,2.75029
4.34,93.39697,-5.99852,-2.075489,2.075489
4.36,120.7264,-5.519961,-2.68281,2.68281
4.38,78.21399,-5.394759,-1.738089,1.738089
4.4,66.06763,-4.926115,-1.46817,1.46817
4.42,75.17737,-4.826152,-1.670609,1.670609
4.44,108.5801,-4.68538,-2.412889,2.412889
4.46,78.21399,-4.275341,-1.738089,1.738089
4.48,47.84802,-4.297958,-1.06329,1.06329
4.5,78.21399,-4.275655,-1.738089,1.738089
