Tiempo,ControlPWM,Plataforma,Posicion,Error
6.32,0,-1.407302,-12.60237,12.60237
6.34,0,-1.409846,-12.53489,12.53489
6.36,0,-1.403608,-12.46741,12.46741
6.38,0,-1.415097,-12.53489,12.53489
6.4,0,-1.411433,-12.53489,12.53489
6.42,0,-1.407016,-12.60237,12.60237
6.44,0,-1.410173,-12.60237,12.60237
6.46,0,-1.404112,-12.53489,12.53489
6.48,0,-1.405788,-12.53489,12.53489
6.5,0,-1.404177,-12.53489,12.53489
6.52,0,-1.4108,-12.53489,12.53489
6.54,0,-1.409405,-12.53489,12.53489
6.56,0,-1.411043,-12.46741,12.46741
6.58,0,-1.411298,-12.60237,12.60237
6.6,0,-1.411042,-12.60237,12.60237
6.62,0,-1.410121,-12.53489,12.53489
6.64,0,-1.408835,-12.46741,12.46741
6.66,0,-1.407209,-12.60237,12.60237
6.68,0,-1.411476,-12.53489,12.53489
6.7,0,-1.412385,-12.60237,12.60237
6.72,0,-1.409109,-12.53489,12.53489
6.74,0,-1.414222,-12.53489,12.53489
6.76,0,-1.415127,-12.46741,12.46741
6.78,0,-1.417147,-12.46741,12.46741
6.8,0,-1.410674,-12.53489,12.53489
6.82,0,-1.406923,-12.53489,12.53489
6.84,0,-1.402007,-12.60237,12.60237
6.86,0,-1.400833,-12.73733,12.73733
6.88,0,-1.395184,-12.46741,12.46741
6.9,0,-1.380384,-12.53489,12.53489
6.92,0,-1.331355,-12.53489,12.53489
6.94,0,-1.26968,-12.53489,12.53489
6.96,0,-1.228253,-12.46741,12.46741
6.98,0,-1.193192,-12.46741,12.46741
7,-150,-1.215194,-12.46741,12.46741
7.02,-150,-1.208666,-12.46741,12.46741
7.04,-150,-1.392334,-12.53489,12.53489
7.06,-150,-2.465322,-13.34465,13.34465
7.08,-150,-3.909489,-13.07473,13.07473
7.1,-150,-4.930979,-13.20969,13.20969
7.12,-150,-5.442714,-13.47961,13.47961
7.14,-150,-5.188643,-12.53489,12.53489
7.16,-150,-4.823074,-11.92757,11.92757
