Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
3.22,-124.6893,2.777169,9.463591,-3.463591,6388
3.24,-112.5428,2.969704,9.12619,-3.12619,6324
3.26,-102.8257,3.030329,8.85627,-2.85627,6340
3.28,-102.8257,3.242942,8.85627,-2.85627,6360
3.3,-102.8257,3.320272,8.85627,-2.85627,6344
3.32,-102.8257,3.368226,8.85627,-2.85627,6352
3.34,-146.5527,3.38201,10.07091,-4.07091,6340
3.36,-114.9721,3.363341,9.19367,-3.19367,6292
3.38,-117.4014,3.391918,9.26115,-3.26115,6344
3.4,-124.6893,3.603832,9.463591,-3.463591,6356
3.42,-127.1185,3.552184,9.531071,-3.531071,6328
3.44,-136.8356,3.628478,9.80099,-3.80099,6336
3.46,-136.8356,3.655875,9.80099,-3.80099,6320
3.48,-105.255,3.69695,8.92375,-2.92375,6292
3.5,-114.9721,3.806592,9.19367,-3.19367,6356
3.52,-80.9622,3.918733,8.24895,-2.24895,6340
3.54,-90.67934,3.819347,8.51887,-2.51887,6396
3.56,-90.67934,3.809,8.51887,-2.51887,6380
3.58,-105.255,3.61356,8.92375,-2.92375,6364
3.6,-85.82077,3.482157,8.38391,-2.38391,6384
3.62,-93.10861,3.3647,8.58635,-2.58635,6408
3.64,-63.95725,3.372051,7.77659,-1.77659,6388
3.66,-68.8158,3.307865,7.91155,-1.91155,6460
3.68,-80.9622,3.289362,8.24895,-2.24895,6424
3.7,-90.67934,3.157624,8.51887,-2.51887,6404
3.72,-22.65947,3.058059,6.62943,-0.6294298,6376
3.74,-46.95229,3.078676,7.30423,-1.30423,6500
3.76,-59.09869,2.83222,7.64163,-1.64163,6464
3.78,-32.37661,2.389329,6.89935,-0.8993502,6444
3.8,-8.083809,2.195509,6.22455,-0.2245502,6492
3.82,-20.23022,2.064189,6.561951,-0.5619507,6524
3.84,-46.95229,1.764964,7.30423,-1.30423,6492
3.86,-8.083809,1.37839,6.22455,-0.2245502,6440
3.88,13.77971,1.243579,5.61723,0.3827696,6528
3.9,4.062572,1.249514,5.887151,0.1128492,6560
3.92,-10.51309,1.077176,6.29203,-0.2920303,6544
3.94,13.77971,0.8519901,5.61723,0.3827696,6524
3.96,4.062572,0.7249382,5.887151,0.1128492,6580
3.98,40.50179,0.478066,4.87495,1.12505,6552
4,25.92612,0.2829853,5.27983,0.72017,6608
4.02,16.20899,0.2371772,5.54975,0.4502497,6568
4.04,47.78963,-0.116465,4.67251,1.32749,6568
4.06,1.633324,-0.1518676,5.95463,0.0453701,6616
4.08,38.0725,-0.2743804,4.94243,1.05757,6564
4.1,40.50179,-0.516251,4.87495,1.12505,6608
4.12,38.0725,-0.4249688,4.94243,1.05757,6600
4.14,38.0725,-0.6085163,4.94243,1.05757,6604
4.16,40.50179,-0.6566198,4.87495,1.12505,6596
4.18,38.0725,-0.7195816,4.94243,1.05757,6608
4.2,40.50179,-0.7046857,4.87495,1.12505,6604
4.22,1.633324,-0.7898362,5.95463,0.0453701,6600
4.24,1.633324,-0.801769,5.95463,0.0453701,6556
4.26,-0.7959595,-0.8920343,6.02211,-0.02210999,6548
4.28,13.77971,-0.7420543,5.61723,0.3827696,6540
4.3,16.20899,-0.6148654,5.54975,0.4502497,6584
4.32,11.35042,-0.4600607,5.684711,0.3152895,6564
4.34,50.21892,-0.4457647,4.60503,1.39497,6564
4.36,47.78963,-0.4465384,4.67251,1.32749,6640
4.38,52.6482,-0.4372228,4.53755,1.46245,6624
4.4,50.21892,-0.6234438,4.60503,1.39497,6648
4.42,50.21892,-0.7386497,4.60503,1.39497,6644
4.44,13.77971,-0.923351,5.61723,0.3827696,6632
4.46,13.77971,-0.9079974,5.61723,0.3827696,6596
4.48,13.77971,-0.9729086,5.61723,0.3827696,6556
4.5,16.20899,-0.8455657,5.54975,0.4502497,6560
4.52,11.35042,-0.7217354,5.684711,0.3152895,6584
4.54,11.35042,-0.6028041,5.684711,0.3152895,6560
4.56,11.35042,-0.5429778,5.684711,0.3152895,6564
4.58,13.77971,-0.4922884,5.61723,0.3827696,6564
4.6,13.77971,-0.4333493,5.61723,0.3827696,6564
4.62,16.20899,-0.46717,5.54975,0.4502497,6580
4.64,16.20899,-0.4437035,5.54975,0.4502497,6572
4.66,13.77971,-0.4605813,5.61723,0.3827696,6552
4.68,13.77971,-0.4501939,5.61723,0.3827696,6588
4.7,16.20899,-0.4449032,5.54975,0.4502497,6576
4.72,13.77971,-0.4371698,5.61723,0.3827696,6576
4.74,13.77971,-0.4305688,5.61723,0.3827696,6568
4.76,16.20899,-0.4251551,5.54975,0.4502497,6556
4.78,16.20899,-0.4175773,5.54975,0.4502497,6560
4.8,16.20899,-0.4157537,5.54975,0.4502497,6564
4.82,13.77971,-0.4236931,5.61723,0.3827696,6568
4.84,13.77971,-0.4311461,5.61723,0.3827696,6572
4.86,16.20899,-0.4386779,5.54975,0.4502497,6564
4.88,13.77971,-0.4485977,5.61723,0.3827696,6564
4.9,16.20899,-0.4596359,5.54975,0.4502497,6568
4.92,13.77971,-0.4587348,5.61723,0.3827696,6568
4.94,13.77971,-0.4555392,5.61723,0.3827696,6576
4.96,13.77971,-0.4542478,5.61723,0.3827696,6580
4.98,16.20899,-0.4495809,5.54975,0.4502497,6572
5,16.20899,-0.4478,5.54975,0.4502497,6576
5.02,16.20899,-0.4526624,5.54975,0.4502497,6552
5.04,16.20899,-0.4448835,5.54975,0.4502497,6568
5.06,13.77971,-0.4475619,5.61723,0.3827696,6556
5.08,16.20899,-0.450442,5.54975,0.4502497,6580
5.1,16.20899,-0.4596273,5.54975,0.4502497,6572
5.12,13.77971,-0.4622817,5.61723,0.3827696,6560
5.14,13.77971,-0.4691312,5.61723,0.3827696,6564
5.16,13.77971,-0.4679401,5.61723,0.3827696,6568
5.18,13.77971,-0.4727825,5.61723,0.3827696,6564
5.2,13.77971,-0.4663686,5.61723,0.3827696,6568
5.22,16.20899,-0.4607,5.54975,0.4502497,6564
5.24,13.77971,-0.4604243,5.61723,0.3827696,6576
5.26,16.20899,-0.4674118,5.54975,0.4502497,6564
5.28,16.20899,-0.463518,5.54975,0.4502497,6576
5.3,16.20899,-0.4549969,5.54975,0.4502497,6564
5.32,13.77971,-0.4526773,5.61723,0.3827696,6572
5.34,13.77971,-0.4440473,5.61723,0.3827696,6580
5.36,13.77971,-0.4426865,5.61723,0.3827696,6560
5.38,16.20899,-0.441964,5.54975,0.4502497,6564
5.4,16.20899,-0.4352421,5.54975,0.4502497,6576
5.42,13.77971,-0.429221,5.61723,0.3827696,6564
5.44,13.77971,-0.4298707,5.61723,0.3827696,6596
5.46,11.35042,-0.3908809,5.684711,0.3152895,6576
5.48,16.20899,-0.4173229,5.54975,0.4502497,6572
5.5,13.77971,-0.3866326,5.61723,0.3827696,6568
5.52,13.77971,-0.3893214,5.61723,0.3827696,6576
5.54,13.77971,-0.3875702,5.61723,0.3827696,6576
5.56,16.20899,-0.3921783,5.54975,0.4502497,6560
5.58,13.77971,-0.4035037,5.61723,0.3827696,6592
5.6,13.77971,-0.4044806,5.61723,0.3827696,6560
5.62,13.77971,-0.3962286,5.61723,0.3827696,6556
5.64,11.35042,-0.3992372,5.684711,0.3152895,6560
5.66,13.77971,-0.3979353,5.61723,0.3827696,6576
5.68,16.20899,-0.3939138,5.54975,0.4502497,6592
5.7,16.20899,-0.39782,5.54975,0.4502497,6588
5.72,16.20899,-0.4060811,5.54975,0.4502497,6556
5.74,13.77971,-0.4150302,5.61723,0.3827696,6548
5.76,16.20899,-0.4182851,5.54975,0.4502497,6592
5.78,16.20899,-0.4112673,5.54975,0.4502497,6584
5.8,11.35042,-0.4081863,5.684711,0.3152895,6564
5.82,13.77971,-0.4116139,5.61723,0.3827696,6576
5.84,16.20899,-0.4178553,5.54975,0.4502497,6576
5.86,11.35042,-0.4175063,5.684711,0.3152895,6564
5.88,16.20899,-0.414942,5.54975,0.4502497,6588
5.9,13.77971,-0.4040222,5.61723,0.3827696,6568
5.92,16.20899,-0.4066677,5.54975,0.4502497,6572
5.94,16.20899,-0.413125,5.54975,0.4502497,6572
5.96,13.77971,-0.4070931,5.61723,0.3827696,6556
5.98,13.77971,-0.4093915,5.61723,0.3827696,6568
6,13.77971,-0.4049044,5.61723,0.3827696,6568
6.02,13.77971,-0.4051022,5.61723,0.3827696,6556
6.04,11.35042,-0.4167772,5.684711,0.3152895,6576
6.06,13.77971,-0.4175486,5.61723,0.3827696,6572
6.08,16.20899,-0.4054334,5.54975,0.4502497,6568
6.1,13.77971,-0.3899602,5.61723,0.3827696,6568
6.12,16.20899,-0.3976318,5.54975,0.4502497,6568
6.14,16.20899,-0.4049784,5.54975,0.4502497,6572
6.16,16.20899,-0.414041,5.54975,0.4502497,6564
6.18,16.20899,-0.4064082,5.54975,0.4502497,6564
6.2,16.20899,-0.3949314,5.54975,0.4502497,6552
6.22,16.20899,-0.4028946,5.54975,0.4502497,6552
6.24,16.20899,-0.4031989,5.54975,0.4502497,6572
6.26,13.77971,-0.4008703,5.61723,0.3827696,6568
6.28,13.77971,-0.401054,5.61723,0.3827696,6584
6.3,16.20899,-0.4056968,5.54975,0.4502497,6564
6.32,13.77971,-0.4123594,5.61723,0.3827696,6572
6.34,13.77971,-0.4001595,5.61723,0.3827696,6568
6.36,13.77971,-0.3896024,5.61723,0.3827696,6568
6.38,16.20899,-0.3900358,5.54975,0.4502497,6552
6.4,13.77971,-0.3912982,5.61723,0.3827696,6576
6.42,16.20899,-0.4044624,5.54975,0.4502497,6572
6.44,13.77971,-0.4039524,5.61723,0.3827696,6576
6.46,11.35042,-0.3998848,5.684711,0.3152895,6572
6.48,13.77971,-0.4006838,5.61723,0.3827696,6572
6.5,13.77971,-0.3990799,5.61723,0.3827696,6576
6.52,16.20899,-0.3996351,5.54975,0.4502497,6568
6.54,11.35042,-0.3913523,5.684711,0.3152895,6588
6.56,13.77971,-0.3897067,5.61723,0.3827696,6564
6.58,13.77971,-0.3974271,5.61723,0.3827696,6596
6.6,13.77971,-0.4038168,5.61723,0.3827696,6564
6.62,13.77971,-0.4064817,5.61723,0.3827696,6584
6.64,16.20899,-0.4050296,5.54975,0.4502497,6572
6.66,11.35042,-0.4031071,5.684711,0.3152895,6580
6.68,13.77971,-0.3988928,5.61723,0.3827696,6564
6.7,11.35042,-0.3989598,5.684711,0.3152895,6564
6.72,13.77971,-0.4004569,5.61723,0.3827696,6572
6.74,13.77971,-0.3936923,5.61723,0.3827696,6592
6.76,16.20899,-0.4023461,5.54975,0.4502497,6580
6.78,13.77971,-0.4010737,5.61723,0.3827696,6564
6.8,13.77971,-0.3994744,5.61723,0.3827696,6564
6.82,13.77971,-0.3950361,5.61723,0.3827696,6588
6.84,16.20899,-0.3829139,5.54975,0.4502497,6572
6.86,16.20899,-0.3876206,5.54975,0.4502497,6568
6.88,13.77971,-0.3887232,5.61723,0.3827696,6564
6.9,13.77971,-0.3915916,5.61723,0.3827696,6572
6.92,11.35042,-0.3941618,5.684711,0.3152895,6564
6.94,13.77971,-0.3922284,5.61723,0.3827696,6584
6.96,13.77971,-0.3951418,5.61723,0.3827696,6568
6.98,16.20899,-0.4027862,5.54975,0.4502497,6564
7,13.77971,-0.3974043,5.61723,0.3827696,6572
7.02,16.20899,-0.4039226,5.54975,0.4502497,6568
7.04,13.77971,-0.3980809,5.61723,0.3827696,6568
7.06,13.77971,-0.3908781,5.61723,0.3827696,6572
7.08,13.77971,-0.3925974,5.61723,0.3827696,6560
7.1,16.20899,-0.3953985,5.54975,0.4502497,6564
7.12,13.77971,-0.3887415,5.61723,0.3827696,6572
7.14,16.20899,-0.3894325,5.54975,0.4502497,6560
7.16,13.77971,-0.3902735,5.61723,0.3827696,6572
7.18,16.20899,-0.3957274,5.54975,0.4502497,6576
7.2,13.77971,-0.3934366,5.61723,0.3827696,6568
7.22,13.77971,-0.3960448,5.61723,0.3827696,6580
7.24,16.20899,-0.3988255,5.54975,0.4502497,6560
7.26,16.20899,-0.3888018,5.54975,0.4502497,6564
7.28,13.77971,-0.387814,5.61723,0.3827696,6556
7.3,16.20899,-0.4015244,5.54975,0.4502497,6584
7.32,11.35042,-0.4007527,5.684711,0.3152895,6576
7.34,13.77971,-0.4010926,5.61723,0.3827696,6576
7.36,16.20899,-0.4058387,5.54975,0.4502497,6568
7.38,13.77971,-0.4106278,5.61723,0.3827696,6560
7.4,13.77971,-0.4171277,5.61723,0.3827696,6576
7.42,13.77971,-0.4189182,5.61723,0.3827696,6556
7.44,13.77971,-0.418173,5.61723,0.3827696,6572
7.46,13.77971,-0.4145055,5.61723,0.3827696,6568
7.48,16.20899,-0.4241124,5.54975,0.4502497,6556
