Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
3.08,-200,6.212427,9.86847,-9.86847,6256
3.1,-200,6.210052,9.19367,-9.19367,6304
3.12,-200,6.179479,9.86847,-9.86847,6340
3.14,-200,6.117752,9.598551,-9.598551,6284
3.16,-200,6.00513,8.92375,-8.92375,6312
3.18,-200,5.917779,8.51887,-8.51887,6344
3.2,-200,5.863845,7.91155,-7.91155,6368
3.22,-200,5.819758,7.57415,-7.57415,6396
3.24,-200,5.854831,7.30423,-7.30423,6416
3.26,0,5.816161,7.03431,-7.03431,6448
3.28,0,5.919519,6.62943,-6.62943,6440
3.3,0,5.937953,6.22455,-6.22455,6472
3.32,0,5.348522,6.22455,-6.22455,6524
3.34,0,4.071131,6.29203,-6.29203,6512
3.36,0,2.946609,5.21235,-5.21235,6504
3.38,0,1.939054,5.34731,-5.34731,6556
3.4,0,0.9002808,4.94243,-4.94243,6544
3.42,0,0.3331725,4.60503,-4.60503,6576
3.44,0,0.1448228,4.267631,-4.267631,6600
3.46,0,-0.07063686,3.93023,-3.93023,6632
3.48,0,-0.1339303,3.592831,-3.592831,6668
3.5,0,-0.1633444,2.850551,-2.850551,6668
3.52,0,-0.2000683,2.58063,-2.58063,6688
3.54,0,-0.1806885,2.918031,-2.918031,6596
3.56,0,-0.1373844,2.31071,-2.31071,6704
3.58,0,-0.1003109,2.918031,-2.918031,6740
3.6,0,-0.09124397,2.31071,-2.31071,6704
3.62,0,-0.1016463,2.58063,-2.58063,6744
3.64,0,-0.01916705,1.568431,-1.568431,6712
3.66,0,0.04987041,1.97331,-1.97331,6776
3.68,0,0.04133037,0.89363,-0.89363,6772
3.7,0,0.04341578,1.23103,-1.23103,6816
3.72,0,0.01664753,1.568431,-1.568431,6816
3.74,0,0.0205111,1.63591,-1.63591,6776
3.76,0,0.06208941,1.63591,-1.63591,6784
3.78,0,0.109179,1.63591,-1.63591,6768
3.8,0,0.1173404,1.63591,-1.63591,6772
3.82,0,0.1410757,1.568431,-1.568431,6764
3.84,0,0.1684871,1.568431,-1.568431,6792
3.86,0,0.1795013,1.500951,-1.500951,6760
3.88,0,0.2051211,1.500951,-1.500951,6776
3.9,0,0.2223525,1.568431,-1.568431,6768
3.92,0,0.233176,1.568431,-1.568431,6772
3.94,0,0.2572792,1.63591,-1.63591,6764
3.96,0,0.2715204,1.63591,-1.63591,6780
3.98,0,0.2777402,1.63591,-1.63591,6760
4,0,0.2783183,1.63591,-1.63591,6760
4.02,0,0.2850498,1.63591,-1.63591,6768
4.04,0,0.2918941,1.568431,-1.568431,6760
4.06,0,0.3011646,1.568431,-1.568431,6780
4.08,0,0.2940102,1.568431,-1.568431,6756
4.1,0,0.2961654,1.568431,-1.568431,6780
4.12,0,0.3073995,1.568431,-1.568431,6768
4.14,0,0.3211243,1.568431,-1.568431,6768
4.16,0,0.3258669,1.568431,-1.568431,6768
4.18,0,0.3245463,1.63591,-1.63591,6764
4.2,0,0.3340282,1.63591,-1.63591,6772
4.22,0,0.3430482,1.568431,-1.568431,6768
4.24,0,0.3574657,1.568431,-1.568431,6776
4.26,0,0.3640665,1.568431,-1.568431,6776
4.28,0,0.36908,1.568431,-1.568431,6768
4.3,0,0.3641667,1.63591,-1.63591,6760
4.32,0,0.3732289,1.63591,-1.63591,6780
4.34,0,0.3909584,1.568431,-1.568431,6768
4.36,0,0.3900431,1.63591,-1.63591,6780
4.38,0,0.38603,1.568431,-1.568431,6768
4.4,0,0.3924774,1.568431,-1.568431,6784
4.42,0,0.3990184,1.63591,-1.63591,6768
4.44,0,0.4052845,1.568431,-1.568431,6776
4.46,0,0.4103211,1.63591,-1.63591,6784
4.48,0,0.4042518,1.568431,-1.568431,6784
4.5,0,0.4003918,1.63591,-1.63591,6776
4.52,0,0.4064534,1.63591,-1.63591,6768
4.54,0,0.4106957,1.568431,-1.568431,6764
4.56,0,0.4046553,1.63591,-1.63591,6784
4.58,0,0.38442,1.63591,-1.63591,6784
4.6,0,0.3828483,1.568431,-1.568431,6768
4.62,0,0.3958293,1.63591,-1.63591,6768
4.64,0,0.3899596,1.63591,-1.63591,6792
4.66,0,0.3902904,1.63591,-1.63591,6756
4.68,0,0.3838433,1.63591,-1.63591,6784
4.7,0,0.3740985,1.568431,-1.568431,6768
4.72,0,0.3774545,1.63591,-1.63591,6792
4.74,0,0.3872222,1.63591,-1.63591,6772
4.76,0,0.4008417,1.63591,-1.63591,6768
4.78,0,0.3984416,1.568431,-1.568431,6788
4.8,0,0.4028861,1.500951,-1.500951,6780
4.82,0,0.4016975,1.63591,-1.63591,6780
4.84,0,0.4049081,1.70339,-1.70339,6768
4.86,0,0.4062214,1.63591,-1.63591,6804
4.88,0,0.4041475,1.63591,-1.63591,6780
4.9,0,0.4005527,1.63591,-1.63591,6776
4.92,0,0.3998403,1.63591,-1.63591,6764
4.94,0,0.4005843,1.63591,-1.63591,6772
4.96,0,0.4028535,1.63591,-1.63591,6780
4.98,0,0.4118773,1.568431,-1.568431,6768
5,0,0.4028352,1.63591,-1.63591,6772
5.02,0,0.3956297,1.63591,-1.63591,6792
5.04,0,0.3923701,1.568431,-1.568431,6776
5.06,0,0.3959348,1.500951,-1.500951,6776
5.08,0,0.3952794,1.568431,-1.568431,6776
5.1,0,0.4004882,1.568431,-1.568431,6776
5.12,0,0.4037992,1.500951,-1.500951,6768
5.14,0,0.4005611,1.568431,-1.568431,6788
5.16,0,0.4027469,1.568431,-1.568431,6764
5.18,0,0.3951802,1.568431,-1.568431,6764
5.2,0,0.3959019,1.568431,-1.568431,6772
5.22,0,0.3888297,1.568431,-1.568431,6764
5.24,0,0.3982266,1.568431,-1.568431,6776
5.26,0,0.3965042,1.63591,-1.63591,6788
5.28,0,0.4007699,1.500951,-1.500951,6788
5.3,0,0.4052607,1.83835,-1.83835,6796
5.32,0,0.4094699,1.568431,-1.568431,6784
5.34,0,0.4055026,1.568431,-1.568431,6788
5.36,0,0.405286,1.568431,-1.568431,6764
5.38,0,0.4113449,1.500951,-1.500951,6760
5.4,0,0.4078028,1.63591,-1.63591,6784
5.42,0,0.4002182,1.568431,-1.568431,6796
5.44,0,0.4022083,1.63591,-1.63591,6796
5.46,0,0.4010507,1.568431,-1.568431,6808
5.48,0,0.3868856,1.70339,-1.70339,6800
5.5,0,0.382171,1.568431,-1.568431,6812
5.52,0,0.4001824,1.63591,-1.63591,6772
5.54,0,0.4167475,1.63591,-1.63591,6780
5.56,0,0.4121873,1.63591,-1.63591,6772
5.58,0,0.4006813,1.500951,-1.500951,6768
5.6,0,0.3941724,1.568431,-1.568431,6796
5.62,0,0.4104571,1.500951,-1.500951,6772
5.64,0,0.4071,1.568431,-1.568431,6788
5.66,0,0.3794266,1.63591,-1.63591,6780
5.68,0,0.368567,1.63591,-1.63591,6788
5.7,0,0.3802661,1.500951,-1.500951,6768
5.72,0,0.392785,1.568431,-1.568431,6780
5.74,0,0.3943379,1.500951,-1.500951,6800
5.76,0,0.3800918,1.568431,-1.568431,6788
5.78,0,0.3723843,1.568431,-1.568431,6788
5.8,0,0.3789293,1.63591,-1.63591,6776
5.82,0,0.3914012,1.568431,-1.568431,6784
5.84,0,0.3860606,1.568431,-1.568431,6800
5.86,0,0.3744657,1.63591,-1.63591,6760
5.88,0,0.3792112,1.568431,-1.568431,6784
5.9,0,0.3967092,1.568431,-1.568431,6776
5.92,0,0.4052829,1.63591,-1.63591,6776
5.94,0,0.4038007,1.568431,-1.568431,6780
5.96,0,0.4016761,1.63591,-1.63591,6776
5.98,0,0.407579,1.63591,-1.63591,6772
6,0,0.4032449,1.63591,-1.63591,6768
6.02,0,0.4017149,1.63591,-1.63591,6772
6.04,0,0.3878128,1.568431,-1.568431,6756
6.06,0,0.3725853,1.568431,-1.568431,6784
6.08,0,0.3819652,1.568431,-1.568431,6776
